"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"12",9.18362318456526,7.5971037691509,3.13039653732128,-0.0302124874029472,7.74160293233478,2.29348409663303,5.46468909190598,9.12828851618718,8.94768764435109,5.7046733628258,10.5955248691336,6.18816141392551,4.60562294548847,3.3438670176684,6.35540162894469,8.33042429937074,9.46723560515979,8.22875500117836,12.3329834394173,3.96462535420088,6.44995841383923,4.17218991482297,6.49486955310685,3.79306627007772,9.54074900342668,1.1867258203981,4.34242232261343,5.30866631437596,6.43615754122088,5.43906087077001,5.53199765919799,3.16901679366027,5.96917787141053,0.424113870784,4.34037021462555,13.1225502776173,4.46070625158229,8.42292123113002,10.2172495561584,7.10386682725175,7.68565938412819,3.13086191032155,1.87568371294026,4.94697568253845,2.24011540591546,5.02701987820415,2.58686311707256,4.7187288559431,9.7283771793042,3.80810597703983
"13",6.92399887013359,6.58137800048874,5.17384333302797,1.67482217351982,5.70057851645908,0.721026016274454,4.46738869904256,11.1527219103965,6.99304947929597,4.88184530842246,11.4945358596784,6.58030706468669,3.70365446938552,1.77868213127892,6.87293175638855,9.64237730471642,11.0350236155409,5.96468135959583,12.1325201286933,4.18154945195174,8.79083616792123,4.64305798411017,6.0215317375162,2.69232628833218,12.0429796434381,0.191655703135317,5.83518761428738,3.46239288893743,8.11611934981687,4.31282798234467,4.84130650027491,3.34641906539269,9.22366505186266,-1.1034082734472,2.85218519485642,14.6137352141227,3.77123595786598,9.41772446448599,9.41012294507848,7.69115647992058,8.61415653001858,4.4954471391516,1.30851693626631,3.91129510099185,1.20861319273055,7.73868537557075,2.6256658974376,4.79609972100437,7.63447797252558,5.73756747599715
"14",8.86513956446166,6.49366919282505,3.05781956603501,1.08312453076369,7.70514789594475,2.10851222389341,4.91487682689248,8.47246478065556,9.50711119083284,6.24709215386505,10.0603931913711,6.03892802432163,4.38460455238431,4.7749724264778,5.86223448163476,9.03941944687103,8.8566799234729,5.61159921530207,12.5710010789621,4.05023787868042,9.06101075771254,4.98868161969101,5.70798881307569,3.43650471483173,10.4499853671011,1.77427725044599,4.75739548326307,5.577460127333,5.77722703873613,5.83048069916784,5.24497264983279,4.51228221507078,9.35088262062739,-0.592703976901285,3.2543168729792,12.2745813371114,4.80450078446192,9.02807673116388,11.8842160847919,6.38160023701418,9.27169557877403,1.1327453158226,2.55364742877612,5.73738683485376,1.11056092207211,6.83221588264571,1.91628370501031,4.18510255099454,9.73571271117407,4.98746465067552
"15",9.82289890090519,4.55173466360584,3.64815323753568,1.93561833198631,8.4082208103426,1.75452324513721,2.90992260484746,8.88152963113471,9.12504013089376,8.06114560480971,10.6877231227533,5.54205951314418,3.26947443039348,5.21167046140154,7.16604564564617,6.95978495070039,9.46835022710189,6.14943381658616,13.944400866327,4.60594931335914,6.49993679268221,2.88185720250653,5.00478706585808,5.76208264307025,11.543381599719,1.33193222921042,1.75288473488693,4.1474090074142,8.16734810104419,6.84141579367574,2.91417154491005,3.40206358802145,8.54631756370243,2.02851408872486,2.8604111151431,11.2623000261427,4.62227905797007,10.0377587000263,11.8602524554151,4.98320536484321,8.2806865556902,2.20129717073804,2.75894184930401,4.67072798208281,1.39648036090004,7.11519259946584,3.68404082481045,4.11771030720564,7.36863961173622,3.77447960349614
"16",9.85588506871528,4.52010899297199,4.05023803033103,2.50746975765705,7.04169128567853,1.53607535705411,6.17538426995514,8.42657307659512,7.68402508697509,5.58209187446149,10.4621047025723,7.74693500796489,4.06607676155604,3.8515439843807,4.20861908469984,7.0233764592987,11.5143334035323,9.72192545685837,10.4501921051911,1.89298142487644,6.55983937741504,6.00457150531602,7.50953018808013,3.40006955956143,9.72834883518998,0.2025985694612,6.02836637909972,5.61019682575695,6.78775954245594,3.71116588692139,3.82798622676864,4.79758479027919,9.48001538360268,1.77773735251068,1.97756660786216,11.4076223063378,3.81379296295615,9.10571500746797,11.2522710863779,6.91434188484709,7.91549687857301,1.96130705841116,1.18479018874155,6.30101921058169,1.43634586611774,6.29223735673076,2.31441880220854,4.23505157259924,11.8030755847378,3.77823258721566
"17",8.13954860732978,6.33415477646486,2.75050323018757,3.0997234520763,7.23263841706475,1.78549517298289,5.41646228245428,9.80854725847168,8.3976178603126,4.60277404595194,9.696784035429,7.94815934645424,5.45999926974351,3.09249508075365,3.98263123015947,8.50847174737343,10.5313101456859,5.94335441816431,12.4838670693516,4.84957098074394,8.28034424975554,4.27134867288289,5.3637436217533,4.54490263658346,13.4814326739587,1.21265345576314,3.71793997586435,3.16495997758934,7.61328951963263,5.93309648148244,4.05842888543473,4.10902041255558,8.06926999504901,1.07905104043459,3.58305632096185,10.4948626129885,3.99829216090211,9.79484075206864,13.3014376003903,6.09258422104919,6.66551130571719,2.67866817694109,2.43038480222092,4.91801465890663,1.35151370307621,7.12891926334123,1.81432394896968,2.54715283849469,8.85495447080775,5.30104743697865
"18",7.83311859705364,6.18074071189462,4.03877721980495,1.27509294070349,7.70025283328836,1.50208188795773,6.74202116794921,8.67344669455488,8.07156900367444,5.69220069882308,11.640194187304,5.9204430382858,1.93770625802146,4.23248662646226,6.39694483222686,9.48592441337606,9.17287840494491,6.1469483847702,11.9570086580667,4.12568705021209,9.38310138738072,5.45632528894529,4.17405503598903,3.63975082571041,11.5724598838146,2.73047211321395,2.71252417656567,5.03151185559701,7.45347271817889,4.17372740488601,3.4068528541018,3.81200412220514,8.16643121335279,1.43874689346144,4.14111393151316,11.647765992916,4.50848120551696,8.74777816415708,11.7797483913185,6.647282310336,8.38932558254217,1.63708261690445,2.06683625173457,5.87788907165618,1.91837177765976,7.12742735939993,1.51848038108808,2.66666937114378,9.0380346655779,5.24270948933458
"19",8.55565956326457,6.13708659828183,5.25174461618442,3.12705808950913,5.1949140240279,-0.339384175373561,6.36019264090188,12.2032441392432,6.5718230793073,4.47334978642259,9.32014810649538,7.7422931800075,3.87064253509959,3.18560287003636,6.36933546099897,9.09262013306432,9.80287093336276,7.23646312150471,11.4945410899037,3.69121548589322,9.42945766053545,4.72755250685205,4.88969927894636,3.64559736067615,12.2304765809825,1.79495936772234,3.713204465115,2.53087928757377,6.22444293748913,5.68591563290908,5.67640608697308,5.43203919841402,6.84977441343111,1.09922201670297,2.18291232150126,13.7575615386171,5.26085298578768,8.32692315869112,8.91096634757809,7.3306918684909,9.96104240284757,2.05973646512205,2.63795775591387,4.53678978501928,2.44913328442331,6.54924288355721,2.25900953119524,4.92131664115361,9.92651926815462,3.82698658654326
"20",8.63780123005388,5.69625710501989,3.17582291062483,1.32532068178474,7.34465098955596,1.6867421207003,4.80048378525647,9.57425026531363,7.29838732537676,6.25980034289945,9.85603023749387,7.91963758516675,3.10133284726737,5.19680228572158,3.76286071894605,8.35931861631594,9.80219119375945,10.0421178774701,12.8352897031906,3.05546004260091,6.01404193287431,6.67054803179447,6.47105211517286,4.85396871863854,10.3554327041426,-0.0302220002782234,4.02596767961966,5.19330106143442,8.13490129818295,4.0062696226267,4.2082182522142,5.34951803181593,8.92905855400876,1.43617168059762,1.20563855630477,12.3788062895076,5.03256153832012,10.8391654948913,11.6181461080105,4.90177184071948,8.74759226430577,3.63160534563894,2.84409562431742,4.10418841258423,1.57730136423574,7.48468304265895,2.5623615830941,3.65764013053618,8.24035108548953,4.38679254583154
"21",9.86673394072295,6.33424449573479,2.71926309176683,1.73922723855412,7.44999709894949,1.76996027805242,4.18290173356786,9.24667827587522,8.32690124935647,6.82544217608264,8.91800788358188,7.47019286756581,4.25854190605338,3.7484745815929,5.63238253833516,9.97611246676021,9.82006104288929,5.44581893428065,12.8416629872388,3.48799004456097,8.77068895337572,3.39539895175302,4.85205236029654,3.58784138642079,13.0849610207978,2.07873690934715,3.33806490805495,5.15733789342064,6.5900067855916,6.40222890942302,3.40891260853049,3.20551732336834,7.21718499679258,2.44215037618759,4.00881525840087,11.352942577152,3.10316005843804,8.906521021033,12.9284694497911,6.13576540909544,6.98150454644377,2.44237189098936,1.62056177243438,6.00835900537169,-0.00600851979656469,6.47702736124943,2.16849772093355,5.63886113834684,8.90911342512336,4.12573094299048
"22",7.86285268080881,8.10538112894808,4.76723048554773,1.19778248221344,5.80454624348724,1.49171960311871,7.56765765152342,9.30919945564127,7.99663534856237,4.35405686903172,10.9537932203364,7.229477868708,3.34106251534223,4.94019148601306,4.98847545499001,10.3711170616548,9.16416170285541,6.79304477048826,11.7094704243311,4.55160409794384,9.14045414359937,5.62978933833504,3.75274604943182,4.57384911325785,10.9574196267875,2.59651409628731,3.16889941624242,4.44815876567139,6.59611247670192,6.19911472237093,4.03084365299164,3.70832414624722,6.71665650246576,1.28010852672126,2.94885839170652,12.7661657313083,4.95110614356114,8.03161859792397,11.9499129516937,7.96515634834377,8.47207674828921,1.38902707159313,0.663573156853885,5.63585426346966,2.82875809101865,4.72901960075947,0.746032786461476,5.63648857834996,9.86773337531077,4.25984934100882
"23",8.55934133714238,5.48160198041107,2.90786552393137,2.23229509396977,6.57916396354676,1.36076120930365,5.34287105772063,8.99162285304524,8.262080656884,4.80914798770262,9.18430615629368,6.69567906321894,3.42163836009468,6.05532279236426,4.40457248732953,7.40502031050385,9.51450684397483,8.24543651200642,13.5370203809727,3.54877387018131,6.70136217994108,4.24672999962038,6.36200475862843,4.64282736397491,11.4441078404959,-0.306818694652548,3.52104912413507,5.84986053894558,7.42031318020376,4.92548186145877,3.58232017262556,4.48556124620854,7.3105363004101,2.37365653130137,3.68849451193641,11.0990856303497,4.08942663048637,9.40093362361077,11.0017303272419,7.94162042880232,6.65405285385752,3.38938322756066,2.08623071935781,5.33869439664214,1.29385170861632,5.75016304555864,2.75620974200309,5.15193969303125,9.49986912619411,5.9895981433577
"24",9.6044279502681,8.8399891270158,1.71284653685298,1.69368253212199,5.21497634375596,2.03962715031757,6.06243640411365,9.97128672121876,6.71974202681684,7.45496261458437,11.6257725173441,4.92304732313618,2.69953413328019,3.66930152340533,6.84374843080515,8.72502097905268,9.50012463945219,6.14881925977794,12.8983549334224,4.95978255404554,8.43279569341263,5.06536756028461,4.201738340529,4.66570254831664,10.8579098136656,0.836825176890195,2.33945506622781,4.6190937429098,8.12877925746299,6.60952052746737,5.85812627159126,1.49322027755942,7.86254747018187,1.32286834517223,4.92778903198524,10.7046764372682,5.21959471563046,8.499699729877,11.8827206188903,5.86557850662525,7.96913432970086,2.63485448375705,3.05832084826568,5.49476763250726,1.51516439430178,6.20196704764682,-0.190204310312988,5.1742031552009,10.7638041975874,4.79512365310813
"25",8.31739215922521,8.3627161960196,2.38344454847597,0.61348305400022,5.97856588396795,2.54744184184163,5.6775352781001,9.64319508817275,7.66847780602279,7.58346325079278,10.506852098663,5.81247674827516,3.82021254569789,6.3549122030795,5.70709151134809,7.28622062038884,8.88509013002907,5.98043851686888,14.5443834114418,3.81341308109284,8.11526753328553,4.66088398936284,6.48909099604806,3.34432976304218,10.5580227487766,1.67533802920249,3.00351763212195,4.04995368351149,8.16226671611901,6.02119684406294,3.11976433920232,2.76118425262011,8.36619760849932,3.10703885284251,3.1893115097268,10.3120315410347,5.13675468821241,10.4447622243586,10.7386608555405,6.65831733861825,7.46299798459025,2.73228900469604,2.69374388952038,5.72248503375801,1.05271299347311,5.72491646921159,2.7142915399668,5.44247461487617,10.1664928554496,4.69415490073317
"26",9.93367602711669,7.89953137495858,3.78131876691215,1.08313365589006,4.70198596498715,3.96051405847998,3.92196391308349,10.7554092713816,6.23558536745782,6.29993626942435,10.3858027372764,6.55774554726946,1.50905579944892,3.91344659931703,7.60068363741761,10.4470899702723,8.51969002328842,5.42707065883034,11.8097750615652,5.45988293780088,8.59558131893385,5.35663408386661,4.76589884842858,3.76179655311354,9.90023176419339,1.76956686072251,5.04296624409369,4.50940934356724,6.26202959889246,4.88336372543946,4.95117251134773,4.70667172510507,6.47583665308592,2.19173183102618,3.3995760438159,11.7739088733449,2.84584255689605,9.2085496590823,11.7399827159387,7.45603672081436,7.40017887732869,1.13641484548059,1.98956555599557,7.52349374891313,2.65622696553713,5.27441079482726,0.332500037754135,4.52560609998434,11.7765181542837,4.17980551973655
"27",9.32146349303956,5.39388285918742,3.15218792902274,1.43792810663417,6.65006779610416,1.58985598084966,6.23807897231715,8.91873450425681,7.20909260019475,5.32726977915519,10.2734720424887,7.48999883248358,3.61345210016786,4.68601767145376,3.516070083618,7.95915174083206,9.82152997312055,9.43248444960873,12.1919261449983,3.82675067796786,6.66733847157794,6.05530184822447,6.48275849960747,3.79845248934209,10.0949030778945,1.78723299677537,4.7007090906282,3.99615071499478,6.53618244717497,4.92547342981888,5.27704231485211,3.29993583302286,6.13882036510866,1.25317495903359,4.03918507344741,12.7454143622756,5.15330229412525,8.00538011497362,11.2920679952293,6.27215627423145,8.3189316736952,3.30735504810371,1.28706696367845,4.85836319804449,2.32735000526504,5.68929412613049,1.15576713656063,2.58257817332612,10.47388506084,6.68410089855333
"28",8.25454429129128,7.6235418372537,4.0847481265572,1.47724347459219,5.57991419192421,0.790165178406042,6.67346095986137,8.9006744157861,6.50939467968818,5.1507356015882,11.3601392621165,7.88513868304523,3.60079425623856,1.57146848838339,4.58748579741891,10.4587474190376,10.5516182460299,6.57987568403774,11.0758344367015,3.74803208527726,10.27137656057,5.54097477942997,4.24579464793427,1.90431460758225,12.1220682616286,2.33408896688152,3.13837188492328,3.25988506059181,7.67377587238769,5.22053144035969,4.52152483482906,3.70861455965655,7.94032774185749,1.71715823943785,3.02344892499963,12.4636435841025,2.9430365620694,8.72967861894462,10.7387160446074,7.2822642923908,8.31906664949626,2.43820574913174,2.79705978254469,3.80710299122372,2.24773944112988,5.9271146839451,2.03141194909576,2.39669934313206,11.1343261852815,4.63984741013474
"29",9.5152857315895,6.49517742160055,4.46988852676113,1.72553382874141,6.21048565145673,0.101829127310773,5.12409820604787,10.8943787637554,7.85526127861512,6.42263199155407,10.9989450683667,6.60124400149975,3.80586375877973,3.11640462355764,6.58112406170969,7.50688624448263,9.55663138905937,5.9562126486939,12.8101294481484,3.64477820692688,7.28526741851652,4.64466971789498,6.59618187943911,5.06579030442439,9.24876868783084,0.0976294093251853,3.41127023651639,5.87796558595595,7.88759039858201,5.32683644803337,3.75537133226153,4.36592391914476,7.64433068819178,2.27008885747753,2.51452895732208,10.926426556169,6.27065612453225,9.569617547503,12.0126883410166,3.88505836080173,7.44876196812911,2.1658659102772,3.45065434253757,5.69816365159003,1.43283325655892,4.68826935771385,2.36295549361982,5.51715008217928,9.70619679870807,3.43196774998978
"30",8.96903718397374,6.16757269414954,3.10623007944681,2.02505711040906,6.75739703339276,0.791675561917932,6.06005517213519,9.22664499866626,8.75863520940853,5.04798292236276,11.4829136162256,7.12116455149115,2.77040457741847,3.40448208429165,5.39382678299613,8.81377019208351,10.2223965189661,7.12074955477325,11.9926866163319,4.41670477022866,7.24657027270759,5.40956803867479,6.03680683097603,3.69149481147485,10.347223581231,0.690796846105015,2.68791240117161,4.80857112894545,9.48313229420664,5.54961591502113,2.84880372179483,2.88133911826996,8.32313592465336,3.00082668512198,1.70654337281253,10.7459519711051,4.54080481424076,9.32818486624469,12.6044437083372,6.7463702286877,8.30056590851435,2.98393763420349,1.54819058524459,4.58389414205982,1.69452509184339,6.46983949821062,2.04788506616108,4.28198910471767,11.4997796305637,3.91356896556692
"31",8.74800393811942,5.08244081509449,4.18686952809927,2.77779063159549,7.83841785108465,0.401605429410567,4.25731121011469,9.91120369357949,8.04052942468123,5.59598416948299,11.0139992607037,7.86409241099111,3.95935120284304,2.64468999829243,4.45938282754871,9.27777454030826,11.1025753853594,7.83358146447217,12.176401149636,3.10710084761916,9.68221302036158,5.57744545301153,5.6481563880063,1.90657561586576,11.2992508385272,2.01899271086363,4.58195093454849,3.67651780177307,7.67340035096054,6.02023173629432,4.10476880925344,2.22816226080389,8.65408989514265,2.18205042124917,2.93661757563481,11.963152615462,5.2368277631228,10.3522057955283,10.7387403930404,6.46769590810015,7.47985104229687,3.12140974392707,2.16033529555251,5.40040342717314,2.7546474021044,5.00245304552072,0.312602870333553,4.69322811443101,12.9738234631136,2.77944849860358
"32",7.7341419687799,4.74554215063935,4.20934013157121,2.36454376436057,6.63428153528332,1.51179395732589,6.46937886551371,9.09348595971879,7.27816333661195,6.16152184935022,11.1568584965959,6.86716901732087,2.48427641323737,3.16419287999749,6.17887279398012,10.2297099462096,9.40019596485312,5.8658851933514,10.5553490054167,5.10990957572313,9.33013027726533,5.09231074324194,1.96443845409669,3.942329892196,13.1623904426478,3.32088367657851,3.03093099071373,3.10728318931841,5.86600729577546,5.70439432870491,4.38202810257041,4.38899850815853,7.84236788310334,1.34991968809966,2.46888184327144,13.9089950843268,4.88834422683428,7.3201935769897,10.9187649197873,6.65767859972042,8.87516170563324,2.82973287636043,1.88444837260458,4.2050778052519,1.75968085848391,6.7191039018057,0.635427179856923,3.34055679823356,10.9050528014612,5.35752733424293
"33",8.78718212399201,6.38960775955988,4.89596726695012,1.23480668009663,5.01513940332328,1.92531754151284,6.74976817888243,10.5815622874866,5.7703729378598,7.01170833410132,11.3894753700643,6.87585488652868,2.06128410204697,4.20340208094609,6.96015101541599,10.6957779071901,8.74822101279157,6.22945325920407,11.7886389592303,5.55556232988777,10.104719446724,3.97245684322681,3.6753665710109,3.68475494285749,11.9225150104223,2.33349449558742,1.61550887322118,4.2052884279986,8.25225193522472,6.98701302666927,3.03296760805832,2.86302475623392,7.34039289694961,2.07711750270622,4.091239105194,12.5773663969673,3.43745709445596,8.94259611764689,11.4578658411888,7.52606316753383,6.24634084680596,1.51760266167267,2.89288362425951,7.1768715882475,1.35543269022374,5.23767609467232,0.609568053085377,4.77878394923218,11.1963145045529,4.14715431969787
"34",8.20769340212925,7.72170283985704,3.97808032896489,-0.279413756679366,6.60602427494295,3.18532666804979,6.12045978873788,9.18674388608426,8.88549510110055,6.0045080082737,10.0512467790081,6.84689592525295,3.06233884498113,4.03630063644839,5.06106217094792,10.3115812734,10.0322296949292,7.77273538173996,11.1294084454465,2.7010047146353,7.55464008552841,6.73776271149906,4.85260376360859,2.83918855305329,10.2750659626089,1.57202052005009,3.68525495931643,5.34664442132787,6.83784184902738,4.74688837584026,4.21014922728288,4.68740389540049,9.43351398237187,2.1165729494735,1.60559759383194,9.86292476641869,4.65151472037806,12.2420751510115,11.8182279296818,3.36478854676819,7.13056031065721,3.09754742004421,4.27036162494644,3.61722294359008,0.371071457963684,5.85556313308764,3.62214704158551,5.52930265756585,9.05223923210385,3.64158871037346
