Bacterial_Species,Mean_Relative_Abundance,Total_Edges,Positive_Edges,Negative_Edges,Triangles,Degree_Centrality,Clustering_Coefficient,Harmonic_Centrality,Betweenness_Centrality,Cohort
Ruthenibacterium_lactatiformans,0.001782783826348447,6,6,0,9,0.029850746268656716,0.6,28.135317460317452,0.00025605628914741245,Japanese
Dialister_sp_Marseille-P5638,0.0007503613910524917,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Barnesiella_viscericola,0.0003444723757672446,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Parasutterella_excrementihominis,0.0018677931933692863,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Oscillibacter_sp_PEA192,0.004543980803388309,5,5,0,5,0.02487562189054726,0.5,26.88531746031746,0.00013871120587538496,Japanese
Dorea_formicigenerans,0.002929359767972312,7,7,0,9,0.03482587064676617,0.42857142857142855,30.053571428571413,0.004898763362380628,Japanese
Lactonifactor_longoviformis,0.0001920636934540179,1,1,0,0,0.004975124378109453,0.0,17.251262626262598,0.0,Japanese
Parabacteroides_sp_CT06,0.014168201524137341,3,3,0,0,0.014925373134328358,0.0,23.12976190476191,0.002728608939429836,Japanese
Butyrivibrio_crossotus,0.00040243086949367574,2,2,0,1,0.009950248756218905,1.0,2.5,0.0,Japanese
Coprococcus_comes,0.003313163899727322,5,5,0,7,0.02487562189054726,0.7,26.446825396825393,4.9751243781094526e-05,Japanese
Mageeibacillus_indolicus,1.638894150638766e-05,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Odoribacter_splanchnicus,0.0029565164513850363,1,1,0,0,0.004975124378109453,0.0,1.0,0.0,Japanese
Bacteroides_barnesiae,0.0005858642937950851,3,3,0,1,0.014925373134328358,0.3333333333333333,23.853571428571435,0.00014688462449656474,Japanese
Eubacterium_plexicaudatum,5.921128012704822e-05,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Agathobaculum_desmolans,0.0003185662066141535,9,9,0,20,0.04477611940298507,0.5555555555555556,32.80396825396823,0.0055823633885036155,Japanese
Clostridium_asparagiforme,0.0004935323264127119,7,7,0,11,0.03482587064676617,0.5238095238095238,29.585317460317444,0.0009070868222016505,Japanese
Prevotella_timonensis,0.0002126608242042607,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Holdemanella_biformis,0.0027953536458207896,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Streptococcus_sp_A12,0.00035051174949725865,1,1,0,0,0.004975124378109453,0.0,2.0,0.0,Japanese
Barnesiella_intestinihominis,0.006105188652841859,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Bacteroides_thetaiotaomicron,0.013240570523318887,10,10,0,19,0.04975124378109452,0.4222222222222222,36.49999999999997,0.025650171448652975,Japanese
Lachnospira_multipara,1.2740295847004685e-05,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Ruminococcus_callidus,0.0007869400562821242,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Bacteroides_pectinophilus,0.0010401080006574796,5,5,0,8,0.02487562189054726,0.8,29.053571428571416,0.0002721044353485692,Japanese
Lachnospiraceae_bacterium_Choco86,0.00074141658110764,14,13,1,38,0.06965174129353234,0.4175824175824176,35.97738095238094,0.01251917056973839,Japanese
Prevotella_ihumii,0.0004893295391987221,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
bacterium_LF-3,0.00044690974202277195,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Marvinbryantia_formatexigens,9.471521206569693e-05,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Ruminococcus_gnavus,0.009805390735764339,17,15,2,45,0.0845771144278607,0.33088235294117646,43.95952380952387,0.06952083090679287,Japanese
Clostridium_sp_SY8519,0.00015408127242928367,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Johnsonella_ignava,0.00011890130732035178,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Christensenella_massiliensis,5.413847775499611e-05,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Absiella_dolichum,0.000540262780565599,4,4,0,4,0.01990049751243781,0.6666666666666666,25.668650793650794,7.157196473771492e-05,Japanese
Mordavella_sp_Marseille-P3756,0.0003332143759798185,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Eggerthella_lenta,0.0010326568940187723,2,2,0,1,0.009950248756218905,1.0,25.668650793650798,0.0,Japanese
Lachnoclostridium_sp_YL32,0.000623199831185419,15,13,2,36,0.07462686567164178,0.34285714285714286,41.377380952380996,0.07333391122664855,Japanese
Alistipes_obesi,0.0018809752413264944,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Neglecta_timonensis,0.00019039233731173142,1,0,1,0,0.004975124378109453,0.0,24.030158730158725,0.0,Japanese
Provencibacterium_massiliense,0.00020494523750147497,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Bariatricus_massiliensis,5.581967134315528e-05,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Subdoligranulum_variabile,0.0009920220099782948,5,5,0,4,0.02487562189054726,0.4,26.218650793650795,0.0042771855010660985,Japanese
Catenibacterium_mitsuokai,0.0010925688103225943,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Bifidobacterium_adolescentis,0.011260141852097477,3,3,0,3,0.014925373134328358,1.0,3.0,0.0,Japanese
Coprobacter_secundus,0.0006244648323380066,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Faecalitalea_cylindroides,0.0007709339485477477,1,1,0,0,0.004975124378109453,0.0,1.0,0.0,Japanese
Sellimonas_intestinalis,0.0007311319337758599,6,6,0,13,0.029850746268656716,0.8666666666666667,31.13730158730156,0.00031034420289448674,Japanese
Faecalicoccus_pleomorphus,0.00013843155398117035,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Eubacterium_coprostanoligenes,0.00013488034668635195,3,3,0,0,0.014925373134328358,0.0,26.453968253968263,0.0068319998133430995,Japanese
Clostridium_sporogenes,0.001573301411814408,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Anaerotignum_lactatifermentans,0.0012688070391181003,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Alistipes_inops,0.0009203480802988869,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Bacteroides_stercoris,0.030100952936231377,1,1,0,0,0.004975124378109453,0.0,21.886904761904763,0.0,Japanese
Bacteroides_plebeius,0.04002740296362297,3,3,0,3,0.014925373134328358,1.0,23.770238095238103,0.0,Japanese
Cellulomonas_carbonis,0.0005952091226801493,1,1,0,0,0.004975124378109453,0.0,2.0,0.0,Japanese
Bifidobacterium_pseudocatenulatum,0.006557336586263659,3,3,0,3,0.014925373134328358,1.0,3.0,0.0,Japanese
Bacteroides_caecimuris,0.005237173083221299,11,11,0,23,0.05472636815920398,0.41818181818181815,37.74999999999998,0.04878819228821821,Japanese
Merdimonas_faecis,0.0003609421330623392,9,9,0,22,0.04477611940298507,0.6111111111111112,30.585317460317444,0.0010061116198124657,Japanese
Blautia_producta,0.00013801555651679007,3,3,0,1,0.014925373134328358,0.3333333333333333,28.503968253968246,0.004228855721393035,Japanese
Angelakisella_massiliensis,0.0008725731535296425,3,3,0,0,0.014925373134328358,0.0,22.504401154401172,0.004342335939350865,Japanese
Bacteroides_coprophilus,0.008935789514594726,7,7,0,11,0.03482587064676617,0.5238095238095238,29.659523809523797,0.004626372107715396,Japanese
Escherichia_coli,0.015010424844280067,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Clostridium_methylpentosum,0.0002071575785236529,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Streptococcus_sp_oral_taxon_431,0.00022845596647091488,2,2,0,1,0.009950248756218905,1.0,22.946825396825385,0.0,Japanese
Prevotella_copri,0.05944121241530594,3,3,0,0,0.014925373134328358,0.0,3.0,0.00014925373134328358,Japanese
Schaalia_odontolytica,0.0003060414898552511,6,6,0,5,0.029850746268656716,0.3333333333333333,31.477380952380926,0.008457711442786071,Japanese
Prevotella_multisaccharivorax,0.00013269846740098163,1,1,0,0,0.004975124378109453,0.0,2.0,0.0,Japanese
Clostridium_citroniae,0.00043584276852892114,8,8,0,16,0.03980099502487562,0.5714285714285714,32.4706349206349,0.003933424694605917,Japanese
Streptococcus_thermophilus,0.0018366303302061937,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Bacteroides_dorei,0.03533371613746685,8,8,0,10,0.03980099502487562,0.35714285714285715,30.826190476190455,0.016409480375898285,Japanese
Catonella_morbi,1.9020104983354967e-05,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Ruminococcus_bromii,0.0003309117192413582,2,2,0,0,0.009950248756218905,0.0,21.028174603174595,9.950248756218905e-05,Japanese
Ruminococcus_faecis,0.005674441369274256,4,4,0,4,0.01990049751243781,0.6666666666666666,26.11349206349206,7.296849087893864e-05,Japanese
Eubacterium_nodatum,1.073994341795897e-05,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Blautia_obeum,0.016763024520123383,9,9,0,22,0.04477611940298507,0.6111111111111112,33.644047619047605,0.0024975239182606244,Japanese
Bacteroides_ovatus,0.01442914827753476,3,3,0,1,0.014925373134328358,0.3333333333333333,26.93571428571429,0.0027062504935639244,Japanese
Tyzzerella_nexilis,0.0043729312311965056,11,11,0,33,0.05472636815920398,0.6,34.81071428571428,0.0012537947679738728,Japanese
Clostridium_phoceensis,0.0024137173556944805,4,4,0,1,0.01990049751243781,0.16666666666666666,26.218650793650795,0.0003155946458185264,Japanese
Eubacterium_uniforme,6.9983497575642836e-06,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Anaerotruncus_colihominis,0.0009366317657283074,5,5,0,2,0.02487562189054726,0.2,26.751984126984127,0.005034970687297293,Japanese
Alistipes_shahii,0.004039827937272766,1,1,0,0,0.004975124378109453,0.0,1.8333333333333333,0.0,Japanese
Butyricicoccus_pullicaecorum,0.00037822764291635885,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Fournierella_massiliensis,0.0006378042494168268,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Butyricimonas_faecalis,0.001702380866075504,2,2,0,0,0.009950248756218905,0.0,15.13059163059162,0.004228855721393035,Japanese
Clostridium_aminophilum,1.6495427667666784e-05,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Oscillibacter_ruminantium,3.95206283892178e-05,7,2,5,8,0.03482587064676617,0.38095238095238093,36.32738095238094,0.017868859770681353,Japanese
Lactobacillus_rogosae,0.012907643102170328,2,2,0,1,0.009950248756218905,1.0,2.5,0.0,Japanese
Stomatobaculum_longum,4.653323987666029e-05,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Bifidobacterium_longum,0.01179711473792224,3,3,0,3,0.014925373134328358,1.0,3.0,0.0,Japanese
Levyella_massiliensis,0.0001580424480088476,1,1,0,0,0.004975124378109453,0.0,19.978174603174597,0.0,Japanese
Bacteroides_salanitronis,0.0009223843693112765,6,6,0,4,0.029850746268656716,0.26666666666666666,26.78690476190477,0.020919884703466795,Japanese
Clostridium_leptum,0.0021243002433965815,1,1,0,0,0.004975124378109453,0.0,1.0,0.0,Japanese
Bacteroides_salyersiae,0.0030043546354466925,6,6,0,13,0.029850746268656716,0.8666666666666667,29.659523809523794,0.00011166390270867882,Japanese
Parabacteroides_distasonis,0.009230776045040846,2,2,0,0,0.009950248756218905,0.0,18.51587301587298,3.7313432835820896e-05,Japanese
Ruminococcus_flavefaciens,3.874912912613218e-05,2,2,0,0,0.009950248756218905,0.0,25.153968253968255,0.004228855721393035,Japanese
Alistipes_finegoldii,0.0032272839713354956,1,1,0,0,0.004975124378109453,0.0,1.8333333333333333,0.0,Japanese
Blautia_sp_N6H1-15,0.000600046925227221,16,15,1,46,0.07960199004975124,0.38333333333333336,40.35952380952382,0.023473514226467002,Japanese
Culturomica_massiliensis,0.0003161079121081437,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Bifidobacterium_catenulatum,0.0009287677055822084,3,3,0,3,0.014925373134328358,1.0,3.0,0.0,Japanese
Bacteroides_reticulotermitis,2.6602112407762667e-05,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Streptococcus_sp_FDAARGOS_192,0.0022435022535436553,3,3,0,1,0.014925373134328358,0.3333333333333333,3.0,9.950248756218905e-05,Japanese
Bacteroides_caccae,0.006218206093109293,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Bacteroides_vulgatus,0.08313023409460192,8,8,0,12,0.03980099502487562,0.42857142857142855,30.959523809523787,0.0141356152162197,Japanese
Alistipes_ihumii,0.0006093928011968779,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Veillonella_dispar,0.0023031287333064414,1,1,0,0,0.004975124378109453,0.0,1.0,0.0,Japanese
Paraprevotella_xylaniphila,0.003687747643539647,1,1,0,0,0.004975124378109453,0.0,19.07182539682536,0.0,Japanese
Anaerobutyricum_hallii,0.003951496371936979,10,10,0,21,0.04975124378109452,0.4666666666666667,32.1035714285714,0.002301741661807751,Japanese
Clostridiales_bacterium_CCNA10,0.003862312522506051,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Blautia_schinkii,6.769691699543863e-05,2,2,0,1,0.009950248756218905,1.0,23.33531746031746,0.0,Japanese
Alistipes_megaguti,0.00047203896988649814,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Eubacterium_oxidoreducens,1.2976859817524043e-05,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Phocea_massiliensis,0.00030412240482162033,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Monoglobus_pectinilyticus,0.00034510480273725253,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Blautia_hansenii,0.0012065308139176494,10,9,1,29,0.04975124378109452,0.6444444444444445,34.47738095238094,0.0012070741585666956,Japanese
Pseudoflavonifractor_capillosus,0.0006673091872554831,8,8,0,7,0.03980099502487562,0.25,28.801984126984117,0.008116296784865713,Japanese
Bacteroides_pyogenes,0.0002098719906164191,3,3,0,0,0.014925373134328358,0.0,18.026190476190447,0.012487562189054726,Japanese
Bacteroides_faecichinchillae,0.0007024250423728343,3,3,0,3,0.014925373134328358,1.0,26.859523809523814,0.0,Japanese
Bacteroides_nordii,0.0007128116869418978,2,2,0,0,0.009950248756218905,0.0,20.83849206349205,0.016318407960199004,Japanese
Roseburia_hominis,0.003373610849940438,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Gemmiger_formicilis,0.012141032472010451,1,1,0,0,0.004975124378109453,0.0,19.354401154401135,0.0,Japanese
Bacteroides_cellulosilyticus,0.002502399417359289,1,1,0,0,0.004975124378109453,0.0,12.6326479076479,0.0,Japanese
Intestinibacter_bartlettii,0.0004488745179757016,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Bacteroides_uniformis,0.04639116360877403,2,2,0,0,0.009950248756218905,0.0,22.463095238095242,0.0015251224038537476,Japanese
Clostridium_glycyrrhizinilyticum,0.0010244257556487127,12,10,2,37,0.05970149253731343,0.5606060606060606,36.14404761904761,0.0034407926960592188,Japanese
Traorella_massiliensis,0.0002828751449228882,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Prevotella_buccalis,0.00016312691515102566,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Flavonifractor_plautii,0.003967904063089511,14,14,0,33,0.06965174129353234,0.3626373626373626,35.637301587301586,0.011106236329248367,Japanese
Haemophilus_parainfluenzae,0.005627902061939615,1,1,0,0,0.004975124378109453,0.0,1.0,0.0,Japanese
Eubacterium_siraeum,0.006627544673818195,2,2,0,0,0.009950248756218905,0.0,25.40396825396826,0.0015262091418807838,Japanese
Clostridium_saccharolyticum,0.0001524998226794468,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Eubacterium_rectale,0.021081012448368866,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Anaerostipes_hadrus,0.008342557277311572,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Faecalibacterium_prausnitzii,0.025913528872631608,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
Prevotellamassilia_timonensis,0.006550327773304673,0,0,0,0,0.0,0.0,0.0,0.0,Japanese
