	Absiella_dolichum	Acetivibrio_ethanolgignens	Agathobaculum_desmolans	Alistipes_finegoldii	Alistipes_inops	Alistipes_obesi	Alistipes_putredinis	Alistipes_senegalensis	Alistipes_shahii	Alistipes_sp_MarseilleP5997	Alistipes_timonensis	Anaerostipes_hadrus	Anaerotignum_lactatifermentans	Anaerotruncus_colihominis	Angelakisella_massiliensis	Bacteroides_barnesiae	Bacteroides_caccae	Bacteroides_caecimuris	Bacteroides_cellulosilyticus	Bacteroides_coprocola	Bacteroides_coprophilus	Bacteroides_dorei	Bacteroides_faecichinchillae	Bacteroides_fluxus	Bacteroides_fragilis	Bacteroides_helcogenes	Bacteroides_heparinolyticus	Bacteroides_nordii	Bacteroides_ovatus	Bacteroides_pectinophilus	Bacteroides_plebeius	Bacteroides_pyogenes	Bacteroides_reticulotermitis	Bacteroides_salanitronis	Bacteroides_salyersiae	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_zoogleoformans	Barnesiella_intestinihominis	Barnesiella_viscericola	Bilophila_wadsworthia	Bittarella_massiliensis	Blautia_hansenii	Blautia_hydrogenotrophica	Blautia_obeum	Blautia_schinkii	Blautia_sp_N6H115	Butyricicoccus_pullicaecorum	Butyricimonas_sp_H184	Butyrivibrio_crossotus	Christensenella_minuta	Clostridiales_bacterium	Clostridium_asparagiforme	Clostridium_bolteae	Clostridium_citroniae	Clostridium_glycyrrhizinilyticum	Clostridium_innocuum	Clostridium_leptum	Clostridium_methylpentosum	Clostridium_phoceensis	Clostridium_scindens	Clostridium_sporogenes	Clostridium_symbiosum	Collinsella_aerofaciens	Coprobacter_fastidiosus	Coprobacter_secundus	Coprococcus_comes	Coprococcus_eutactus	Culturomica_massiliensis	Dorea_formicigenerans	Dorea_longicatena	Eggerthella_lenta	Emergencia_timonensis	Erysipelotrichaceae_bacterium	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Faecalicatena_contorta	Faecalitalea_cylindroides	Flavonifractor_plautii	Fournierella_massiliensis	Fusicatenibacter_saccharivorans	Gemmiger_formicilis	Gordonibacter_pamelaeae	Holdemania_massiliensis	Hungatella_hathewayi	Intestinibacter_bartlettii	Intestinimonas_butyriciproducens	Lachnoclostridium_phocaeense	Lachnoclostridium_sp_YL32	Lachnospiraceae_bacterium	Lactobacillus_rogosae	Lactonifactor_longoviformis	Marvinbryantia_formatexigens	Massilioclostridium_coli	Mediterranea_massiliensis	Merdibacter_massiliensis	Merdimonas_faecis	Mordavella_sp_MarseilleP3756	Negativibacillus_massiliensis	Neglecta_timonensis	Odoribacter_laneus	Odoribacter_splanchnicus	Oscillibacter_sp_PEA192	Parabacteroides_distasonis	Parabacteroides_goldsteinii	Parabacteroides_johnsonii	Parabacteroides_sp_CT06	Paraprevotella_xylaniphila	Phocea_massiliensis	Prevotella_copri	Prevotella_stercorea	Prevotellamassilia_timonensis	Provencibacterium_massiliense	Pseudoflavonifractor_capillosus	Rikenella_microfusus	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Ruminococcus_bicirculans	Ruminococcus_callidus	Ruminococcus_faecis	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_torques	Ruthenibacterium_lactatiformans	Sellimonas_intestinalis	Subdoligranulum_variabile	Traorella_massiliensis	Tyzzerella_nexilis	bacterium_LF3	ROLE_ID	SubRole	MainRole	Role
TIGR01732	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	156.0	Conserved	Hypothetical proteins	Hypothetical proteins::Conserved
TIGR00976	-0.0	-0.0	-0.0	3.017981698133346	-0.0	1.894783209476634	0.0	1.0433274102199708	3.0287950643215025	0.0	-1.4891405175403856	0.0	-0.0	0.0	0.24561107467040302	-0.0	0.0	0.0	0.0	3.102750015788454	0.0	0.0	0.6494698650549009	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-5.772183813417726	-0.0	0.0	2.536014634989292	0.0	0.0	8.63830813439751	-0.0	0.0	-0.09076706302278978	0.0	-0.0	-0.0	-0.0	0.0	-3.3338419512142567	-0.0	-0.0	0.0	-0.0	-3.7303197479737396	0.0	-0.0	-0.0	-5.0923835105029704	-0.6905325228895549	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.8683238517365212	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	4.263622653638755	-0.0	-0.0	0.0	-0.2466189153013438	2.2931004814605784	2.1796509516419262	-4.297050412544223	-0.0	-0.8865131910638163	-0.0	0.6120363288830992	-1.9599019819490848	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-3.2388700366478074	0.0	-2.5509655373776754	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	1.545412245928076	-3.580323530901482	0.0	-0.0	0.0	-0.0	703.0	Enzymes of unknown specificity	Unknown function	Unknown function::Enzymes of unknown specificity
TIGR00374	-2.158421370031032	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.8168063430783861	-0.8854229448685441	0.0	0.24561107467040302	-0.4953299540421554	1.6567583698389234	2.7480777504190663	1.2750544900896303	0.0	2.3794510289328787	3.2921703053448006	1.2989397301098018	1.7482468385568266	14.962198298288405	-1.3530537974770551	-2.0417477326713236	0.905784875793743	6.628282993876705	-0.0	2.858947308026361	-2.3795173092479054	-5.772183813417726	-1.3403080153962326	3.2923952233604825	2.536014634989292	3.0902620697954397	4.77358754448204	8.63830813439751	-3.2039374796851083	1.4857558396019854	-0.09076706302278978	0.0	-2.0305302148595064	-0.0	-0.0	2.1522537256796674	-3.3338419512142567	-0.0	-0.0	3.781107349797811	-1.2016099783025576	-0.0	0.0	-1.3679579011730176	-0.5090356173934005	-2.5461917552514852	-0.0	-5.64903090429846	-0.5513139131179778	-2.650359317140783	0.0	-5.782609740397028	-1.959532333734183	-0.0	0.4907569938009737	-2.820020407417076	-0.4499052049175557	0.7887373398383728	-1.600030516645875	2.513335409033282	0.012212044146955855	0.7186167124656214	-1.2838752580094772	-1.7366477034730423	-3.142862382396778	0.0	1.3909340162166448	0.1546376225809685	2.8333462951221904	-1.5857954680882056	-0.46063506939163856	0.0	-3.7119772353155196	-0.330484102303722	1.2170739097839662	-0.0	2.2931004814605784	0.0	-0.0	-2.1245974942859323	-0.8865131910638163	-6.379325477609636	0.6120363288830992	-0.0	-10.793347629586172	2.059128216555036	-0.0	-0.0	-0.0	-1.582286985796722	0.0	-1.8492392705539826	-0.0	-0.0	0.02148451252000432	-2.5509655373776754	-2.4372270356825303	7.637275017232185	0.0	1.9346214031552968	-1.1218358811694125	2.2955073103936345	2.8759074698543516	0.35197132935151154	-0.0	-1.0952553155739966	1.680809474234151	0.3285513987548391	-1.2633234816736345	0.33131266840278606	-2.1185936703529435	0.0	0.0	0.9894373244503893	0.0	0.31965797556975684	0.0	0.0	-1.1553143003224702	0.09562924809293505	-0.29286577940368624	0.0	-0.0	0.0	-3.0312862823890354	0.0	-3.0784748306943284	157.0	General	Unknown function	Unknown function::General
TIGR03708	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	1.112277411459179	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.07809123120291477	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.7115759064418735	-2.0305302148595064	-0.0	-2.1264717631093477	4.304507451359335	-3.3338419512142567	-2.3848307511916285	-0.0	0.0	-0.0	-1.8651598739868698	0.0	-1.3679579011730176	-0.25451780869670027	-1.2730958776257426	-0.6905325228895549	-0.0	-0.18377130437265926	-2.650359317140783	1.4997315457148594	-1.9275365801323427	-0.0	-0.26486454809152943	0.0	-0.0	-0.0	0.7887373398383728	-0.8000152583229375	0.0	0.012212044146955855	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	2.8333462951221904	-0.0	-0.0	0.0	-1.8559886176577598	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.8865131910638163	-0.0	0.6120363288830992	-1.9599019819490848	-5.396673814793086	2.059128216555036	-0.5007870025454623	-2.104497023252498	-0.0	-0.0	0.0	-0.0	-2.547036761155519	-0.0	0.02148451252000432	-2.5509655373776754	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	1.2775134065778861	1.7152481249390161	0.9894373244503893	1.4857310475439438	0.31965797556975684	0.0	0.0	-1.1553143003224702	0.09562924809293505	-0.29286577940368624	0.0	-0.0	0.0	-0.0	0.18140241767572854	-0.0	103.0	Phosphorus compounds	Central intermediary metabolism	Central intermediary metabolism::Phosphorus compounds
TIGR00246	-0.0	-0.951066855122965	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.8854229448685441	0.0	0.24561107467040302	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-1.2581744066255387	-2.1264717631093477	4.304507451359335	-3.3338419512142567	-2.3848307511916285	-0.0	0.0	-1.2016099783025576	-0.0	0.0	-1.3679579011730176	-0.25451780869670027	-1.2730958776257426	-0.6905325228895549	-0.0	-0.0	-2.650359317140783	0.0	-1.9275365801323427	-1.959532333734183	-0.26486454809152943	0.4907569938009737	-0.0	-0.0	0.0	-0.0	0.0	0.012212044146955855	0.7186167124656214	-1.2838752580094772	-0.8683238517365212	-3.142862382396778	0.8957865738559293	0.0	0.1546376225809685	2.8333462951221904	-0.0	-0.46063506939163856	4.263622653638755	-1.8559886176577598	-0.0	0.0	-0.0	0.0	0.0	-0.0	-2.1245974942859323	-0.8865131910638163	-3.189662738804818	0.0	-1.9599019819490848	-5.396673814793086	4.118256433110072	-0.5007870025454623	-2.104497023252498	-2.370447429846029	-1.582286985796722	0.0	-0.0	-2.547036761155519	-1.6194350183239037	0.02148451252000432	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-1.2633234816736345	0.0	-0.0	1.2775134065778861	1.7152481249390161	0.9894373244503893	1.4857310475439438	0.0	0.0	0.8836243277269833	-1.1553143003224702	0.09562924809293505	-0.29286577940368624	0.0	-3.580323530901482	0.0	-1.5156431411945177	0.18140241767572854	-3.0784748306943284	168.0	tRNA and rRNA base modification	Protein synthesis	Protein synthesis::tRNA and rRNA base modification
TIGR01099	-2.158421370031032	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	1.112277411459179	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.7115759064418735	-2.0305302148595064	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-1.8651598739868698	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.18377130437265926	-2.650359317140783	0.0	-0.0	-1.959532333734183	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-6.285724764793556	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	1.2170739097839662	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-3.189662738804818	0.6120363288830992	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-1.582286985796722	0.0	-1.8492392705539826	-0.0	-0.0	0.02148451252000432	-2.5509655373776754	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-1.7304004601524183	-0.0	0.0	0.0	-1.2633234816736345	0.33131266840278606	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.772706122964038	-0.0	0.0	-0.0	0.0	-6.156949661388657	90.0	Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	Cell envelope	Cell envelope::Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides
TIGR02212	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.7115759064418735	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	97.0	Protein and peptide secretion and trafficking	Protein fate	Protein fate::Protein and peptide secretion and trafficking
TIGR02395	-0.0	-0.951066855122965	-0.0	3.017981698133346	-1.927399956051542	1.894783209476634	3.8006855960751667	1.0433274102199708	3.0287950643215025	0.1527159575638502	-1.4891405175403856	1.6336126861567721	-0.8854229448685441	1.112277411459179	0.0	-0.4953299540421554	1.6567583698389234	2.7480777504190663	1.2750544900896303	3.102750015788454	2.3794510289328787	3.2921703053448006	0.6494698650549009	1.7482468385568266	7.481099149144202	-1.3530537974770551	-2.0417477326713236	0.905784875793743	6.628282993876705	-0.0	2.858947308026361	-1.1897586546239527	-5.772183813417726	-0.6701540076981163	1.6461976116802413	2.536014634989292	6.180524139590879	4.77358754448204	8.63830813439751	-3.2039374796851083	1.4857558396019854	-0.09076706302278978	0.7115759064418735	-0.0	-1.2581744066255387	-2.1264717631093477	0.0	-0.0	-0.0	-0.9069549903725201	0.0	-0.0	-1.8651598739868698	1.804973208563432	-1.3679579011730176	-0.25451780869670027	-1.2730958776257426	-0.0	-5.64903090429846	-0.0	-0.0	1.4997315457148594	-0.0	-1.959532333734183	-0.26486454809152943	0.0	-1.410010203708538	-0.22495260245877785	0.0	-0.0	1.256667704516641	0.0	0.0	-1.2838752580094772	-0.8683238517365212	-0.0	0.0	0.0	0.1546376225809685	0.0	-0.0	-0.0	0.0	-0.0	-0.0	1.2170739097839662	-0.2466189153013438	0.0	0.0	-2.1485252062721116	-2.1245974942859323	-0.0	-3.189662738804818	0.6120363288830992	-0.0	-5.396673814793086	2.059128216555036	-0.0	-2.104497023252498	-0.0	-0.0	2.134070124734692	-0.0	-0.0	-0.0	0.02148451252000432	-0.0	-1.2186135178412651	3.8186375086160926	2.3139052068766177	1.9346214031552968	-1.1218358811694125	2.2955073103936345	2.8759074698543516	0.35197132935151154	-0.0	-0.5476276577869983	0.8404047371170755	0.3285513987548391	-1.2633234816736345	0.33131266840278606	-2.1185936703529435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-3.580323530901482	0.0	-0.0	0.0	-0.0	165.0	Transcription factors	Transcription	Transcription::Transcription factors
TIGR01211	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.4907569938009737	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	135.0	DNA-dependent RNA polymerase	Transcription	Transcription::DNA-dependent RNA polymerase
TIGR01281	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	191.0	Chlorophyll and bacteriochlorphyll	Biosynthesis of cofactors, prosthetic groups, and carriers	Biosynthesis of cofactors, prosthetic groups, and carriers::Chlorophyll and bacteriochlorphyll
TIGR00303	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	156.0	Conserved	Hypothetical proteins	Hypothetical proteins::Conserved
TIGR02140	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	2.1522537256796674	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.8957865738559293	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.9894373244503893	0.0	0.0	0.18326661907030117	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	143.0	Anions	Transport and binding proteins	Transport and binding proteins::Anions
TIGR03801	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	1.6567583698389234	0.0	1.2750544900896303	0.0	0.0	3.2921703053448006	0.6494698650549009	0.0	7.481099149144202	-0.0	-0.0	0.905784875793743	6.628282993876705	-0.0	0.0	-0.0	-0.0	-0.0	1.6461976116802413	2.536014634989292	6.180524139590879	4.77358754448204	8.63830813439751	-0.0	1.4857558396019854	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-1.410010203708538	-0.22495260245877785	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-3.189662738804818	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	1.9346214031552968	-1.1218358811694125	2.2955073103936345	2.8759074698543516	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	109.0	Amino acids and amines	Energy metabolism	Energy metabolism::Amino acids and amines
TIGR01019	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	1.6567583698389234	0.0	1.2750544900896303	0.0	0.0	0.0	0.6494698650549009	0.0	7.481099149144202	-0.0	-0.0	0.0	6.628282993876705	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	6.180524139590879	0.0	0.0	-0.0	0.0	-0.0	0.7115759064418735	-0.0	-0.0	-2.1264717631093477	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-1.1218358811694125	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	120.0	TCA cycle	Energy metabolism	Energy metabolism::TCA cycle
TIGR00769	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	146.0	Nucleosides, purines and pyrimidines	Transport and binding proteins	Transport and binding proteins::Nucleosides, purines and pyrimidines
