SampleName,Absiella,Acetivibrio,Acidaminococcus,Agathobaculum,Alistipes,Anaerobutyricum,Anaerostipes,Anaerotignum,Anaerotruncus,Angelakisella,Bacteroides,Barnesiella,Bifidobacterium,Blautia,Butyricicoccus,Butyricimonas,Butyrivibrio,Cellulomonas,Clostridium,Collinsella,Coprobacter,Coprococcus,Culturomica,Dialister,Dorea,Emergencia,Escherichia,Eubacterium,Faecalibacterium,Faecalicatena,Faecalitalea,Flavonifractor,Fournierella,Fusicatenibacter,Gemmiger,Haemophilus,Holdemanella,Lachnoclostridium,Lactobacillus,Lactonifactor,Massilioclostridium,Mediterranea,Megasphaera,Mordavella,Negativibacillus,Odoribacter,Oscillibacter,Parabacteroides,Paraprevotella,Porphyromonas,Prevotella,Prevotellamassilia,Pseudoflavonifractor,Roseburia,Ruminococcus,Ruthenibacterium,Streptococcus,Subdoligranulum,Tyzzerella,Unclassified_Clostridiales,Unclassified_Lachnospiraceae,Unclassified_Ruminococcaceae,Veillonella
SRR5898920,5.9662991414574696e-05,0.00021528835775616627,0.0007616650068218399,0.00017194451835946464,0.007630862823379214,0.0007310034839614987,0.0007068494177541454,4.360752550522908e-05,6.318497135663197e-05,0.00034324211476429047,0.02058754219247591,0.0004788714604912442,0.056103255340575205,0.006927661931386079,9.022997077929502e-05,0.0014265154603528849,0.056256594904168566,0.008706594848219434,0.0009126134179175707,0.00845045253418749,3.317170598364187e-05,0.006399474750890727,7.542315041675959e-05,0.06622700601661123,0.016791052330106547,0.00011360789255778728,0.03227197570589115,0.01436376938444665,0.009030962732053954,6.876408213610485e-05,0.00015488281358324565,0.0005067268641875655,0.00019651624847584167,0.000637966822871866,0.003003485830700597,0.0032747396918816427,0.0012973478104506852,0.0010292623511116191,0.015137007335051203,0.00010551895172413841,0.0012105473770962257,0.010349901640975934,0.014711189408903185,5.988731746579327e-05,0.001202270869439539,0.0010026964424858322,0.0010648520938277473,0.0008916574648208128,0.0030344857360632698,0.00010629093389700628,0.34811723413236384,0.052750635010143564,0.0003795386110182453,0.051851137985856055,0.029340124904313612,0.00023300721667792666,0.0008920856013463393,0.00022841096553812142,0.0009337359864211581,0.004750939220237799,0.12791836323094416,0.0059094490422977805,0.0016752530651062936
SRR5898921,0.00019177847764257177,0.00020812296016225486,0.00013817174648860417,0.00019587188303440089,0.096940829480067,0.001069410995169467,0.0029600567602820027,7.929737252463959e-05,0.00019046297133946816,0.0005059343449062,0.09339831598994608,0.0007304768981141383,0.17021046619492433,0.008193808405428122,0.0015319593036145465,0.003921102886496741,0.0004156053454224434,0.004188635098103832,0.0002792213900218629,0.044869814387061835,0.004960218806343121,0.0010457251963043978,0.0008423822284147971,0.04827123060189554,0.002712356963547792,0.0003941297611314373,0.10278899587466582,0.024095890523943814,0.02035753852442056,0.0001963132215130827,0.00026738678788040305,0.00023083647541801135,0.0002778528426154822,0.0018760607302896453,0.009169464800955485,0.011268586149502867,4.995071999053895e-05,0.0013519467160965982,0.01128333280191701,4.86723760671519e-05,0.0007621927707584005,0.004105690182468246,0.004320499910408505,0.00031233054535702634,0.0009651401699280009,0.005868964910874762,0.0010142495229094172,0.008757702823453917,0.0017092676532750274,5.121647491354657e-05,0.2334652713466401,0.02693439568198574,0.0004907425955000389,0.0113701724252025,0.0077846734389066365,0.0005268753590052362,0.0007048815140394961,0.0007364233556056135,0.000659179314723955,0.004347543934274912,0.007497867782494833,0.003525294238164449,0.0023812090554454326
SRR5898922,4.28391731231624e-05,0.00017389782179968975,0.004074127262736839,9.18759878294444e-05,0.039189040316382276,0.0003605095145909533,0.00021453229306993927,1.0654760117585846e-05,4.747043188155095e-05,2.9607849995721428e-05,0.4750047573079821,9.507238739809592e-05,0.0555599715219871,0.0014386116405246166,4.658248706879698e-05,0.0005880943433194538,0.0003355721821465641,0.0,0.00029015313069839115,0.0005351134661223287,0.00020160875518238197,0.0026556642300455866,0.0005106940498071621,0.0002827315396401133,0.059755474240586075,0.00011965390403850112,0.003427684583250395,0.006428565999636071,0.008238019207553947,0.00010188959548496672,6.722882506084453e-05,0.000279435500886621,3.4024506291958544e-05,0.0006368927308123929,0.0020196045751300377,0.002446560796667722,0.00012543591102899418,0.0006816481937085061,0.015452940604308137,0.0,6.767129272057896e-05,0.0008731538656945445,0.14704961667212835,1.546344572175429e-05,6.794118778793302e-05,0.0011136861610275973,6.119743794439084e-05,0.018788294364915213,5.8920589904742735e-05,1.2044422270005994e-05,0.0006450203211714817,0.00015351703882651206,0.00010737576988080662,0.12381863826601415,0.00558424688637961,6.969118865488205e-05,0.0008335125930815651,9.914159498520168e-05,0.0010187262336078366,0.0013816955750132287,0.011757915847974448,1.882596342395254e-05,0.004809461652975928
SRR5898923,0.00022192292559245264,0.00015268066000157624,0.00038127510544754884,0.00017611556110875098,0.0017184091498147966,0.00020683484471044014,0.0005288337324931656,0.0,3.077534255366139e-05,4.43015196301793e-05,0.08702436905256307,0.00015316592131799287,0.005740775980364155,0.004086203951586999,3.171615360107139e-05,0.0025534143842269393,0.000530589992110782,0.008895631832986039,0.0002686453458398462,0.02422742933291721,0.00018715035261233153,0.0029910580880820378,0.0002180441987216851,0.003449615400610774,0.0008546280214068819,9.375671713504967e-05,0.0024347039632084183,0.029194691866875982,0.003725142485772661,2.533630764048752e-05,0.00031737402244177824,2.5086618016722284e-05,3.95854594365121e-05,0.0004398648057676191,0.002227807426180007,0.015408196685147632,0.00666830959401567,0.00044874787943719716,0.005949445526456513,8.753225792870276e-05,1.500911207655814e-05,0.01485210121266651,0.0017392721603775702,1.4918968319725162e-05,8.029030679806095e-05,0.0008607376737026327,0.0002158446929839933,0.006249190061647561,0.00490679036853492,0.00025166086101730917,0.39783659849853004,0.27442887965426827,6.278999674823992e-05,0.005275334013717571,0.0035190191210977997,2.23466305510329e-05,0.0016008335054110531,0.0001284871220748272,0.0005273034738817701,0.0014560450686345384,0.07276813998422899,3.194000436506597e-05,0.0013972990426046117
SRR5898924,3.784484547315196e-05,3.579714985213348e-05,0.001203856743400946,1.7615425309569254e-05,0.005256538125878779,0.0005617526845229508,0.00013366132872063113,1.8749377300291775e-05,3.1508024344891104e-05,6.439076592775552e-05,0.034528453169583806,0.0001625551613366657,0.008681703470903286,0.0013417466802294132,4.031952002829789e-05,0.0011166226922052686,5.492924925670019e-05,0.0038458580624055527,8.380924533705353e-05,0.0011236905005107033,0.00018732748764507454,0.0020240669118827023,0.00015157400680754695,0.04786420225862715,0.002451562837959327,0.0001686599168511691,0.00246400129514952,0.004516009294594238,0.006496755118831644,5.109146949004667e-05,6.913456489809956e-05,7.97711256400743e-05,6.693708442296296e-05,0.00011440647995378908,0.0016527565578276313,0.00794536831778118,0.0012345393764253672,0.0003316335074705959,0.017584824765375623,3.5695023902517555e-05,3.1714962223560895e-05,0.011574872199445438,0.023561856825321924,0.00015850689755159434,3.865151053521875e-05,0.0017556542151251913,0.0003006516279609088,0.0009058640809897799,0.006099763747529653,4.0994948358046974e-05,0.7448019523086248,0.03300429139120727,6.502874973499574e-05,0.007807060112600025,0.0020573873747788147,7.332910424238382e-05,0.0029686423064732405,0.000125740533420089,0.00021159494747908093,0.000698494494804413,0.00883665720609521,4.597542834087035e-05,0.0010035954030936617
SRR5898925,2.706397942841376e-05,0.0,0.00015395919258641048,0.0,0.0032792077235929014,0.00012957747164630984,4.5071876055270776e-05,1.4564490424203724e-05,0.0,0.0,0.0137361721992851,5.816736542372058e-05,0.0006099958079525636,0.0004659790076220545,0.0,0.005612778952444692,2.3426560288860953e-05,0.006449059994069407,4.556651446612859e-05,0.0004018432882274376,0.0,0.000403920247505509,0.00010886556431014646,0.01529094275036171,0.00035573533578710454,0.0,0.0012105945605756813,0.002335589281980513,0.0016522592734676401,0.0,5.94517826717777e-05,2.3720517786187136e-05,1.2689911894516422e-05,0.00019993021446972767,0.00022978062992116301,0.0005688020249169973,0.0003821631374994817,0.00018577130893231904,0.007437239710834367,0.0,1.7552491105803157e-05,0.02078303011105276,0.0024491379283473804,0.0,0.0,0.0007884186068093699,0.0001257050782756699,0.00023126001037279806,0.011267213609305438,0.0003364409830837325,0.8491423916828682,0.04072365062334989,2.3103088888602725e-05,0.0065704921672593165,0.0005385012348247232,0.0,0.0005536251078443925,2.4513730122420416e-05,9.016954575267429e-05,0.00017175381065079673,0.0035920447218083604,0.0,0.0010611047918493747
SRR5898926,6.432195270077704e-05,8.585972638613881e-05,0.0007044930125262698,1.9176735062600114e-05,0.003864558431469679,0.0003214555713267103,0.00021571224758542323,1.2587510783481973e-05,3.651523481678382e-05,0.00011835441478303089,0.024769871577286696,0.00015772667084801412,0.006190522786507564,0.0015042678429034075,2.8271719542902116e-05,0.003318095635793524,0.000943305644555272,0.009048005284784407,0.00010241395807060936,0.0005633911599546981,6.978745024217507e-05,0.0037246832330266773,0.000772211192050653,0.0004473764534920111,0.0034649092660313805,4.232142997160157e-05,0.0425468138065068,0.005285179472176631,0.0021801998474911227,2.3406705737411533e-05,0.00012622267074446404,2.1942756685598224e-05,3.919021912117844e-05,0.0004922292328513101,0.0005730437843795392,0.0025156937959235535,0.00046810272743740754,0.00028110754411539847,0.020753635526897202,2.5051741759020984e-05,0.00021818931199825469,0.021249785858110312,0.012979351927962745,1.8638152419676954e-05,0.0001588995285950283,0.0011212822494658654,0.0003333239249785343,0.0019378423494437864,0.008014808739001308,6.192534035828856e-05,0.5856284996592193,0.15128791086323395,9.063095657395222e-05,0.015025025616470022,0.002409684921496015,4.8170073517982366e-05,0.008000891031010066,0.00010055648068592641,0.00037445379078194797,0.0010382320472040727,0.05282315395810189,0.0003953194156333454,0.0007614078294087922
SRR5898927,0.00016942655462262704,0.000454897387442516,0.0004810185225262,0.00013275600170952959,0.007814525230380185,0.0013393600000631087,0.0014522669763213634,0.0005080947991810533,0.0016743672561403242,0.001492875776225958,0.020150897295034817,2.528365785346606e-05,0.033336037617385614,0.005009328329850436,0.00012081662931321663,0.0001320327343514507,0.002333796658241357,0.0,0.0041703840090498824,7.317285332900221e-05,3.162815046628204e-05,0.02004169159686279,3.1548133721586955e-05,0.40965115816621006,0.00223418793599252,0.0004872740850345861,0.004317896966797781,0.015919539306631685,0.016352038414072755,0.00043413762996158086,0.00033978476369628333,0.0005365775905815377,0.0005116880931382888,0.0030278445812963743,0.01680692347713289,0.006298931446767693,0.00010022615173012505,0.006627210242383619,0.012323558403342176,0.001013527518202045,0.0008147937377206195,0.00011177161916220652,0.0002616541283817221,0.0003519494244663421,0.0004361521530803878,0.00017645046698435224,0.0009341338136093486,0.0020453740606805734,2.62450769006299e-05,0.0002678177068737895,0.0025494582652058613,0.00022023112194830837,0.0005891300515055479,0.331497281109565,0.010998694633340259,0.0007046675472766701,0.0021680436285839376,0.004522665978750432,0.001883367264957008,0.012709069667402765,0.01747607447064818,0.010079343494684296,0.0012169196352269037
SRR5898928,7.391114706186681e-05,4.1692352545957515e-05,3.602533174154033e-05,5.646479270249257e-05,0.0026420881865114004,0.000733832993662837,0.0021863074444657565,0.0006493968646799882,0.0001402391222141998,0.0001353360773586221,0.796067808192696,0.010392679389149579,0.00010054600693962822,0.003044665522624288,2.0776785466761107e-05,0.0022367852872383154,0.0002976573796889598,0.0,0.0014132443110034707,8.326995467757672e-05,0.0004802561550426233,0.0006878255121433579,0.000958406598568744,0.014891878241511456,0.0008706986886009978,0.00012552199294220908,0.0015556637384349567,0.02690515560032786,0.020425256960299024,0.0002482239434382682,0.00021869007269700313,0.00369448810490623,0.00016080702379107055,0.0013840715219020085,0.0016845322188180946,0.004597982341806014,1.7931346807761316e-05,0.003137249701514378,0.0005285009722645504,0.00010600326273575764,0.0003499497552022336,0.0019003265463611696,8.152899733118675e-05,8.701464456437138e-05,0.001217231762040488,0.018207060875299653,0.0001644170546559459,0.035289528577404534,0.0003838368665910595,1.6184987293016933e-05,0.0024725948032201742,0.0010012610043830573,0.0005683839028165546,0.02433983472703101,0.0008968688301581771,0.0002634668315191523,0.00025593344100473486,0.0002046427025777087,0.0026191012551556553,0.0017672462558527512,0.003570598855638405,8.19407406202311e-05,0.00122917544229727
SRR5898929,0.0001737611724575186,0.00028980071167560495,3.5296380785244416e-05,0.00010487924188231211,0.012859290412028906,0.0007501329288670238,0.0005412201365474894,6.243937379308801e-05,0.0003986388002534252,0.00015432492198590674,0.11955044816833972,8.89241180458592e-05,0.0004665460582520356,0.0068020797395259265,6.320481079943451e-05,0.0008953682752713934,0.0006268273951757394,0.0058261648706540315,0.00042811667530926514,0.0006234868604514831,0.00011347043339488816,0.007202541733466756,0.000954947829585645,0.051408715752323635,0.0004318088779698425,0.00025069057158688717,0.026940052981533517,0.013041375502529599,0.01642761027492562,0.00016579923035886222,0.0002898474381202893,0.0033005353613870013,0.00014069375531979158,0.0013989913846883606,0.005297118089747685,0.0008792235729318558,0.0007875513045953238,0.0012584465631332387,0.008576166279005261,4.3810468569286984e-05,4.666964270011782e-05,0.012942459390276863,0.0005093503294812645,0.00011494718455587656,4.4238579980740055e-05,0.009914953008212601,0.002008211173561105,0.01234803686679816,0.005642528828085946,0.0,0.5011219394102572,0.03432777198496983,0.0002709334108284053,0.03530783795679533,0.00911374824646685,0.0002561427540052487,0.0018112968239766775,0.00025999881587047367,0.0008287769570557991,0.0021969885514694183,0.07786567754180332,0.00019497269841767739,0.0032221713871563636
SRR5898930,3.668643259689454e-05,0.00020292433639316208,7.377250527763736e-05,0.00010862204914988694,0.0012762322236583123,0.0006510045591133815,0.0014238991039588348,5.164158699147028e-05,8.93560612228284e-05,8.226566366323662e-05,0.07331610213892431,0.0002309476368966946,0.0003033658400701923,0.003988455183465742,2.970792441552055e-05,0.00023794121681057254,0.00033881832945272406,0.0010794469340314752,0.000490900873142746,0.00039171234796442817,3.0080839244013053e-05,0.0007118428218017202,0.00016310758875348003,0.020919758156050374,0.002002888814973067,8.886103687081059e-05,0.00819489422317783,0.01350312116376668,0.013525414013126374,6.922312499648492e-05,0.0002538878523647032,8.124688402154619e-05,7.369859155272614e-05,0.002079063459513751,0.0025301030421334327,0.009610510192594724,5.081448942310267e-05,0.0006157775138077275,0.1507714920705292,6.369499260188026e-05,0.00010554272874837916,0.008586225265603773,0.0005150039449912262,0.00012146937158083426,3.257839359718379e-05,0.00046693788896474443,0.00014994629539859548,0.0006429984999302755,0.00014565276552857903,0.0005751173277200074,0.5542590962798938,0.0014873814413096874,5.974689875841659e-05,0.0784213172258996,0.0007676412671847567,5.6505251295960585e-05,0.003338071007663794,0.00010328645423568475,0.0008267252520258505,0.0015444734247940033,0.03726147795019588,1.6912994948449797e-05,0.0007726082512269422
SRR5898931,0.00025734925654369485,0.0002092153170910756,2.6965585072972455e-05,0.00032836887637315997,0.16135155089517567,0.00032738212622361514,0.00047384147606839235,0.0003022006489032993,0.000609342401008273,0.0006579030678958387,0.214285577274502,0.0004844548920324573,0.012259214367173463,0.0049309743489131625,0.00018428779445036454,0.002104444065028389,0.0003841017678534017,0.001149137851316531,0.0014197195113200215,0.0033149611158597,0.0003595488148057581,0.0009433358050842434,0.0014570130773984918,0.0008855916202835068,0.002090406761766202,0.0027002418883629933,0.0063330624817547875,0.00473568143458367,0.012931416600618854,0.00023812949206711843,0.00039022661201410517,0.0032745218443577403,0.00021594803058542264,0.0015694331412013157,0.0036455717387101887,0.00305364532068742,5.4432447289504206e-05,0.00445800500823563,0.00011586259142458247,9.022659276400197e-05,0.0010404715429081666,0.007166027747625789,0.0,0.0009313285555018849,0.0025007667873488686,0.007064157298157323,0.015485712596363945,0.022005933115564945,0.012651341607327376,9.134528318691566e-05,0.3201324925559231,0.006109585407483496,0.0007300466478887706,0.02058102261327542,0.01777400738983106,0.001755321529260609,0.002143096042160946,0.0006487483161750786,0.0019403488651498135,0.008149465917732177,0.07004015897287584,0.026144187166447834,0.0003111400990095514
SRR5898932,0.00013272305164066278,0.00014908204054254914,9.001016293310214e-05,8.164372211239129e-05,0.0026293546640390147,0.00040629034303924096,0.0015019392594578236,5.217277425131416e-05,6.18317140948371e-05,0.00014503733281967908,0.011662331051857345,0.00019730510955435845,0.0008725604862552885,0.0015244027452683611,3.451826644577855e-05,0.0010319607460530268,0.00029450864589651115,0.00507367571025445,0.0005213394112243641,0.0005840353308224258,6.147628123795052e-05,0.002296007046527564,6.232069819659136e-05,0.038342625642489025,0.001946619793073094,0.00013503582451496256,0.0015337339506901948,0.012957308553155203,0.011616043587318336,3.9236520926434443e-05,0.0003696052540658422,9.071963916034054e-05,0.00013923565793534206,0.000785886104239621,0.008382653996571161,0.006657415729218383,0.0008478106256595058,0.0008053755305821,0.009461450227885596,2.0437278611042106e-05,0.00012926184905772252,0.01457413343003766,0.005857754768350196,4.815452334555707e-05,0.00020634097420938155,0.0011526869392816128,0.0003461062915759235,0.0004957741939533939,0.007024988836449984,0.0039450339481199755,0.6949509532735634,0.028567871761362766,0.0001415907067521596,0.01347358938735241,0.006398370984503437,6.569465994472822e-05,0.0016168007888362472,0.0004050713359221344,0.001151141965402417,0.0017813663577269292,0.09350409560746702,4.770829866045548e-05,0.0005177886075035208
SRR5898933,6.140124223010555e-05,0.0001475201416056395,0.00016945963547720477,0.00013058683886291397,0.0027722598782536035,0.0002600916191616684,0.0003165121727963034,9.735524189660475e-05,0.0010958751679095455,0.0001001585380094752,0.20500773046336918,0.0001043573812842852,0.0016692679297209384,0.002066611771368104,5.1853149087448814e-05,0.003598534508974322,0.00032414587448470624,0.005172079257719849,0.0035157591115824527,0.0003195324647594171,0.00011619469176800584,0.0005950568550986913,0.0006714089716059292,0.05934432659019364,0.0017005963354955107,0.0005512596800639789,0.007808952250897445,0.0224680344591714,0.02545642215154126,8.434904624603816e-05,7.043624897002716e-05,0.006249518653234681,9.708358114472415e-05,0.000699982566522196,0.006390142027159691,0.0006823696905016743,7.649859130578546e-05,0.0021039154665697486,0.02270403894733103,0.0001946984331852194,3.9798233610950694e-05,0.006690490688009862,0.000881250293943145,0.0004964094810069118,6.040434699590751e-05,0.0006692131766876625,0.00034724599758066606,0.008014423383512558,0.0055961953933641555,0.00022248685103281235,0.46407756168312336,0.031192407892959528,0.0003414134566015702,0.05873889751435424,0.0005979450981632226,8.966343942472966e-05,0.00022069315939421248,0.00022671803561611972,0.0009270380983955976,0.0018466316344373436,0.033276816188268506,3.442097139328952e-05,0.00036549735556318556
SRR5898934,0.00016475272601415905,0.00018647323198249912,0.00014574143509841293,0.00015624421224669257,0.006722481413178528,0.0002708250385343401,0.0011456030586544594,5.0893548895371845e-05,0.00015174147681509405,0.00030748759144792856,0.02424309336848163,0.000721528783960815,0.0027657842945533646,0.0020717255135873297,5.214259106603423e-05,0.009325303259724542,0.034525157504460634,0.007833822771081182,0.0006953861808774583,0.000562670559908605,0.00010209573181734788,0.002931494531529626,0.001692985588877245,0.028309701012642033,0.0024843573849292347,0.0001942128631282928,0.0006395100205631056,0.021455112033629507,0.009900752416064387,9.224153923760775e-05,0.0002561890047752893,9.095843933579354e-05,0.00018114312039568884,0.00100895628153975,0.00300637251597801,0.00350247420478446,0.001063268168434421,0.0010072253055668707,0.005329869128026434,6.802427217869631e-05,0.0005385345708764207,0.020741299723652736,0.00015219457959675926,6.737542131713026e-05,0.000848791276653921,0.006804355027926783,0.0006596045243963571,0.001540257400107761,0.006235737637384075,4.0451775743020875e-05,0.6130106446535815,0.03717658094829813,0.00020285036769505498,0.03023599161749389,0.005594622678452894,0.00015934090222041055,0.004493444028913034,0.0004924269553914209,0.001052027392475408,0.003153750335940112,0.08733332261554527,0.0006276291543766508,0.003422964287958414
SRR5898935,8.697592354071869e-05,0.0006405781323937851,8.60316503013074e-05,8.800330954906511e-05,0.014222922626344392,0.0004482906272416603,0.00021789567722385286,0.00014044291820576783,0.00024950992219243773,0.0005574576744986975,0.14439926115136192,0.01776031516262338,0.007561140893634411,0.0013810731913795826,0.00011968314608802206,0.0019559221578714196,0.008747778373627998,0.0016196998745886494,0.001408207975211875,0.0003881571179940444,0.0007338118782214023,0.0007129669853554014,0.0015311271218841976,0.03882814674784816,0.0014378974998151904,0.00020492624331304018,0.0025832341864109173,0.00692538118681829,0.00683864930488865,0.00010403030830672151,0.00014129951497759003,0.00023941976096063786,0.00028051081633771236,0.0007532542600669277,0.004756199369977938,0.0006034696549202251,0.00031052638273833884,0.0007122841767423694,0.001477263197394582,6.897794482670532e-05,0.0005594654953267076,0.008111312498059036,7.954080235050037e-05,8.818143528119056e-05,0.0008603526051402099,0.0027538210335096777,0.0010943728795726943,0.0034432268814307714,0.00047313487618019085,0.00017212289863014616,0.6625256714460688,0.0053459191588109325,0.00036288672921162715,0.015308742920943088,0.013968846685371246,0.00022160528567640003,0.001026981372049839,0.000357604425980148,0.0009136273775827594,0.0037070681958977837,0.00634187369716133,0.0007030249321856912,0.00025789231990132404
SRR5898936,0.0008460075692473072,0.00020531912644168961,0.00014731591725712797,0.00013469834012782206,0.011923708111520314,0.0014214912385937765,0.005295158115359903,0.00015116324935771522,0.00046770221591922896,0.000680152054896081,0.050498740149440904,0.007763111074489782,0.022999597953310837,0.005979665793923319,0.0001283500512356039,0.0028216523875651744,0.042506458534382556,0.008732358196938465,0.0022057574125184044,0.0011115519515145914,0.00022068787103872792,0.0024584088285937,0.0003325383179596462,0.0638541657188887,0.004676855423117713,0.00040346645663838753,0.0004994503837661319,0.03305205381036487,0.012256652547749436,0.0001918463461245489,0.0014065258670188183,0.0004910853078761208,0.00039025079864529044,0.004990741572287556,0.004784339280462397,0.007327868164197849,4.238369715052949e-05,0.0024075880888073326,0.0009382529107350756,0.00015404272713852754,0.0007818902682972284,0.004607319396022457,8.856314436441979e-05,0.00038386828338991943,0.0011016424861122957,0.012755964269195274,0.0015148742123234577,0.006345592506461514,0.009482599647071335,0.0001912654318194896,0.46717464412546716,0.10681675905202911,0.0006194411406051599,0.020004969347446833,0.009256239555867194,0.000469673773912473,0.0016573119783672853,0.0006376999056455756,0.0021091781724254435,0.005891932819767221,0.03888800756969708,0.0015854706254944775,0.0007359287256155971
SRR5898937,0.00029398998597503337,0.0004448311879967525,9.246258266719631e-05,0.00022630733619531494,0.025021486429233755,0.003685486583019275,0.0037305938795634303,0.00034873610195875577,0.0011685607701660084,0.0007787099221166122,0.1408247943481622,0.007856977422845128,0.016292725766985733,0.009636703037528957,0.00011677623559318929,0.0011348255132240575,0.0015078598897881076,0.001721633217310492,0.0014725926689872662,0.0002474458781108982,0.0006682849554785253,0.014056341805873552,0.001170462869794066,0.04959573990630279,0.00566906906808957,0.0009110803111829468,0.0,0.025753958466037775,0.03263591103735245,0.0008268445952006694,0.0012169675310728083,0.0005362524220827776,0.0002352602239101613,0.0026971915423109013,0.010378556904334214,0.00484536573722784,0.00012045381690085789,0.0021140054389800662,0.0007200940377341631,0.00025711269662950537,0.0009134201126800597,0.010358654096323701,2.4389110968470235e-05,0.00026325729984193403,0.0012864146067594448,0.005887724347043368,0.0017035998457306464,0.005350105313401913,0.011377503570177257,0.000792145646829779,0.3906203605869511,0.0040078774965979485,0.0007312626188424197,0.056288296199567635,0.017084548664432982,0.0004775705899534227,0.006451040320167382,0.0008098662130814749,0.0035684373730270167,0.009863067677345716,0.09929854827268592,0.0008315174411366395,0.000997940472529854
SRR5898938,0.00014216380622972645,0.00011947357739268907,3.1471499732504886e-05,0.0002274675332773999,0.0051007201544887885,0.0017224853880622813,0.0035327341451775077,0.00023484758553550745,0.00020827451008316225,0.0005201905547399789,0.04665038157741329,0.00010905050212550901,0.0016595355007093416,0.0037860527514112837,0.0001258579866053011,0.002668325056208826,0.0005604660924824874,0.011879305994983465,0.0006921341019874147,0.0008265249212601869,5.505841690291188e-05,0.0020887904649879376,0.00016703289716689878,0.0025904688053526945,0.010156548333378814,0.00031568941288912173,0.00640702895170485,0.004096061907181121,0.042313218939856616,0.00018958663080640356,0.00027897432869596983,0.0003973107131931367,0.00029272541507946204,0.0024555733650158187,0.013794596057343402,0.005327653227989974,0.0015826102467043249,0.0018275372191539957,0.006143134332570004,0.00013175560478007444,0.0003305367898763663,0.008136745489819153,3.132663439242449e-05,0.00041133855163849977,0.0001184597157944217,0.00680630108794349,0.0021391075984180893,0.003352755830845754,0.005522347754826094,0.00014004563810681995,0.6602962918000841,0.06918192418596633,0.00034858063814222605,0.038358384160809715,0.0077231343366941105,0.0003798966877277587,0.0008176943049333309,0.001705219456261193,0.0007528766625983545,0.007644793448661433,0.003660762835582245,0.00015376612762227994,0.0005788917525957192
SRR5898939,0.00013678227577378503,0.00033753210182258566,2.724863760462859e-05,0.00012591731013951923,0.053360968315159366,0.0005801640433503775,0.003164374878805642,0.0002533018916001781,0.00026541717664510604,0.0006274121369326491,0.2609434860209333,0.03398363192964884,0.004315433111584681,0.003512683769763991,0.00011402478980400512,0.0009139919973885475,0.03168530871334326,0.0005549616189966622,0.0011772512758569111,0.0018117843137093414,0.001920196140341784,0.002955873633538339,0.0019013905991603014,0.015581997873908062,0.0037528557737066415,0.00031254611903113323,0.0005474534879805715,0.019913538089845677,0.024931306189522325,0.00010931786799801698,0.0003192733787332424,0.0005921942729052494,0.0003263100947075106,0.001922080778309974,0.008972901307314785,0.0074114467687382835,0.0009279385093312101,0.0015114830521731563,0.008138629621229682,9.163449573485202e-05,0.0009849777878687782,0.00362758449360615,4.804094151480098e-05,0.00012504598765218953,0.0015168842551068766,0.03759425244333179,0.0013713914369949311,0.014615974470300015,0.00016272830637396315,2.2513563310962918e-05,0.3063427241847842,0.002663132106033641,0.0005387965544514097,0.062308228070160565,0.008576157043339321,0.00028996929471186776,0.0012237610148307942,0.000539073725974602,0.0014194461698388092,0.0038484837825331934,0.048403661640292216,0.0008717259007684162,0.0028734024631462103
SRR5898940,0.00024212663380877858,0.0003319977640454676,3.4182097819932166e-05,0.00010381799391515315,0.0010130273069845635,0.0009238127907583348,0.00416438151050119,0.00026085791201294897,0.00026908641578384163,0.00024345268691761753,0.457159916715896,4.7970766854763754e-05,0.004609013591059638,0.005539511475148048,4.366184293106701e-05,0.0003368469277301672,0.0009165422628301687,0.0,0.0009131419404045151,0.0008675388587858705,0.00037597478703377507,0.0005304544307969374,5.723876127651295e-05,0.009303589410477866,0.001466189407093039,0.0005406893706601741,4.1039525327749804e-05,0.12780443548336726,0.03434457485291401,0.0002890800772277461,0.002562468952233995,0.0038758403216391036,0.00023191718260679792,0.0020326119578533575,0.011475824600204052,0.01090054117796051,4.290865988179833e-05,0.0032263604233639,0.005916094169835306,0.00011151801850905385,0.00017150145812063118,0.001147589665283152,5.1726037191392536e-05,0.0001964426035384946,0.0001020209435704017,0.0003122929496191942,0.00017206975716041754,0.0010634957830440246,9.360989979253819e-05,0.0001615249623493315,0.0036624095101531282,0.00016543744635576352,0.0001684795778237325,0.16540660832748108,0.009924685845391079,7.771356449932124e-05,0.008373111607578141,0.0006886487477124503,0.0025115071115572197,0.00220551390873612,0.10540204977994301,0.0001660668023820143,0.004625254646266205
