SampleName,Absiella,Acetivibrio,Agathobaculum,Alistipes,Anaerobutyricum,Anaerostipes,Anaerotignum,Anaerotruncus,Angelakisella,Bacteroides,Bariatricus,Barnesiella,Bifidobacterium,Bittarella,Blautia,Butyricicoccus,Butyricimonas,Butyrivibrio,Catenibacterium,Catonella,Christensenella,Clostridioides,Clostridium,Collinsella,Coprobacter,Coprococcus,Culturomica,Dorea,Eisenbergiella,Emergencia,Enterococcus,Erysipelatoclostridium,Eubacterium,Faecalibacterium,Faecalibaculum,Faecalicatena,Faecalicoccus,Faecalitalea,Flavonifractor,Fournierella,Fusicatenibacter,Gemmiger,Hespellia,Holdemanella,Holdemania,Hungatella,Intestinibacillus,Intestinibacter,Johnsonella,Lachnoanaerobaculum,Lachnoclostridium,Lachnospira,Lactobacillus,Lactonifactor,Mageeibacillus,Marvinbryantia,Massilimaliae,Massilimicrobiota,Massilioclostridium,Mediterranea,Merdibacter,Merdimonas,Mordavella,Negativibacillus,Neglecta,Odoribacter,Oscillibacter,Parabacteroides,Paraprevotella,Parasutterella,Phascolarctobacterium,Phocea,Prevotella,Prevotellamassilia,Provencibacterium,Pseudoflavonifractor,Rikenella,Roseburia,Ruminococcus,Ruthenibacterium,Sellimonas,Solobacterium,Stomatobaculum,Streptococcus,Subdoligranulum,Traorella,Tyzzerella,Unclassified_Bacteria,Unclassified_Clostridiales,Unclassified_Clostridiales_Family_XIII_Incertae_Sedis,Unclassified_Erysipelotrichaceae,Unclassified_Lachnospiraceae,Unclassified_Ruminococcaceae,Veillonella
ERR011141,0.0002473994482552418,0.000126333007467506,0.0003421506866566984,0.061183504318500025,0.0038779222846523132,0.01553634289520818,0.0011256026864679013,0.0006366190239882951,0.0009662173322220568,0.47143971536858226,0.0001354672431282874,0.0007139984711112931,0.01558118470693154,2.198675921048211e-05,0.02915702486705923,0.0007002870137263332,0.0042142887996308815,0.00018733586013114698,3.298266997653068e-05,0.0,0.0003179131023162491,1.3978819266230866e-05,0.003128921746124426,0.005181009238736672,0.02128525728970727,0.010739756146236174,0.002197394058937058,0.0013018333879912336,5.6975002370143004e-05,0.00018545302213707925,1.3932178140239398e-05,0.00018401141651263274,0.001709299304752743,0.043728999023835216,3.563443607995237e-05,0.00013189108216031916,7.271761121998182e-05,0.000178183446719906,0.00624044282529492,0.00034005397563129515,0.009449734865950164,0.003032248139060766,2.5633554120121454e-05,0.00022464504668174412,0.0001252495293248971,0.0005568501275432189,7.38390741678726e-05,0.0,0.00022872867612051318,7.392691720922804e-05,0.007400597970012946,0.0,0.00033962114087435246,0.0001511246338293744,0.0,5.1210826460185186e-05,1.3773890331538499e-05,2.952561609618392e-05,0.00031110814317113764,0.0012166738709980082,0.00013829532435140172,0.00010559894389670009,0.0002613281602045062,0.001621002963117326,0.00011224238084757242,0.010494168610766439,0.0026201457924038647,0.12074075334211601,0.026806625013309295,0.019209224000433622,0.017239895468107988,0.00032606094152605355,0.0010788112693162742,0.00015345080721458542,0.00014336745752937204,0.0007937555780737382,0.00014381447878861775,0.03920769119847837,0.005714217593246763,0.0009823120263060326,7.934686345850912e-05,4.666337868141527e-05,2.7022721200702436e-05,0.00021087384329667526,0.0007151461329550652,0.0001255601019164266,0.000597605205800413,1.4868678517592305e-05,0.003524817335426312,3.85627258176906e-05,0.0,0.009170672004078416,0.010848195814398514,0.00013339126538939724
ERR011142,0.0001939448339911182,0.00034416917647724803,0.0004229506574256857,0.08493651882497041,0.012558951857302058,0.01214139630275376,0.0012813407504557175,0.0007780290768191602,0.00220475686914844,0.23349079658407768,0.00015215721142224995,0.0173789295309771,0.016354398416976654,0.00020430463814457883,0.02365709672023829,0.0002168548130624375,0.0038509229872926366,0.0009469211293072993,7.195821022994022e-05,3.8190370252492936e-05,0.0010859240271935272,0.00015314356069825416,0.009780152978198682,0.0006136625212390787,0.011418160385545648,0.014010533639288959,0.0003609429072636546,0.0058681299061575055,0.00017248668099365617,0.0005951992158741887,2.717683989172497e-05,0.0011838000030389149,0.11267105216248671,0.02560194589660715,5.825896739650113e-05,0.00019118217243547952,4.2184048744410236e-05,0.0012649042505359857,0.0009400432336646516,0.0009844574583873925,0.015268592992156039,0.045711398849552415,9.695729039082044e-05,0.00027960007833705073,0.00011051104195609469,0.0008390221990093785,7.639716776803762e-05,0.00010959582584048074,0.0001437719963047874,0.00019716648957463883,0.00840363100215681,0.00011811948823298017,0.02173654478376524,0.00021953864106848722,4.25508954158601e-05,0.00011795904687773543,0.00011380496336993543,0.0001033106080790968,0.0006608767593313832,0.0003549588981223604,0.0003753873628272603,0.00024078332463860268,0.00030634579741908093,0.0014185553323964035,0.00021560266223436081,0.015152799893718604,0.004777896891731146,0.053115044927636156,5.853360989608416e-05,0.0002734445558847936,7.930399032456737e-05,0.00029760215520219067,0.0008806339762261515,0.00033767818135931033,0.00033797552799707126,0.0013189211821693623,0.00012832568685766326,0.08015373035709403,0.025857630390463505,0.0017927180643549643,8.483776925947317e-05,1.7807967261401316e-05,0.00010239986589235824,0.003142442862468894,0.003694653179067544,0.00039650238542486533,0.002603153698847557,0.008954792136445695,0.00690212056440375,7.16444830294074e-05,0.005196144635064622,0.0773683419311869,0.011255106352274986,0.00013889946466461226
ERR011143,0.0001533680497504321,0.00045905778173350943,0.00030114923153265374,0.016383795225095813,0.020460948336905527,0.018350917074164006,0.0003034619181685785,0.00020885151564287982,0.0009859536943206126,0.29080063597614125,0.00013970937629666065,0.023438859991698403,0.0006727460742283718,3.233288105298736e-05,0.03199089207101243,3.584980595526576e-05,0.002494734931019074,0.0010194245796063838,9.76239464066686e-05,6.827409583663022e-05,0.001335077503754532,0.00016251680506856363,0.005277396568384976,7.924350252980897e-05,0.016010062234935434,0.018380409214167857,0.00021393416896155817,0.008600732957508867,0.0001381983115635455,0.00023923792882118576,2.1324229185105414e-05,0.0012414511713064436,0.1725457389346969,0.00411639420995699,4.759138921555954e-05,0.00015943392944520448,4.039350975546874e-05,0.0009816333190238874,0.00010345017663815113,0.00028555326010773827,0.009911428089347793,0.005585701981016319,0.00010682355748023488,0.00042467549522632393,3.312121595360302e-05,0.0010809715519713237,3.6761307201574044e-05,0.0001315920382118001,8.108598741608516e-05,0.00025487665631671795,0.0074428817617446024,0.0002056628671437992,0.0304726626992075,0.00010884031054406249,3.972600000668214e-05,0.00012756862535906414,8.448103709857922e-05,0.0001278655843838974,0.0005761221209562619,0.0003402395281117722,0.0001914900616492405,0.00021529270631901192,0.00036417786333440606,0.0007756807199286625,0.00016919100664466985,0.020278264832846084,0.0006632193991199791,0.056284032503578794,4.7437191095818924e-05,0.00015345154200556413,7.589386632170877e-05,0.00011311702709570607,0.0011759290744146193,0.00037493145362578657,3.7636757899868e-05,0.0005431927701487684,0.00012245582192183424,0.08496344273816954,0.03407511306708855,0.00032227483056148325,0.00012207599024805532,1.9442476645573164e-05,4.419859593416369e-05,0.0012796527146994785,0.0008949780438022213,0.00034500496452274725,0.002500663445407163,0.007708775245966658,0.005576940638548702,0.00010224939627105021,0.004075355351513504,0.07422441825768049,0.006459519166524639,0.00014905218217166197
ERR011148,0.00010737524391775971,0.0003562775932211653,0.0003393404197304806,0.13902893734972435,0.0035537973461802737,0.011644918847359707,0.0004372819126421516,0.0011664356348325855,0.0034584092518376,0.40906672595760923,0.00011864874460682514,0.03506990621119545,0.00012016148976541489,7.362375401658147e-05,0.013780352388426075,0.0005972352020448397,0.01045027957181354,0.0015543169387765934,0.00013831930560097194,3.8927193080479904e-05,0.0011941005072785636,4.3828334331925075e-05,0.004511018950810377,0.0010714165402307288,0.0010006372840498134,0.013171563910999249,0.00010119289600374767,0.011415722734131809,0.00016073667385636643,0.00044219235944317384,5.9904765043377174e-05,0.0010310607567177864,0.018092852663382744,0.04247125951814391,2.744405554623784e-05,0.000552612728613889,4.031574333797793e-05,0.0005370311843687413,0.0003977926564935749,0.0012918034733140251,0.007575468264978932,0.010588100362118392,5.911697446506692e-05,0.00011678355764863926,0.00011966241326370068,0.00017362522134060676,0.0002523680115598324,0.00042973357778428067,0.0001810843748641364,0.00012388811563723373,0.002190746053367055,3.129864606332538e-05,0.000568308777628926,0.000340267527755567,3.761125229852596e-05,0.0002961264403880008,0.00022483201238654302,0.0,0.0002958704343494587,0.0040423187730495,0.0005771849686075218,0.00015424425037914902,0.0002980682688823361,0.008952622929865057,0.000298954687772317,0.001468778119484347,0.003515197531806224,0.06438043987007541,2.3777002430601157e-05,4.266944950653598e-05,0.0008195232809816803,0.0003041334975109485,0.0008264343534980701,0.0001437245205455966,0.00035935656909233117,0.0017016055993339981,0.0006725898958273299,0.039640579887659275,0.01860874196534973,0.0008455047718077455,8.16908407112325e-05,0.0003691284871348686,4.1045016018115224e-05,0.0004880917537397416,0.001749593948688966,0.0012911751730968262,0.002008688942511719,0.0013012722715071208,0.010503554553040625,2.374668621449194e-05,0.0006643313383822948,0.04754937472503458,0.03375670839284933,0.00017449756722591605
ERR011150,0.00015939206581239832,0.0005645138496673093,0.00048711728427331395,0.07065641128389356,0.01111151751631456,0.015254643278195264,0.001833378101071095,0.0017176803511057821,0.004668316375872451,0.3321083624954833,0.0004111908356557263,0.009218013437913362,0.019892864970299566,0.0002554709046456218,0.010934518523418427,0.000491858942142134,0.007835630751158883,0.023750790439538184,6.281546893315976e-05,2.026989070967911e-05,0.0011590384803539875,5.5498556562020534e-05,0.008784514765924761,0.010773541169697332,0.0019711186647953577,0.016064718631107876,0.0021919722879640063,0.007186834604819629,0.00010615656199304664,0.0002595160151712413,0.0015539869374544088,0.0005943325295795985,0.008712071392458566,0.02177276635563349,3.0177288292585377e-05,0.00026346022604222506,0.001692294339012496,0.0016762108105562784,0.0011691478805587762,0.002210404846875626,0.033423302842072226,0.011379625547195217,4.6085146163430626e-05,0.008248367566886239,0.00022248557245070036,0.011079148510684632,0.00016953669951501693,0.00017313282171027184,0.00024795801021447174,6.238114163405023e-05,0.003852879637110774,1.8391793993088813e-05,0.008602776589266205,0.0001637007142157292,0.00012696034903239532,0.0001428709566036459,0.0001057535297343343,3.958914629005746e-05,0.0010651157993633842,0.04245659792253508,0.0008196934367040163,0.00035396650863394057,0.0007491836202324144,0.0057703636108635435,0.0002717678019797002,0.00304709402941956,0.010593441151875927,0.07395511699199642,0.0002238272639310808,0.00047258422006887297,0.0006996693290800388,0.0002614362899447841,0.0006066755255400096,0.00034134150658408777,0.0022447586477218184,0.0029017086642881516,0.0002893425979977493,0.05643767112285833,0.00856059512631987,0.0019999415763682846,5.092024042402623e-05,4.4031687094916654e-05,5.5050748781983266e-05,0.0017165698580633446,0.0021624777357964167,0.0004544462151110404,0.0016337004582541086,0.0030598342116723164,0.016165093825698015,4.7930715869402016e-05,0.0016473422237106383,0.06266526369987468,0.018351207835173397,5.677211443913462e-05
ERR011153,0.00020022103289232793,0.00031386999304301304,0.0005988382190474516,0.002923907385431197,0.007913924024223586,0.008023030510117395,0.0007919497697056825,0.0008875213896225885,0.001104498540702435,0.23700664272389613,6.89985865225694e-05,1.683442740923603e-05,5.569803232114807e-05,3.7946154997339086e-05,0.03147361504348814,0.00017011238588454297,0.0012579049347973177,0.0017363623528720733,3.096695408689564e-05,6.929107079216321e-05,0.0031158627559046107,0.0003166289317211901,0.004128896384113588,0.0007369723435925973,0.02453388296883356,0.013866562219871837,5.314320527634223e-05,0.015314705590803633,0.00012710528131810797,0.00014722626720129327,3.7268207208997325e-05,0.000434746152568806,0.04806838706523948,0.0077674415066994185,3.668140218083423e-05,0.00011857620962998421,1.873058459056995e-05,0.0013930652952803624,0.0008905338589985595,0.00047566060129554296,0.004885981830137225,0.006437497652822527,7.255050747392404e-05,0.00027181269691088037,0.0009363693153491369,0.00044962537736878205,5.302417661095614e-05,5.4186365276610594e-05,0.00011120358316989338,0.0001535574119358969,0.006095608724615776,4.3362642641802514e-05,0.0008399130726065926,0.00011220132754654664,8.987443340460565e-05,8.11953950240116e-05,1.9187801498706137e-05,6.060217542382209e-05,0.0007704621487944531,0.003894687986718301,5.577134250290317e-05,0.00020031029282943226,0.00025105527180170975,0.0020570795470570553,8.853430211434757e-05,0.0005665613316984859,0.0016715543028362524,0.0005414950743495543,0.0013191833601661105,0.0,0.08928853296560436,0.0002655400435541044,0.2947587817215944,0.006615716382420834,0.00016616141046957392,0.0006599982763165815,1.2941269146559828e-05,0.024825825438577503,0.02531702168883179,0.0008593191822322826,0.00028791257854319656,0.00020520691105952653,6.402181683075785e-05,0.0004646256728165406,0.001853381804550611,0.00013668526830331896,0.001256362155419003,0.008004037280265233,0.005360998042114087,0.0,0.005212488086976312,0.08342960194455064,0.0024219061628443935,8.427408210943949e-05
ERR011156,0.0002201695215726437,0.0002632697745105692,0.0003384025873865759,0.1314636453175927,0.003686717258932683,0.006810839232741316,0.0008189791918485795,0.0026026071338861984,0.0021797207530946964,0.31298616432719606,0.00013350873445438884,0.1130379446263647,0.00573617988925912,0.00014905386039526595,0.010413607815940472,0.0005658117289614875,0.006690680700643643,0.000990871560920434,0.00012712103043939407,3.3249375754651684e-05,0.0011417514486397305,0.00035278093593669085,0.007601234568360222,6.484709594160633e-05,0.0006106280018522052,0.005296908868030526,0.00017293399437003958,0.007404104346346531,0.00011662896075076094,0.000935118840830477,6.929704360959931e-05,0.0009909995657862744,0.01812281481903071,0.010519472926448255,3.868003820077262e-05,0.0002033325221606588,4.255418913781694e-05,0.0013315576970618936,0.001413575987453824,0.0015707930432690793,0.01696579774498516,0.031366771609129686,4.3289897851706006e-05,0.00012264576774636334,0.0002602225775579981,0.0005705296495114994,0.00012149971718794806,8.50900939020122e-05,8.765537858697462e-05,7.725109939521646e-05,0.004753371313363204,1.1464797366339746e-05,0.03284063032849735,0.00015543477551425484,1.3822634241810508e-05,0.00018434565074613106,9.837614426899783e-05,0.00016796181696524518,0.0004381521313920419,0.0009165863430096187,0.0004831781719779331,0.0001544323020770176,0.00039597452110694807,0.0020460011046862336,0.0007313547924898415,0.009922163536087228,0.005324799891070164,0.03964494101947228,0.00010157988470942155,1.4047203142115111e-05,9.392981045601147e-05,0.0006992626121447525,0.0001873425836215847,5.8127484620775944e-05,0.0006263387516356581,0.0015826575256931222,0.0003754396662405697,0.05260223098665375,0.02636405252598517,0.0026194911356186416,0.00024131538119871311,3.026446666775754e-05,3.7762055091497176e-05,0.0004501602970495603,0.001775240058614498,0.000604522140963317,0.0014778611837419026,0.00498092646653813,0.011568671250373953,1.225217214093562e-05,0.0039380287340417125,0.06257390068620829,0.02175229081154758,0.0
ERR011160,0.001126626319084926,0.0005892628022534444,0.0005219401376913355,0.0022708090922177004,0.003872053300803137,0.0037164991212441517,0.00016620178836935218,0.0005739041300132758,0.0013186651574645556,0.0313238936493079,0.00021221948097389662,0.00019265046405447588,0.001826933151289698,4.19353180630347e-05,0.008266117698405611,0.0002728707376392828,0.0020193429445720936,0.3604515857934712,0.0038844871160341457,3.734090181938196e-05,0.0012094854150577479,0.00017400907683924472,0.004690227317720477,0.00207754498726899,0.0002762968457216907,0.007347399762986757,0.00036991118679994715,0.01290103480651176,3.0190759646525836e-05,0.00010137088857685019,0.00017584620224276177,0.0007499346704351274,0.011222885538826863,0.013081268642335156,5.3065532939777325e-05,9.822254808556879e-05,0.0003641384518782028,0.0008453387337878588,0.00015047450419654681,0.0009713722110336418,0.006173239163123148,0.004643145767734952,8.084081179733097e-05,0.008540508763038383,3.55800415276858e-05,0.00013888399458683847,5.3413015323180663e-05,0.00873621359303129,0.0005927926408792603,0.00023808314154943517,0.0037740128853035195,2.4848220465679777e-05,0.02635216244334818,5.8192231482696504e-05,4.8061945029078734e-05,0.0001495910384155299,0.00019291235061478403,0.000684616872793512,0.0005244571543845033,0.0021759584577009296,0.00027008458835260033,9.382847065926281e-05,0.00032275450353349297,0.002475347491700819,0.00016056733297596253,0.004196000488794855,0.0022134099161297107,0.007567818718069485,0.011790594671422888,0.00017932737613100006,0.00014042206120787047,0.00022346080519053616,0.15501829018263769,0.022494028356580438,7.725044216578883e-05,0.0009933856986214743,3.5954572408149364e-05,0.06952655273328733,0.06383468081848004,0.0006964453165202013,4.9459238109926445e-05,0.00010235402611362503,4.763612956090998e-05,0.0016474978818354284,0.001913872466471671,0.0004488421154631651,0.001130231521681559,0.0016644196156388985,0.03182420020809399,9.441027469555146e-05,0.0009065993298322146,0.03703159404304994,0.037940577720425535,9.522916436399764e-05
ERR011162,7.060733393493118e-05,0.0002784638974356069,0.00016793528657633932,0.017272739403536942,0.0019081894547769481,0.0010370526343566183,0.00011336842363112949,0.00020291086802000556,0.00032630870574632264,0.0832667150407081,0.00014697869862412882,0.0006756989133337324,0.0003258516514081385,3.0560148495360945e-05,0.008502453647800884,0.00017865706176001857,0.000668445907930173,0.001031866363644823,2.6101194605341102e-05,1.2821366828883992e-05,0.0003322517557047689,6.971584177108371e-05,0.007615104710120363,0.000775436177528627,0.0018352375430411984,0.005006836043891153,4.126356735494087e-05,0.0049948155333726565,2.070256891427658e-05,5.8250299757628034e-05,2.416705846414195e-05,0.0009844959097987922,0.03943125925775894,0.01293399369493313,2.2375468848398566e-05,3.6287353441291134e-05,2.9143621608861114e-05,0.00012256037583188316,6.448524387351499e-05,0.0004051822729922075,0.003462659576863516,0.003937842144257795,4.061447685348253e-05,0.0032492299599423424,3.4444982170426536e-05,0.00015076362795075313,2.4678242994310467e-05,0.00040580835417750825,5.070986563002019e-05,6.394179929968894e-05,0.0011470102704016867,3.553704375587949e-05,0.04627329944112654,4.164347881455164e-05,1.175833879215033e-05,6.271560811116193e-05,0.0,0.00013688011332215695,0.00014079721970778315,0.0009138257532603675,3.935878257802849e-05,7.544493968156466e-05,0.00016348315624637556,0.0008370518343540447,2.8755201185402476e-05,0.002565726839921688,0.0007233562072450523,0.01202014757680203,0.006342817131798974,0.00011470279969590825,0.0005024753003101557,0.0002629980654880829,0.589933010856238,0.003416561735553506,6.911384074642005e-05,0.0002935243365058743,1.2628146640223791e-05,0.061193461081008996,0.028306748852107027,0.00043482274337009017,2.7056708667280236e-05,0.00018643807784960036,1.5311703428773756e-05,0.001509055494677592,0.000657226029910302,8.464330543139516e-05,0.0006504626170565548,0.0016572734358015642,0.0026343161134780675,1.102181310314713e-05,0.0012696286829515949,0.030201919592534054,0.002122106388937618,0.00040590000910070494
ERR011164,0.00021533823855755135,0.0005825714427240557,0.0002899709617515614,0.03634651271528215,0.0056201794100766735,0.00789325439156502,0.0004568299087885621,0.0004223044821391605,0.0021782982836778013,0.28939142472175194,0.00015623283063527106,0.011767421118724815,0.0014915583086300595,6.56823975960394e-05,0.018951565739070284,0.00021031771020229792,0.007440203488956903,0.06144332748701414,0.00010443895993669024,8.390328533741743e-05,0.001106527389188746,0.0002989505191954955,0.005355163428963559,0.000753660274393422,0.0025142894621097245,0.009209407686307416,0.00012177034827339279,0.009859536317508705,8.440931654998621e-05,0.00011063256941146078,0.0005001672394351073,0.00036487759921132406,0.10946133713015938,0.011707904973181074,5.924745531144166e-05,0.00025564565379505974,9.444059762950252e-05,0.002545070402403839,0.00022049779842583513,0.0011885834430364133,0.011763875856835302,0.007596167191459526,9.920776012738114e-05,0.00021106615439909346,0.00011905130337364739,0.00014468283540721935,0.0002980872899900728,0.007483616317180681,0.0001283068103478303,0.00014172757351637298,0.0029498903380014087,0.00017439656334727253,0.056920542180584836,0.00022591537177080602,0.00022597414045411548,0.0003233624674750975,5.4002606255978866e-05,0.00031334670897053825,0.00039058520691037836,0.0006816114607434116,0.00036839103815877473,0.00023860017542660494,0.00040343533075807756,0.002241965088797613,0.00023233364483204823,0.006835139160086194,0.0015339784778069868,0.015655432037536075,0.0001583834036411433,0.0015887848731241032,0.00016364958162956052,0.00011021868104948187,0.005243256791945582,0.000860268326729001,0.00019676049085034537,0.0010625514136127826,0.00010684046034160063,0.043044890648358924,0.020073641315205153,0.000989719662909133,8.020808236809638e-05,0.0001249416452514842,6.825950010791116e-05,0.0006985510951260607,0.0017526883552290856,0.001347362844683215,0.0030905918250893243,0.002064991095678061,0.006638283468748001,0.0001607897196792316,0.0008387212886694473,0.04717570936306292,0.14295462491651556,0.0007271645729322779
ERR011168,0.00023790138939533314,0.0014116142509619028,0.0006398399778903196,0.025662509427386952,0.012618757845929512,0.005380373502444372,0.0005892497060176141,0.0018353666106294098,0.0019081256669066639,0.32274827476727497,0.00011454053973432634,0.012570641091320035,0.00882754642066664,2.989757597121219e-05,0.01584784230651993,0.0002947063057708487,0.003926913874067735,0.006364388667027705,0.0020754282225286325,9.027706737168439e-05,0.0010093870616541796,2.7065573962869267e-05,0.0066084738829603,0.0009460500825073632,0.002013552957709345,0.008278380286149535,2.1058613398908633e-05,0.011119755147161969,7.919451633807832e-05,0.0003646281759737913,8.05740629542738e-05,0.0008894609357187568,0.12867287820463527,0.016360936126772245,3.715910640464916e-05,0.0008219321842430188,3.326419315277038e-05,0.0048236215114934936,0.00011269844249810139,0.0008379282840874567,0.007561362247347725,0.003548774921219295,0.0001345761022462197,0.00022453459827039276,0.0001189184484520066,0.000596716841456458,5.585380981761695e-05,0.0008971096946155391,0.00028590690524062535,0.0002794415882508857,0.005934263241965332,0.00021312526597489469,0.026555748892746353,7.250033063330883e-05,3.140965633684601e-05,0.00036381791104106193,8.58130254726525e-05,0.00015379388505470934,0.0005848373498002689,0.00047393488278180975,0.00014449796404517843,0.00018889546714726536,0.000439785820561679,0.0006510829029735386,0.00011313574642165777,0.010190878052533402,0.0016102013895336201,0.02530248015173588,0.019212130556948002,0.0008051495839540843,3.537987213885213e-05,0.00016784185083786014,0.00019804916807711565,6.590826172104666e-05,7.752423684472448e-05,0.0011036017677055333,9.014819994613116e-05,0.10930286727979653,0.0179621862368828,0.0011076262884700974,5.928811985688911e-05,5.72928827286009e-05,7.475365539260266e-05,0.016335706570305003,0.001244132363946462,0.0004557602313455608,0.002593749236685029,0.006734612941276053,0.02141375078334535,9.514040408175998e-05,0.00423447450254813,0.09841679373394296,0.0024829384944116337,0.002547601117542776
ERR011173,0.0005788253349500709,0.0005074859877781145,0.00039417734706285237,0.015831657543327483,0.008246430866454726,0.017274418621837935,0.0005619549744426546,0.002057704288788093,0.0041485654673454,0.4246954187157363,8.936726508524287e-05,0.02119324725306036,0.00043577455710506666,0.00017422349047525616,0.017679844644101873,0.00036772456619505134,0.002002519683584935,0.0018363826496316717,0.00046554025416310925,7.404183673096576e-05,0.002093379511391185,0.0006526822939796812,0.005898547480991452,0.0006409613100665454,0.013104792854024981,0.012906672851169742,0.0007323636658811538,0.022490466829502714,0.0007159565145983619,0.0011185969232268026,8.998351990031511e-05,0.002491384641567535,0.02644838893341041,0.014145919015484117,0.00011845899462691534,0.0003660656309885779,7.972863375472487e-05,0.0031705630582570415,0.0004965389444903263,0.001628771681374581,0.0590942361158889,0.011799072613889544,8.104039565465609e-05,0.0005559761440057697,0.00012358253794388275,0.00035385001377807813,0.00012496258991441522,0.0011713543855981965,0.00024256526742635684,0.0001777174604624322,0.006361530941780024,6.183393293719001e-05,0.017361114069248874,0.0009493518416467796,0.00010293103134848303,0.0005379422342733888,0.00010526332781599344,3.5414438684890304e-05,0.0019147413855622275,0.0017706952351295839,0.0017320212314721058,0.00026910000343274203,0.0008532450511801665,0.0017915233862282694,0.0003231992125330397,0.019401213080308077,0.0021218231216185595,0.0022593701290287618,6.453073689490472e-05,0.010247980552292951,0.00012716343709966938,0.00011863158666325242,0.0005083670148654148,0.0001265853269588839,6.950521287878751e-05,0.0017737560469794434,0.0005463305642644852,0.05957502656668753,0.04544871635235637,0.0034865980362388635,0.00020251247610062048,2.4467982597810658e-05,0.00013117737034976887,0.0021481799636845723,0.00226797847837152,0.0005035140547872147,0.004515117146889555,0.001496103870352048,0.009424334392468509,0.00020164964972321951,0.000526295989123778,0.08950799249062139,0.005789082523248937,0.0014862023621649812
ERR011177,9.266426687633149e-05,0.0005229211006683361,0.0002837116923225043,0.013541417357704881,0.005437690152087775,0.009036333114310052,0.00018644798378553978,0.0005250839085889132,0.0009196762302503931,0.4569063248201144,4.511889455616978e-05,0.002664305670148727,0.0004637579719886017,0.0,0.01780674870294215,6.429790768660494e-05,0.004188766262931332,0.0020745803925664745,9.312603053266498e-05,9.859341434780273e-05,0.0008668437317346488,0.00019362546974481285,0.005451470997854852,0.00026164465980186067,0.010129098836546328,0.008755282517803567,0.0018644437538522841,0.012323004932795792,7.01793851927932e-05,7.041350192590709e-05,3.050297695755619e-05,0.002600551290701152,0.04394770795931396,0.007688335082839008,2.431925114788907e-05,0.00014010807791516266,3.112720449878595e-05,0.0005861014092612924,6.62298878966213e-05,0.00034706352052533203,0.011700241282618862,0.0017035695336898465,0.00010184829588448593,0.024272007816962198,5.2057958606381e-05,6.79311903588693e-05,2.2048977830995207e-05,0.0002451018792356687,7.674064465575021e-05,0.000301939267194698,0.0014427042495008104,7.197908972265224e-05,0.07393949350170358,0.00030269500262289627,1.1400486096297574e-05,0.0001348174078267623,1.3217197448113541e-05,2.0331650734887283e-05,0.0005081137178651445,0.001646241416540856,5.300824466961423e-05,8.894026424760288e-05,0.0003357200949765015,0.00030482399182282864,0.0,0.011054433287593103,0.0006445861112422427,0.03261101879871639,6.409354189149282e-05,0.0001591345645828222,0.014579352430833633,8.171186507354836e-05,0.0003229782251602467,0.00038664233882373993,0.00010051511224658419,0.0004537763251322579,2.819480205284834e-05,0.0892091376938346,0.03678055361037522,0.0002504120945462295,1.7131368550615576e-05,3.074843143136752e-05,3.0150738282315864e-05,0.00041238312011391247,0.0005017500223158339,0.00035440758572699837,0.001359661587101583,0.0071202831226646005,0.005056813614842605,4.2664678073145745e-05,0.005458495543335091,0.06157364689925578,0.003445821829752733,5.290717091294307e-05
ERR011178,0.0003754576057040271,0.000375761287986196,0.0008362338836892535,0.1925342582260872,0.005579414193047048,0.006541633603139269,0.0008040050820583947,0.0013002734701238737,0.0041662769482677725,0.3523021728369826,0.0005421997752437599,0.0003478343018868809,0.0033834899564183308,0.00018220715004800428,0.01635171910428397,0.0006856526474626375,0.0014926231204424483,0.0385151225947046,0.00014736916616445888,3.814312694989533e-05,0.002610378609004254,0.00011517400678678993,0.01062969854535566,0.0011769815568640248,0.00037051608472941515,0.008798611233290177,2.589060844919439e-05,0.0036276556478990344,5.8827083338876874e-05,0.0002064794895475488,0.0002604636561916362,0.0014347271477237215,0.008240691196744875,0.02500466928244853,0.00011185531777489051,0.00034510227560163,8.709877373957425e-05,0.0010084026813255102,0.0010174852836798717,0.0016528232665603943,0.011217039746250212,0.011159062710449051,7.183297416378417e-05,0.0001846869186614491,0.00021561674843851265,0.00020891727738490628,0.00022655768385993532,0.00041083146748425883,0.00014672003286547505,0.00015822468621285105,0.003674636696154136,6.2709608146745e-05,0.005778225165437242,0.00026597726931697137,7.844955064966707e-05,0.0003059363656823527,0.000398783638598945,0.00011149516648578421,0.001383710549326292,0.0023245761925119158,0.0005119387959426506,0.00027910724000767184,0.0007127539892184125,0.006237593141615531,0.00024918126742818307,0.012872318130759267,0.010904911137944036,0.010889382969113612,4.1143844032257635e-05,0.008806240649075448,0.00022781751307553917,0.0004920417182015473,0.00025627352283399973,4.541829750567722e-05,0.0006250170665128875,0.002191919688324624,1.3524581170857818e-05,0.0368967256301065,0.021473525042291126,0.0021314355715092038,0.00014494800945357854,0.0002901385942177063,0.0001318072990866779,0.0037206736481591994,0.0038578718282917296,0.0009889243905452662,0.002571451420365699,0.00048515650934420086,0.011365432188967637,0.00010753058024917905,0.0002154526639248818,0.08932338992144064,0.037814602070010146,0.0014549808034476591
