SampleName,Absiella,Acetivibrio,Actinomyces,Agathobaculum,Alistipes,Anaerobutyricum,Anaerostipes,Anaerotignum,Anaerotruncus,Angelakisella,Bacteroides,Bariatricus,Barnesiella,Bifidobacterium,Blautia,Butyricicoccus,Butyricimonas,Butyrivibrio,Christensenella,Clostridioides,Clostridium,Collinsella,Coprobacter,Coprococcus,Culturomica,Dorea,Eggerthella,Emergencia,Erysipelatoclostridium,Eubacterium,Faecalibacterium,Faecalicatena,Faecalitalea,Flavonifractor,Fournierella,Fusicatenibacter,Gemmiger,Granulicatella,Hespellia,Holdemanella,Holdemania,Hungatella,Intestinibacter,Johnsonella,Lachnoanaerobaculum,Lachnoclostridium,Lactobacillus,Lactonifactor,Marvinbryantia,Massilioclostridium,Mediterranea,Merdibacter,Merdimonas,Mogibacterium,Mordavella,Negativibacillus,Odoribacter,Oscillibacter,Parabacteroides,Paraprevotella,Phascolarctobacterium,Phocea,Prevotella,Prevotellamassilia,Provencibacterium,Pseudoflavonifractor,Roseburia,Ruminococcus,Ruthenibacterium,Schaalia,Sellimonas,Solobacterium,Streptococcus,Subdoligranulum,Traorella,Tyzzerella,Unclassified_Bacteria,Unclassified_Clostridiales,Unclassified_Clostridiales_Family_XIII_Incertae_Sedis,Unclassified_Erysipelotrichaceae,Unclassified_Lachnospiraceae,Unclassified_Ruminococcaceae,Veillonella
DRR171467,0.002217976670157364,0.0001597645831487406,2.3257686188672765e-05,0.00034351523317342595,0.00014723272534877837,0.0029139613017686293,0.01089335713871972,8.006123332401838e-05,0.00023658426552161728,0.00023850817372374133,0.035812220431841145,8.862484266443322e-05,0.0,0.02131709267892752,0.32544405431263995,5.8809669452734274e-05,0.0001309156186400436,0.00019089398582280227,4.859641234765653e-05,0.0004972843731707722,0.003593224176183571,1.440908063832582e-05,5.695904294462002e-05,0.01657740529727255,0.00019108371280211251,0.0014137257305708432,0.00017289410762120314,5.858714177498158e-05,0.05322496513463336,0.3269170926934906,0.00443835621866947,0.00014996410676386139,0.0004120177482165697,0.0005891409278380741,0.010200778026181408,0.001947729578192089,0.00025088711369443357,0.00022932632936429966,0.0003099904493954768,0.000210344054741938,4.8095341329451756e-05,0.00023724609346455227,0.0027745313754910083,0.00010403042356617746,9.11734599362956e-05,0.00865572322971142,0.0016909151093758587,0.00019209929765728022,0.00010232451763112024,2.222893314851436e-05,7.646058480255355e-05,0.0001114352997385107,8.562030920486668e-05,1.3912016864556245e-05,0.00010565099060305195,4.567967153274633e-05,5.5556156701419643e-05,4.119501555996779e-05,0.01777459808241906,4.64584470682962e-05,2.7594006709735063e-05,1.8337373058158977e-05,0.00010623343714567728,0.0,4.182884457148975e-05,5.241506229711241e-05,0.008506142750818405,0.0028179282042906624,0.0001344623213863221,0.0002019266733945927,0.00018538165035070396,5.157492605958341e-05,0.006316284494651187,0.00033807919163680677,0.00013094491769635939,0.08141725193401897,5.083896988161939e-05,0.001924799453580581,0.0001094917354029475,0.0015899222588271402,0.04144633040893647,4.4007546158752014e-05,0.00041169747574851105
DRR171469,0.0014261436058658837,0.00036296444987531865,0.00014012955142562964,0.00025989425042581213,0.06656145645138381,0.007462303896959112,0.00984109032868937,0.0003247176074178289,0.0010518577546024975,0.0009571854315234461,0.23434337554271117,2.8505765273071027e-05,0.0216951376092774,0.01984813235726405,0.030462768694619252,0.00016529317917941618,0.0024359591978102475,0.00046954621621501057,0.0005638043311471701,7.39483717870101e-05,0.004736672536383454,0.033048079535607254,0.00019145731803820205,0.00180067732234377,0.0002486060257306667,0.0015086345159575458,0.001131947238154227,0.00020748980136089972,0.002467930597995227,0.004916907223290883,0.06302338998729096,0.0003557826776617059,0.0010703631556818385,0.005011510431333337,0.0003600705067589297,0.03322806489125104,0.0019892722667613242,0.00018118957869993742,6.47296533582737e-05,0.00017248570852738,0.000617424191560024,0.0005373443911167211,0.00028874314171060337,0.00044427985236491834,4.8139844784888996e-05,0.007877383566303513,0.00708867098858893,0.00037452549876446236,5.94055308433081e-05,0.0004931386451232422,0.0009620227551023994,0.00013120876388783274,0.0004371383068435503,0.00019828596098071192,0.0019428580827248652,0.0007573975300698538,0.011226663597065286,0.0027871605296123526,0.099190855319444,0.0006766446551921874,0.030142208178620383,0.00046007637315377775,0.0020344852840876865,0.0024233842832682997,0.00018600330691092044,0.0004178558042982154,0.1419068805302826,0.023513780339066852,0.00181956067426,0.0003167403411914371,0.009719312971669185,0.00024003176870353386,0.009857499193809972,0.0007383278296130866,0.00017960877992022974,0.008570659242633578,0.0001555208627280973,0.009821625626890368,0.00013298250852329291,5.578981865843637e-05,0.05025572587577557,0.01632059075287217,0.00040258293533925176
DRR171474,6.133942045563338e-05,0.0004195547263001727,1.602248541821269e-05,0.00011572495871743951,0.0014326953472917658,0.00041160982441453166,0.0026021091882851457,0.00032013739938004495,0.0005763043761076347,0.000269058364943825,0.6998664825667922,0.0,1.1295849022543248e-05,0.005456267558393485,0.020813968376922908,7.119450239052246e-05,0.004311937831235691,0.0001653514274591357,9.580451010253774e-05,4.820075131320168e-05,0.0005430746348928275,0.0,6.000876109038456e-05,0.0004593744469900962,0.00012440027752813772,0.0030195188409497665,0.0010207380580398446,6.34153052848047e-05,0.005401840134196223,0.011642850131244224,0.008826757924547108,0.0005476158876755159,0.00010555234178769535,0.0038721096089666504,0.00014769639057675988,0.00032655765053195865,0.0006321437961039592,0.0,0.0,3.280053992161128e-05,8.019436724907334e-05,0.0023377850170990446,0.0004138261535989402,5.656321248548633e-05,2.124757623706413e-05,0.017420062707918127,0.01786804738652434,1.6889811296731077e-05,4.258591748449199e-05,3.094494976877199e-05,0.013535985217005074,5.253272596253995e-05,0.00015611875348715064,2.1496513750529002e-05,0.00012256566187861847,0.00012215555157656696,0.005544609550508013,0.0014038342110547085,0.04020663224895353,0.0008857284789888994,0.0,0.0007287973422108186,0.008584227684784139,0.0004550580330821819,0.00012564164136946477,0.0005018060854920951,0.0889056804529627,0.0023661322727135644,0.001300297268831567,5.6298911193012226e-05,0.0009291041929523202,2.747489747901569e-05,0.0015735222948735678,0.00013437383651246563,0.00010966651086420156,0.012524562196802367,1.1900691156978644e-05,0.001561782084616771,6.252880536846797e-05,0.00022657309728954162,0.005204530923770817,0.0003000607360443428,7.86598315279538e-05
DRR171477,8.87242546648804e-05,0.0002061956273966634,0.0005247918487766229,0.00039062843772640744,0.0034525066115654573,0.014113169888005095,0.0265188094669587,5.460949072791466e-05,0.0013300607484925471,0.0001551165343973387,0.44638813096155,3.057566270555087e-05,0.00019844814988676752,0.029361552977194644,0.057193253694760686,0.00010657524107035145,0.0010257438075199283,8.394118776744675e-05,0.0004541026850027087,0.0003331178215447596,0.009697896514465804,0.02893074934098665,0.007651336579731518,0.01798444350225767,0.0,0.03333839342672206,0.007685506458250808,0.00022901446445503006,0.0008753416136392267,0.01515102292715317,0.0033756247824153654,0.0010893609791490684,0.00020589092290250295,0.003416078600858246,0.0001886483777377225,0.016108188747507413,0.02850564580619519,0.0006010292160720162,0.00012294557143863964,0.0003740513923629895,2.1655530052577132e-05,0.0004252083588363665,0.00022845702583235362,4.2928079267929304e-05,0.00014110939207277612,0.0056160653971106785,0.03643961409875438,0.0001065114039054859,8.268821803396765e-05,0.00046992266203112876,0.0026889866695159153,3.896481110341275e-05,3.865446361491389e-05,0.0015068723772192003,0.0001234494898427499,0.0004327762165285013,0.002902611311007546,0.0015916582556175101,0.047887631088172684,0.00036524835181123963,0.026567319163448518,5.1055481749423256e-05,0.0022229392412755618,0.0009416653334772887,4.4717329506310176e-05,0.0001241879494344711,0.005304265429008509,0.05452689369783371,0.0013685654514195675,0.0013834965756779954,4.9504921978906306e-05,0.0011407090088171273,0.01518377660221932,0.000695299271753984,0.0006147390339928089,0.006492707742573063,0.00220338414553538,0.005949362350085631,0.0011701211118950836,0.002714662536330561,0.008697829467988801,0.00013683428106394375,0.0037237263505872035
DRR171479,0.001018074364206397,6.23637657114868e-05,0.009920705865784907,0.000139331764489351,0.04559486265877284,0.0007727147784287366,0.0013246401867485387,0.0004042110199288088,0.00134355015596532,0.0002394365503306686,0.2136084911336615,2.270546611150183e-05,0.0003440448366763889,0.0060969902116665715,0.03984426910500091,5.827502597217518e-05,0.001989117753203776,5.479239905204445e-05,0.00018600408727472947,2.0548082226959156e-05,0.26717932941213846,3.21824619702459e-05,0.006314263108506622,0.0005567171967944329,6.612819156364174e-05,0.0005932739630157862,0.0040838690312935385,0.00010683570566839266,0.0020127921381804573,0.0010725274399670077,0.01236876494833251,0.0006409972853781309,0.0002020550257811332,0.0067829991659694305,0.00014700404441005178,0.0006787290322697207,0.0008595253536219582,0.004561986796141419,2.0542800926792743e-05,6.12422322620208e-05,0.0005637432386693511,0.0009001029690626698,9.172091235133726e-05,5.94958266525073e-05,4.4820588102511407e-05,0.027180604195413526,0.04580296956262457,0.00025140831970749404,6.849754095737243e-05,0.00021092123388889372,0.0008411129770467155,6.039992975950916e-05,0.001850531219228701,0.0030365694700802155,0.00028233760197456147,0.0014707993356955747,0.0009010955416542666,0.004623684607200214,0.03306341922770291,9.012755908851425e-05,0.017086574305532246,0.0004522248591238143,0.020913173553555705,3.3960828333678315e-05,9.701429214617469e-05,0.0003976728050757055,0.0014486091830280957,0.0011435807063762576,0.0026436338218790364,0.002196395498187637,0.006348077128834156,0.0007589587710273814,0.15538125703674063,0.00018121030903402483,6.502441966203145e-05,0.006334138305874358,0.00012097657483664934,0.0016528176714451486,0.004656381410202596,0.00021890477351333633,0.0013334603055601467,0.003974399213849298,0.019780297823915
DRR171487,0.00031505451273982927,0.00015455538935112785,1.5425127088659836e-05,0.0002663357684890618,0.017860126290322912,0.0009962881582259385,0.0004271254775070242,0.00044669257570648097,0.0005527363837671656,0.0009769334644784606,0.41337231650745254,2.9807248358670585e-05,0.0008175719314862516,0.00876033479364973,0.005641130403856855,0.0006401710840693649,0.0034476551690723963,0.0004547983209400891,0.00042864715889618326,3.948418842930352e-05,0.0025619850291223835,0.0019118365696782298,0.011171133486611999,0.01568320384895436,0.000321346275846881,0.0008187717732275737,6.817531843516778e-05,0.00011441116839026838,0.00012227931820372697,0.028649885746160144,0.06462651059449748,0.0001960409646751526,0.00043856098906435424,0.0014905779457473824,0.0006615753699403238,0.001164459083847905,0.0034535308654180174,2.092576535269736e-05,3.361949265573491e-05,8.526364580056512e-05,0.000345291270387975,0.00080928338297355,7.943463693390022e-05,4.506212536866847e-05,4.652075762262817e-05,0.007830734749974016,0.002067201641809002,0.0002212338554808585,5.883449137355079e-05,0.0003716387309824351,0.00517121168470543,0.00020553251115741742,5.4427417042611226e-05,4.609348884240172e-05,0.00020023426016810075,0.001916894723058505,0.005201191304304635,0.0033788219094287577,0.04135649178925089,0.00047182345809034757,0.041106490810209284,0.0004778895500397723,0.043599298812680536,0.1235547636034674,0.00026969402178016254,0.0005798002920107981,0.039344909246076684,0.04219143984772419,0.001571770504985382,9.053051066879568e-05,2.2654833790102344e-05,5.483388899900472e-05,0.004107640548392698,0.000745034806708374,0.00014169298066219683,0.0013050185152027253,0.00019242702382143284,0.004291341221238596,4.1492991668730275e-05,0.00014646084948371883,0.03472365693855816,0.0021466418636606767,0.00017927494369650288
DRR171488,0.000571067436778975,0.00014381912774020717,0.003590554572080235,0.0002769856969105764,0.0038122708586927428,0.0024053820765468675,0.0006090975441506529,0.0008362485505344729,0.0002093912296775003,0.00015330181542005502,0.4528355060402812,0.0,0.0,0.0077686181538696095,0.07125021326781833,0.00011234366203170542,0.0014625138294343876,0.000318771169979418,0.0009576015770961008,0.0,0.0025936598828594647,0.018294425904426967,0.00017706333942295186,0.0015390966182549095,0.0,0.0008868356119183216,0.0011507283721936376,0.0009618605123503063,0.003041764720962405,0.009528253172022872,0.002766959262578564,0.0012341077988520955,0.0007254607790178389,0.006209534308521677,0.00020715384046509215,0.005854518156135961,0.0001794434277157465,0.004057666885847721,0.00010210636996079963,0.00040755208474110144,9.31856314133096e-05,0.0002741823909079993,6.962261351985317e-05,0.0,0.0007603450327859024,0.0136989047435159,0.0017589708821234091,0.0004832115434401221,0.0,0.00015676286369441396,0.0028160933582450577,0.0,0.00017861023128402996,0.004470847324330847,0.00017659597106679437,0.00026074663831369824,0.006880464547667783,0.003990214063597985,0.06032127670086215,0.00010808141528222782,0.02698117636382501,0.0008396710410127694,0.07053468986029998,0.000457705792610496,0.0,0.0001867509352359192,0.06602606778633263,0.004406592343258476,0.001088545536825742,0.0019988878122816356,0.004201463499068685,0.0013513806397926116,0.07040280787305651,0.00022059042412298595,0.0001244358794642332,0.030429652438237885,0.0,0.005353294360548549,0.001591107328691808,0.0009020924084572336,0.004064719773918675,0.0005784040744636817,0.004529970219151625
DRR171497,0.0004063834348092549,7.99027325989197e-05,8.46884997704937e-05,0.00010378261673528292,0.05000990874770717,0.0012301355635317287,0.0030346677822321476,0.00016269303106156196,0.0010325248304940242,0.00035803701999351104,0.5614988045489852,1.4717179223843457e-05,0.008239870439936466,0.028632595437128486,0.004987364528555348,5.249772601260368e-05,0.0034145381538236495,0.0002159035331836746,0.00029282009411841695,5.739658394464093e-05,0.004665014862113254,0.0041287544482011265,0.002790561421377834,0.012529885056925753,5.738641128705429e-05,0.0024285148208020306,0.0,0.0002499613070829647,0.00029465980028194554,0.035285059224398334,0.015252860140494212,0.00019313556208300315,0.00026038031528769233,0.0013323405352162754,0.00025560505491229943,0.0022083032434167043,0.015498343834784434,0.0001883857977989521,2.526075668714428e-05,0.009930318267039348,0.0001702520024734635,0.0001694114243704576,0.0024180970870827903,3.2479016122272766e-05,2.499861458953361e-05,0.0021742963700089194,0.005372379452428456,0.0001997595211752136,4.278219749347685e-05,6.718071051516511e-05,0.005865326165149125,0.00010693208577127128,0.00010254022010296318,0.00041754405101510994,0.00013260052802788983,0.0018518355796727348,0.008693198643160066,0.002474562005344509,0.013505280041332147,0.0003102675656756459,0.017194037698239815,0.00020848147476346153,0.000520237734680227,4.929819647311102e-05,0.00014015330851350422,0.0004633882031967905,0.0239530921900188,0.018194702330496252,0.0009801762481842335,0.0006194664383808349,4.1615449553594004e-05,7.968363515186023e-05,0.06165692229889909,0.0006735703262479775,0.0001291888042994173,0.001252977550568233,0.00018161600287202296,0.007662159480757113,0.00014488929990091434,0.00014590753806961355,0.030556337652484413,0.00035369672854158304,0.019182714784159213
DRR171499,0.00014323178219722882,0.00019549104771002671,0.0,0.00023998077097889795,0.01256303412571224,0.0016710522088614372,0.008083047964331418,0.0002879325665774404,0.0007070346618854066,0.0004200776534080321,0.21292816159886854,1.86115994107413e-05,0.00015896163726142513,0.0035297128818297233,0.005006508637220636,0.0003170418050880839,0.0018121581093549451,0.0003248411599987782,0.00022017631086131286,3.7289691762117886e-05,0.0036493247509463964,0.0,0.0005158732445508752,0.0025093837514501235,7.439482111882966e-05,0.003884322894291258,0.00024266580812562816,5.8329209299066255e-05,0.0009128504434539502,0.05341198127431549,0.011179517792989865,0.00022375145424635947,0.0002138057981612142,0.0025733052573842625,0.00021772922854276075,0.0028838280210295177,0.0014330679867093708,2.590781284581599e-05,1.606024052480248e-05,5.543364558639348e-05,4.93677713931146e-05,0.0002912961309271045,2.3053296277624404e-05,5.003335271494191e-05,4.547556248031194e-05,0.0032592988391058598,0.008341229663602491,0.00012105769653016283,3.822238065260563e-05,8.536958794729834e-05,0.007673886762392394,9.789593688773305e-05,0.00010254911038804953,1.3434790481030561e-05,0.00015930813454649104,0.0009952446499663689,0.007359550186099014,0.0014209975843201778,0.012946743604818867,0.0007084565824764016,0.016965531197163177,6.875427219297135e-05,0.5094993202780213,0.003823320844987849,5.215787743451501e-05,0.000442049199511165,0.027464395825691202,0.02799272939611262,0.0009117943280051509,1.2906723000006122e-05,2.9562641306104164e-05,0.000597351928034228,0.001925587978240245,0.00033360904015100184,0.0001562374283184642,0.000824579770529044,1.8813899565350128e-05,0.005395819729820019,3.2478677052702514e-05,0.00022424651482251293,0.026005404099497285,0.0003868588179358013,0.0003081382597089307
DRR171500,0.00043741407824153663,0.0003180402696334128,5.530116980200036e-05,0.00031381799045256657,0.013082699441378357,0.0005249659035246282,0.005980316824067166,0.0007942419907962838,0.0012884502442525238,0.001226764674248175,0.38580746102756897,2.698003747839303e-05,0.002102173267131247,0.005897634215694935,0.016416525067993376,0.0005533993849041341,0.0017494585599408393,0.0008114032670727732,0.0008524612738574581,0.00020398306247576217,0.004586787179500549,0.008481153903403503,0.0009057401703437898,0.001137884338093885,0.0023534575692814403,0.001014325290532904,0.00063362939390683,0.00024235491037478293,0.0006846675184763454,0.0485782775384742,0.06692441533865842,0.000581561162056095,0.0004179409422881913,0.002492233158007682,0.0008019442733268982,0.013553717607749696,0.01449117149108453,3.766053960477218e-05,1.8844198415193175e-05,5.434502677694638e-05,0.0001580863275881922,0.0004911230941213146,0.0007193271071300112,4.3834987677708636e-05,8.116097045326589e-05,0.006267528733463667,0.007841576811836363,0.0001732001122756664,0.00044571786688504946,0.00024354889507882823,0.000688830059273142,0.00019201888446628986,0.00027645946177081126,0.00024306802064916015,0.0006816565533298151,0.0008435158896336034,0.004505521307076742,0.007435098764708939,0.033476386478932973,0.0005656953667512061,0.021273236646472533,0.00013316778222159406,0.00033982112258855034,0.0021475200872279176,0.0003243122794783292,0.0010881616430281538,0.08215221594570359,0.1038466832318975,0.003288136970243843,0.00010409142974113855,0.0005982204976180385,0.0006070975804211246,0.005305040333777844,0.0008744294362110451,0.00040651007168205424,0.003583109488697682,1.209566337074399e-05,0.007884310637932452,0.00021623160593138005,4.090738105417664e-05,0.08780272654055939,0.0018522049458084787,0.004310809684358514
DRR171503,5.9535248874450174e-05,0.00019917317643292607,5.005337682056636e-05,0.00024271501689224477,0.01739428403365591,0.006453063645761323,0.0014990636134020916,0.012118793495107371,0.0004232281354934083,0.00084518097973826,0.6426196545049327,1.9436441472229018e-05,0.03880087989612571,0.0009679152603882377,0.050655850973340556,0.00024836835430102803,0.001453726779162357,0.00012185838569970805,0.0001886269715783838,0.00019968983726274564,0.0009781497622492709,0.0,0.001028280596901663,0.0006020799348789257,5.7779506543859656e-05,0.005071010029674956,0.0007947976747373346,0.00011350415128660716,0.0050572213981535125,0.007455677481023878,0.0008243306358270574,0.00019794950681947384,0.0003633103308658596,0.016165680474594633,0.0015208765927360696,0.003011000084934522,0.00010539117463071634,0.0001233966603902711,1.5109447945990944e-05,8.339415936594875e-05,8.12405567738163e-05,0.001509694009069781,0.0001756921538880813,0.0,2.0352694116185025e-05,0.01926796991662763,0.011327847225921428,6.963629666286397e-05,3.3098499890391424e-05,7.606615453472746e-05,0.0011960570676031704,0.00011210508265645576,0.00031468703092146815,0.00014874376850702615,8.442174534820354e-05,0.003148302120681873,0.012880706483283344,0.01776436242764071,0.00204977988869142,0.00047850717342414693,3.231757610355638e-05,0.0025408351759555366,0.00018068553926310838,0.0005627003770261095,0.00015574573832930275,0.000606593403964193,0.022618535284799342,0.01814235113170532,0.00016038298977034499,0.00016699377810387394,6.618299902423337e-05,6.117572183270797e-05,0.009581440118830602,0.00020830572234290394,4.062473308836816e-05,0.0023102839966799185,4.384081060347494e-05,0.022878467233234782,0.00034831505620053736,0.00047732654580603376,0.0019132244552235644,0.02169888085023505,0.006335482735631364
DRR171506,0.001228560068384563,0.0011009699425194597,9.487547467630037e-05,0.00018620192873362585,0.006649367175900796,0.0034114092882634103,0.002524995286686544,0.0002913931846862199,0.0005951744049736888,0.00041203222435117165,0.4917570011283211,2.1597852052943578e-05,0.00044554436352104603,0.0007096362141186641,0.03821374688376276,7.725206168918628e-05,0.0005163418255454414,0.00044077376297149093,0.0011419652506496356,0.00016346031936410516,0.001076591188513545,0.009036070704196781,0.0011767654463522416,0.0038078675339295984,0.0004848969068488591,0.01121110835898886,0.0002481668139280857,0.0007420021343789719,0.001963065890757712,0.007141129775430064,0.003931789140859723,0.0001278993564194074,0.00013472649921443853,0.0013847693490183029,0.00014237514073497498,0.0036080003135293527,0.0046895952888677365,0.00011066386407374964,8.376595549866693e-05,0.0001379254135869593,0.00024840456538461887,0.00024633495823493196,0.00032265814834344145,7.086792596365052e-05,1.4619977361665656e-05,0.006554578630767511,0.1148850589506879,0.00014517269742620273,0.00011504560486514211,0.00012390758301390197,0.004236370125630385,3.159775578474714e-05,5.7296297256737815e-05,0.00018989821232754504,0.0004711170609656103,0.0010636232829253232,0.003806217195135875,0.0021440999526186597,0.02680715943868992,0.012869738673750871,0.024024025793997834,0.0005320761310461404,0.00046647850109841823,0.0008156301996958627,1.5394485821593758e-05,0.0001715839618003039,0.0745812516336339,0.026450401754262727,0.00043856303290516,0.00017319549108738052,1.7330113080179757e-05,0.000492938958588136,0.004238795077331394,0.0004216363145808267,0.00012172076675185977,0.011910660063104353,1.1994076191796608e-05,0.006300493149914185,0.00021766891642066818,0.00014072749154640953,0.07235237418378873,0.00018699956434401846,0.0002928195855734163
DRR171509,0.001608486266446344,0.0001918888398138674,0.0003651808986552724,0.00024039454216622704,0.13423399440695163,0.0113105425835929,0.004264938838117426,0.001888271893120291,0.005448980337950687,0.006585969408241828,0.17308190751335706,0.00031062380238762834,0.09107077320807884,0.20257366154736434,0.021489754578950943,0.0007143914040653418,0.001515962394147086,0.0003055487919176381,0.0037945163956988642,0.0003477229094881568,0.004947732210028478,0.03327500702585208,0.0009799929377232082,0.007016091978851791,6.229923719891055e-05,0.005323023582292874,6.0332329361443566e-05,0.0006625739321357146,0.0012741682271807586,0.00897939472779788,0.014965022115955892,0.00022090405815824041,0.0010738742735346223,0.0012516103772635173,0.0034034531021198346,0.012098367705256002,0.007053014802845584,5.875931499341017e-05,4.532665305339958e-05,0.003030978177845426,0.00258327478325995,0.0010710978151163113,0.001341054829562512,0.001716863580866513,0.00014983988049543524,0.010880242804789083,0.009894005010044333,0.0003780081418333795,0.00024806232398137304,0.004704179429276088,0.0003514219957582474,0.002178447697802788,0.00044055650821268595,0.001285870313849465,0.0003306223712799488,0.010730408235438903,0.0038151871203769877,0.019916767675905247,0.03607724825282527,7.722156530832416e-05,0.0008753923664479316,0.0003030269947304076,0.0014560027770246613,0.0,0.001607217486733876,0.0040433976777836484,0.018852110326071612,0.014831334931735194,0.013799257868792696,0.00020203748246919027,8.597456930141235e-05,0.001499785247494858,0.0016591086940629788,0.004826936446666372,0.0021221380303872435,0.0036828066647738482,0.00010857709633935376,0.038649499780445316,0.0001397505546620579,0.00021115348262123391,0.011656479357031683,0.00370624147065235,0.00038595302782772653
DRR171513,0.0003595550063060696,0.0037855963944240147,0.0004813755862649144,0.0005159873686088164,0.0023787003960054243,0.009622398559382274,0.07528553183155673,0.00015287694358005004,0.0004864087696879714,0.00041318689642108164,0.43656216929617647,5.050088016025203e-05,0.0019654384136112025,0.013355803649216772,0.06398837477776713,0.00024887566543735525,0.000466554545049248,0.0011395103294691495,0.0012374947491907032,0.00014998780279997306,0.011349294678570803,0.004287309557047405,0.002504253941724272,0.010742104940745668,0.00023629813282042934,0.017657646657904983,0.0,0.0003145616787886931,0.0005752918754230866,0.04642205999108483,0.020528317057716954,0.0011487235398281298,0.0002705534820622399,0.00020978592692766989,0.00038512856391917746,0.052862192661596294,0.01793021761922889,0.00017344139068203195,0.0020193278928075436,0.026560914620111793,0.00017258502769965456,0.00024345712815502268,0.00019866529528845227,0.0010809209942014644,9.872649249886317e-05,0.004959070505084071,0.010640472508271595,9.63029012929408e-05,9.096766615043212e-05,0.00023146722082268228,0.002868225289546468,0.00013089089257775876,0.0001853504650197119,0.0002192003587403932,0.0001964006017231947,0.0012130003742783222,0.0006257672175996747,0.0004391720850205029,0.023924415938899598,0.0048101634070852155,0.006130264252975496,8.409556953125641e-05,0.0052339559145695895,0.0003723507288299708,7.053432705582249e-05,0.000222571021834302,0.03787508412517771,0.0207372933335275,0.00016416428683169263,0.0009406689207860787,4.191081507089765e-05,0.00039556964282253524,0.012058782677985828,0.0008239876248284713,0.000237307509414406,0.002491451025915,0.002800504864754015,0.003515528807881227,0.00028623797658836807,0.00172780377060734,0.01983222065921762,0.0004967007705346122,0.0022120369331978143
DRR171514,0.00028114876377545716,0.0002949279488517616,4.016792336069696e-05,0.0003443590904426399,0.060934788920624816,0.0029725257656646417,0.007366007426274699,0.001123659687058582,0.0011897496674340964,0.0018598583732509718,0.4472902987728306,4.7965502235124005e-05,0.016802616476718903,0.015849338351131986,0.01820860602344999,0.00024776849682514113,0.0037142981651876864,0.0007023896889882669,0.001450896468893506,0.00025614479566603694,0.0034669084974861737,0.009036790993218633,0.00019830454024660727,0.00678228155816046,0.003971865927994202,0.005040269175425116,3.744679816217903e-05,0.00033200729536276424,0.00013030613159701427,0.022408956541394295,0.04856286551284399,0.0003358602090965971,0.001396662362375608,0.0010418179006158423,0.0008536252913432731,0.012259627509572789,0.01625076011365473,0.00016689757238560885,0.0004122080251756994,0.0002859384894604388,0.00016091084793331487,0.00041561784273355765,4.390390647396844e-05,0.00035159429360556894,3.827415815676123e-05,0.005239171520820619,0.0011360870517873602,0.00031277532143474243,7.419677683000819e-05,0.0001441722186201583,0.0034003493405128475,0.0003511804687420896,0.00017368037469744495,0.00040097057384687833,0.00023364297626401887,0.002018873333424583,0.012024309711921097,0.003973566208065732,0.013154633856321036,0.0007786690263305446,0.026968478139872982,0.0004514462609875986,0.000512252236163694,0.0,0.0009067731327304974,0.0009353060468206099,0.04957783329315385,0.02955113880620377,0.0022519213173086364,0.0003632268611141861,7.813531687872584e-05,0.0005694558577192015,0.003037056572625845,0.0016852260864092287,0.0003263591379953556,0.0020008713511318237,0.0003062318521114158,0.007448163564823837,0.0003714445722810685,0.00011243561837260478,0.11250588638907544,0.0015498096705789106,0.00011505135288091292
DRR171515,0.001192323197114519,0.0003519564739578054,0.00016566904182357714,0.0003970637563932204,0.005844664027735598,0.010690420624239834,0.015873870314618087,0.0021270403318559665,0.0014479089599793655,0.0018836834806941264,0.2951295715777715,3.739422060539287e-05,0.005308103458435255,0.027700810534226714,0.06335307589270997,0.00017023056664446762,0.000573429833154299,0.00034296857898361374,0.0022469278820889805,0.00036025713435422735,0.0031198824658199885,2.8247979424368887e-05,0.0016984801393104274,0.0029924878258258225,4.72711111942808e-05,0.018283976306856395,0.0015813516948209399,0.0008015503950474146,0.0026810895070597317,0.02351604843395707,0.08326945572476425,0.0011622198089716034,0.0016971094199893595,0.0038279018717021496,0.0005674868761328437,0.010804255841609737,0.017226363132568326,6.800811765268321e-05,0.0001419309084312684,0.00030966873555252306,0.0003165035552758502,0.0005893553211325937,0.0003383377445589691,0.00030294216841815925,9.916408757572654e-05,0.01190180203039656,0.0073364608963531605,0.0005533735027860941,0.0001730391741022683,0.0003552344594546716,0.001917898331130633,0.00023578263352727727,0.0003078578719247028,0.00010072550049825808,0.000678646551404043,0.0035903747252600013,0.0036374105455697233,0.004152400603299004,0.0422942831834115,0.00022954906614605752,0.015354009155256766,5.780605986897199e-05,0.0023743817371074867,0.0001332333646845986,8.460238115969285e-05,0.0003477909761293562,0.11110142144250498,0.059221109377667856,0.001296752512181019,0.0002464035157808314,0.0003960734119060781,0.0018747533655682537,0.003888811883128202,0.001769056193945981,0.00021214927323243653,0.003961697800727683,7.426721371211491e-05,0.009835465106511846,0.00021895457291290314,0.00018139191455753833,0.09797554235661025,0.0011202916617488673,0.00014073658679330254
