SampleName,Absiella_dolichum,Acetivibrio_ethanolgignens,Agathobaculum_desmolans,Alistipes_finegoldii,Alistipes_megaguti,Alistipes_obesi,Alistipes_putredinis,Alistipes_senegalensis,Alistipes_shahii,Anaerobutyricum_hallii,Anaerostipes_hadrus,Anaerotruncus_colihominis,Angelakisella_massiliensis,Bacteroides_barnesiae,Bacteroides_caccae,Bacteroides_caecimuris,Bacteroides_cellulosilyticus,Bacteroides_coprocola,Bacteroides_coprophilus,Bacteroides_dorei,Bacteroides_fluxus,Bacteroides_fragilis,Bacteroides_ovatus,Bacteroides_pectinophilus,Bacteroides_plebeius,Bacteroides_salanitronis,Bacteroides_salyersiae,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_zoogleoformans,Barnesiella_viscericola,Bifidobacterium_adolescentis,Bifidobacterium_catenulatum,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Blautia_hansenii,Blautia_obeum,Blautia_sp_N6H1-15,Butyricicoccus_pullicaecorum,Butyricimonas_faecalis,Butyrivibrio_crossotus,Cellulomonas_carbonis,Clostridiales_bacterium_CCNA10,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_glycyrrhizinilyticum,Clostridium_phoceensis,Clostridium_saccharolyticum,Clostridium_sporogenes,Clostridium_symbiosum,Collinsella_aerofaciens,Coprobacter_secundus,Coprococcus_comes,Coprococcus_eutactus,Culturomica_massiliensis,Dialister_sp_Marseille-P5638,Dorea_formicigenerans,Dorea_longicatena,Emergencia_timonensis,Escherichia_coli,Eubacterium_coprostanoligenes,Eubacterium_eligens,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Faecalicatena_contorta,Faecalitalea_cylindroides,Flavonifractor_plautii,Fournierella_massiliensis,Fusicatenibacter_saccharivorans,Gemmiger_formicilis,Haemophilus_parainfluenzae,Holdemanella_biformis,Intestinimonas_butyriciproducens,Lachnospiraceae_bacterium_Choco86,Lachnospiraceae_bacterium_GAM79,Lactobacillus_rogosae,Lactobacillus_ruminis,Lactonifactor_longoviformis,Massilioclostridium_coli,Mediterranea_massiliensis,Mordavella_sp_Marseille-P3756,Negativibacillus_massiliensis,Odoribacter_splanchnicus,Oscillibacter_sp_PEA192,Parabacteroides_distasonis,Parabacteroides_goldsteinii,Parabacteroides_johnsonii,Parabacteroides_sp_CT06,Paraprevotella_xylaniphila,Prevotella_bivia,Prevotella_buccalis,Prevotella_copri,Prevotella_disiens,Prevotella_ihumii,Prevotella_multisaccharivorax,Prevotella_stercorea,Prevotella_timonensis,Prevotellamassilia_timonensis,Pseudoflavonifractor_capillosus,Roseburia_faecis,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Ruminococcus_bicirculans,Ruminococcus_callidus,Ruminococcus_faecis,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_torques,Ruthenibacterium_lactatiformans,Subdoligranulum_variabile,Tyzzerella_nexilis
SRR5898936,0.0009377360020678615,0.0002275808678033392,0.00014930301754749093,0.003368022753213222,0.0021893309599740948,8.423950544188209e-05,0.0021427874576993296,0.0020009082727892465,0.0031227380896763496,0.001575616530522742,0.005869286022857405,0.00046593263572835213,0.0007538975913938276,7.859303010916871e-05,0.00030386570663623917,0.002352686634503767,0.0003740796345143594,0.003948512104343044,0.0011876234934428496,0.000256340600560825,0.0002984177841428903,0.00047998689366521183,0.00799360444252501,0.002609209899451223,0.0015350039184269398,0.0007637993527780082,0.0008216226789627292,0.003661036898813979,0.008489491890784014,0.017352468745693562,0.005156438475170204,2.110428863035182e-05,0.00015774538217128346,0.018011543254087783,0.0037200441181515337,0.0007832648699637876,0.0023781882340391763,0.0002564323866001171,0.005978107970923835,8.175348050653219e-05,0.00014226641496595978,0.003046416356792953,0.04709142610689065,0.0096791647756852,0.0017752584821646685,0.0005180145413388174,0.00027176712103996957,0.00027340240533755856,0.0006236417708201222,6.996535539264683e-05,0.0017461710990351598,0.0009960796245888897,0.001145474367905684,0.00020806799824450253,0.0011038288570052314,0.0016211331293571956,0.00036859380950372334,0.00014445180440443713,0.0009681180929963798,0.004215825722808624,0.00044721233682717666,0.000553603328302139,0.0003287564013359359,0.033797872333718594,0.0015582057918935453,0.006686051873602429,0.0005992342100548573,0.013585581000282532,0.00021264730029096522,0.0015590285374358162,0.0005443312684444805,0.00043256377014571197,0.0055318630937482025,0.005303081618275152,0.007761737550360416,4.6979152626439745e-05,0.0019112007057419758,0.0002587309896554906,0.036124278133234426,0.0010399830514802976,0.0,0.00017074482114034947,0.0008666667780539416,0.005106868339865702,0.0004254892302050898,0.0012210881535659878,0.014078881318193725,0.0013244930576530637,0.0013527674714090558,7.232755973593337e-05,0.002878430287680971,0.0027300885211248467,0.010510751210141247,0.002080487856820653,0.00028888224946880647,0.48541811015710534,0.0004938617574104471,0.004340302086420508,0.000618531169417486,0.010736220608671018,0.00010232352124641273,0.11839837399612563,0.0006866040917627257,0.010915488466969334,0.0020742638626012255,0.0030254127563280023,0.006158844532071082,0.0008962184301469533,0.0010515455594601775,0.0016740634478305224,8.939422074457045e-05,0.00035194985953903365,6.486173830538551e-05,0.00052059818733851,0.0007068425647434453,0.002337865970654055
SRR5898937,0.0003245054264781832,0.0004910035758290822,0.0002497974834198566,0.004194037490091125,0.0014879743002333833,0.00020471366319039272,0.01849928402545025,0.000602333088293252,0.0023176033910878085,0.004068031063833097,0.004117820387281625,0.0012267355310590306,0.0008595381048138961,0.0003816532166210187,0.006956367763998938,0.005924090279492532,0.0004005810174076149,0.006414076356886826,0.0018079113558531247,0.001783486351767548,0.00028209662486186425,0.0007590513494717155,0.01083261890562448,0.005654101014562556,0.02550694414775737,7.667017658966995e-05,0.009613455182562033,0.02304484706579912,0.00707085097019368,0.02361229144669334,0.028832265846887237,6.398266298784817e-05,0.00036894375112830435,0.013617818096777541,0.002136646199665803,0.0007582438280578827,0.0010398897867457293,0.0007117733154568522,0.008834826493169403,0.00021249419036475884,0.00012889732283909435,0.0012342857141532115,0.0016643720532936452,0.0019003345286386487,0.002738330561048136,0.00029539697256409216,0.0004242490812360691,0.0002616155093552642,0.0012732755447673895,0.00016489657897821814,0.0002704460892870227,0.0005252641343075282,0.00023493091698202745,0.0007005285604213412,0.002154881340735713,0.013360474317757633,0.0012919540489779043,6.933969193415629e-05,0.0017960079232250577,0.004461496629433114,0.0010056482160634061,0.0,0.00014434286795655737,0.02580126316827338,0.0014765203256165323,0.023473594370762307,0.00044016833563454924,0.03602343867106919,0.0009126690390725088,0.0013432857801980397,0.000591914110104106,0.0002596796589520675,0.0029771534184340463,0.011455825691814827,0.004992384404539825,0.000132956628079357,0.0017774222684405047,0.001038596954040127,0.08500092248605658,0.0005732983785775808,0.00022153965661714865,0.00028380036481854496,0.0010082308832252713,0.011433857021078832,0.0002905827627950451,0.0014199412922509859,0.006430442179695641,0.0016290122235574447,0.001779822616927478,0.0001563262371922666,0.0003260802016017685,0.0036432040857193003,0.012558460574949536,0.003531303432961674,0.0011538746903871674,0.3914537683288483,0.0002113870249148646,0.002148893318868311,0.0018405363672928205,0.010021903769453994,6.872660481997971e-05,0.00442388536464055,0.0008071658876679043,0.02766994633296321,0.014548025195909647,0.005353154333354495,0.014559757621410074,0.0030494681441858257,0.0016515472185896713,0.0015947249610981683,0.0002036406144352302,0.009178282034749347,0.0002753894084358363,0.000527141247523424,0.0008939283424728407,0.00393883243252088
SRR5898938,0.00014656805157779742,0.00012317487775460298,0.0002345144944684593,0.002251080887379061,0.0015133267533706872,0.00013311736311129635,8.707050075829311e-05,0.00022062929599767374,5.3134691692167284e-05,0.001775848114192691,0.003642178513174572,0.00021472686998040116,0.0005363060970259095,2.9323892637277337e-05,0.001651443700076169,0.0013541938740801946,0.000246211180027418,0.0019383593707535537,0.0005753177825447842,0.006069272197381815,0.0007623119413016708,0.0028612725768015134,0.0062398941991947815,0.0006109559732064184,0.0005873261571271833,0.0003017127431950062,0.000452197333974169,0.0011503182988353148,0.005752382309105127,0.011627218623305204,0.005569787468808129,0.0003451671431173208,8.343484141443649e-05,0.0,0.0010893420976283623,1.3381055473296e-05,0.0005786472462248337,0.00021356645253085293,0.003298759572522755,8.317574791634106e-05,0.00012975707644205078,0.0027509899659887357,0.0005517088960512067,0.012247327783047955,0.0016641227743767945,0.0004340422251869668,0.000724065628774558,0.00015078219276397014,0.0004444684318012194,0.00011719647880426508,0.0002485272933395516,0.00025928865026051307,0.0008521307251287367,5.676413077585753e-05,0.0016266447701128136,0.0005268565796811505,0.00017220758881192528,0.0009368252270001701,0.0008898382904305917,0.009581360669827598,0.0003254694945078245,0.006605519187749203,9.163889370006598e-05,0.0023492474583866074,0.000719917177603632,0.0008842584433389996,0.0009973062674592825,0.04362408562681512,0.00019546003880616035,0.00028761697426079805,0.0004096194287989358,0.00030179407032876335,0.0025316472114929015,0.014221953674766063,0.005258651952846094,0.0016316396304955384,0.005249359800901681,0.00018275317317122418,0.0027071619254718676,0.00631325993413107,2.0189159448330162e-05,0.00013583740326890515,0.0003407768443444275,0.008388822473563276,0.00042408185072834436,0.00012212960664820428,0.006969576618325326,0.0020678303643795436,0.0013076979191113444,7.115256514062868e-05,7.209182998174061e-05,0.002005682142972247,0.005693430501234283,0.004895519426708546,0.0008530989179576993,0.6107285463205441,0.00038828653546978207,0.006051046318777509,0.002084093330468278,0.035812757112824126,0.0004736031831786721,0.0713251853707033,0.00035937969237889077,0.0052088581666896875,0.00928810741823611,0.0012202272444424532,0.023829536941200755,0.00021177162874509012,0.0006701529528254771,0.0018204695039120023,0.00010566105545609369,0.0004228064329299788,3.5763098136953706e-05,0.00039166591552241165,0.0017580472825332507,0.0007762008379061106
SRR5898939,0.0001434617784028484,0.0003540148408965129,0.00013206624280907424,0.001738758039252644,0.0007676105151836343,0.004007387872020955,0.03519455893784118,0.0017695549875270493,0.011572958243688829,0.0006084952524264412,0.0033189011155037402,0.0002783783203252388,0.0006580506169143594,0.00043548206581005175,0.017368089202652696,0.0030292130355226736,0.00015764734090345427,0.017851641635475653,0.0011928484806570175,0.06933744331523467,0.0015052164417748205,0.0046842232984837875,0.02740153819970731,0.0013009108055617889,0.03901596907719433,0.0002617407284264164,0.000965158269718705,0.00047914201000430256,0.017501162251558545,0.025688934591684764,0.044870580916588854,0.0002421114790423297,0.0006829844496896656,0.0004456627779151463,0.0007488207335441764,0.0028289915329430516,0.00031986681293259665,0.0002960761110131416,0.002162394290481976,7.02039149220388e-05,0.00011959297383198444,0.0009221914874952367,0.03323260058033546,0.0005820621155496514,0.0016987604140638734,0.00013852268544735353,0.00030204402588820343,0.00019526671935893379,0.0004029782216135126,0.00029394754674076624,0.0004453082318148854,0.0002500252372746211,0.0019002593593119728,0.0008127722152298274,0.001838308655717719,0.0012619094522395963,0.0019942413975120696,0.016264024754214373,0.0010810073893648604,0.0028551119677641405,0.00032780871509456355,0.0005741873392165588,5.222142642728758e-05,0.018693797058544688,0.001598795865999052,0.01806431160410102,0.00045967208552741756,0.026148779172018313,0.00011465619844006906,0.00033486448774626675,0.000621112955391047,0.0003422448283793894,0.002015941942260971,0.00941107589926014,0.007115635949525,0.0009732526238802159,0.0008646220526594815,0.0002706496361482267,0.03243240127688268,0.008463412430988096,7.265170903759217e-05,9.61092922807591e-05,0.001033077307243053,0.0038047306920088214,0.0001311523709430918,0.0015909584164896563,0.03929654819884184,0.0012556821020439936,0.0033915787896445656,0.0002488191950713778,0.005310301401044284,0.006379018435777428,0.00017067483412471898,0.0016752040152383614,0.0004173020807036175,0.3119515541536633,0.00031625767584077724,0.0022225943627143677,0.0001481465645340916,0.003470598701694595,0.00012436688541685788,0.0027931811039989462,0.000565107660781739,0.010072607384509826,0.005556571086676895,0.003305778547671701,0.04641597501899474,0.00010468426561270794,0.0003218357738787797,0.00266431190922995,0.00012554842896090826,0.005625103459376776,0.0001250487751568034,0.00030412939444276273,0.0005653983674497986,0.001488762127404339
SRR5898940,0.00024731149167899044,0.0003391071067589312,0.00010604113448566017,0.0002762660665885061,0.00014379917955197857,9.98301377128073e-05,1.786198050793727e-05,0.0,6.700301586559852e-05,0.0009435951581229616,0.004253556856102943,0.0002748485857636457,0.00024866594065981395,0.0003108427687275511,0.0004133744539858076,0.00692713503268415,8.933730197568304e-05,0.012446807627979978,0.0001224022487746548,0.29986219091431476,0.0011293431848262208,0.016310346935369067,0.034326601869943595,0.001808072505927537,0.005502936140056038,0.00158276835254236,0.0008573317363941018,0.0014170743582918191,0.000690449638751794,0.052879026089662884,0.028593134848095503,5.348445874603318e-05,4.899800456155586e-05,0.0018096654530952406,0.0010392800542859744,0.0007785779691556274,0.0004207763089735287,0.00019421558786807098,0.0038532115412207133,0.0002534261685201737,4.4596810086014055e-05,0.00032780471337725105,0.0009361689403668904,0.0,0.000323251363498504,0.000338992516981622,0.0007108880779527928,0.0002702240002462937,7.809632144473805e-05,0.00016518821551144507,0.000840787205955596,0.001051863449187749,0.000886116185901577,0.0003516342494388708,0.00042405375978299994,0.00011775973047403122,5.8464462213321445e-05,0.009489242430958637,0.00027032356059625463,0.0012272625729411431,0.0005522675993527736,4.191833862696492e-05,5.898831935314841e-05,0.12859987816621893,0.0011998860277291367,0.0022165489189108927,0.00030629158779433473,0.03508002364028635,0.00021545885923987245,0.0026173412193000655,0.003958836896114285,0.00023688341705428904,0.0020761379588594506,0.011721565923905474,0.010322307884016063,4.382749850516138e-05,0.0001079492918381686,0.0004140168483084071,0.10501073072233079,0.005694325059007163,0.00033472661331134836,0.00011390604607480172,0.00017517396069047166,0.001172163951945545,0.00020064919148373431,0.00010420560241555458,0.0003075468284288047,0.00015431023034828526,1.8383966625103873e-05,5.328528864829052e-05,0.0008553254751385686,0.00015927456744087754,9.561444600058732e-05,0.0,0.0004958108765354215,4.626360812136516e-05,1.8744937817489253e-05,5.50373308056421e-05,0.0,2.575298862831507e-05,0.0029816048399245627,0.00016898009522620076,0.00017208737037140918,0.013878654603113353,0.0035399642593775633,0.03902212915458205,0.11250784882063992,0.007340482233771046,0.00046089826817334443,0.0015377341891629137,0.0009528381075288365,0.0004319700944146563,0.0001439699482236862,7.937770933204023e-05,0.0007033953529215588,0.002565288090578861
SRR5898941,0.00042360710063040977,0.0006281182858612279,0.0004174006348216153,0.0009258796062079945,0.00020094730075773638,0.0074609930638676126,0.03925029385026927,0.0016452596546921404,0.01201118357378792,0.0029577263272062572,0.0015263839995582093,0.0005851138490535891,0.003983323326435053,4.353011923706488e-05,0.0265877153477229,0.001146799734965054,0.00337429280020657,0.0060657932377632265,0.024203668847959096,0.06470543099794507,0.0005026948581034803,0.003592435815948395,0.007357990847661733,0.003813416141201735,0.0012759921740903564,5.18601702321859e-05,0.005793570184570071,0.01705392992948766,0.004662484643978732,0.010597166158223889,0.009012057755942847,3.489129696770662e-05,0.00017317091268696048,0.0018502170732724475,0.00012853525240532303,2.559128675281838e-05,8.920987048856993e-05,0.0005969667034523216,0.006163714955341595,0.0002109838168551776,0.00042993724979604146,0.0011583836058964801,0.27911059154585394,0.00020758214710509343,0.002762054996458124,0.00047221994653045266,0.00046610817523582137,0.0003607205807885,0.00043589628707379986,0.00014580018363741427,0.0004311243799181312,0.0007519704144636784,0.003255982298762361,0.0007288479806583673,0.002030902596657798,0.0038115937386099257,0.0005019495077825673,0.00031371820351151693,0.001556647274865829,0.0029078848371228453,0.0013416999716806535,0.024113095192428182,0.00022515316107987404,0.012250466384098907,0.0026079515914378395,0.011174348842009551,0.0020581217238744313,0.05075708996357209,0.00030772089595921024,0.0008245186980582214,0.0059502882560834355,0.0014382038152435052,0.00511579356433684,0.007475059017205698,0.00017591922053311127,0.00024236861547034255,0.005190027677533282,0.0008191193035140492,0.13390714776551088,0.0037036463085917287,0.0004440703528539582,0.00011771884663561212,0.003361609578926356,0.0006597119636562356,0.001014541114307426,0.002959123273770117,0.005903908477191817,0.0031579237266295816,0.0024790138261359283,6.187199450232514e-05,0.0017826807106309875,0.0025287547061927963,6.066018304549899e-05,8.738514204745015e-05,0.00029792798772234366,0.007755047473646758,0.00013324563992092939,0.00023483193920713818,4.0528776775765416e-05,0.0002648133807477911,0.000877334754146358,0.0009765557506035532,0.0022537666694562404,0.032897674293644014,0.02623712562254802,0.012652860335377684,0.02188334728823528,0.014201998881513507,0.0007849218174591401,0.00180619985569121,0.00030818222600388336,0.002525210966970415,0.0006541237767375531,0.0013970275574371504,0.001864817985431855,0.0026854856986348275
SRR5898942,0.00032739732980404095,0.00023073902168316214,5.049931211560122e-05,0.0002559606118125894,0.0031565661820549254,1.6768642476635715e-05,0.0006746456585977745,0.00011753268494077466,7.041410195224337e-05,0.0006153829190945001,0.0005127676737631669,0.00013741083648859657,0.0003663249356904888,1.5802720041592714e-05,0.00404401407722462,0.0005833548878451318,0.0008932744054659628,0.0006905464114456728,0.0017361690636317239,0.0024316422023046296,0.00016065950219107676,0.0012114667351739042,0.001573153631541672,0.0014208310978381738,0.00016474663353850257,0.0004583818212162895,2.6663719709165652e-05,0.0008242992034071389,0.005197628964505845,0.004212497465253565,0.002417902185320862,7.10802097570388e-05,2.5558885130595417e-05,0.001809769961831886,6.170592858048062e-05,0.00027221247377875204,4.076696308942031e-05,0.00017307339031026172,0.007416072377937123,9.555027385328878e-05,7.682778135588469e-05,0.0018858861290546563,0.0013496258556738982,0.007890678623677766,0.0011029043180767089,9.742950611423085e-05,0.0003780521484923902,0.0004643975101899222,0.0005271376254799019,0.00012374783882668894,0.00046321636453316474,0.00028548281023544654,0.0009413568494795999,6.885199271012322e-05,0.0027266419918521535,0.002269643415205803,0.0007149127821633531,0.000836567828089964,0.00179647522065731,0.0015651001884940791,0.0002659469835649267,0.006771505026351953,6.419732069454734e-05,0.025461296254591367,0.0006956805245394852,0.06432899479543717,0.0016663134674849644,0.01133487602787854,0.0001371843914656254,0.00043570368498114663,0.0003450467352170445,0.0002279745807631187,0.001347655735530948,0.005848329664908933,0.0020310879437211585,0.0015691570399214768,0.0008351956209646362,0.0003939356989512951,0.017884222858600342,0.000797983438180385,0.0001433008214845008,4.2058282380642635e-05,0.00022387211337027466,0.019821103877936026,0.00031594682886889854,0.00041547736255681566,0.0022566323758059824,0.0010583584781433011,0.00044837127801362566,0.00029483217900884575,0.00023641072583355374,0.0011370008937316627,0.006049096631464353,0.0034432842138112266,0.0002550668630706359,0.5972691104482488,0.00023543945876769196,0.0019620187627939194,0.0014489685054027868,0.01664808271717843,0.0003766866597418088,0.046491115275137246,0.000372793144387641,0.04285961154626596,0.0021341335776044424,0.019992179974827343,0.010203587926851488,0.0005575366061452166,0.00019304473667074726,0.0018327168040880243,0.00013176013271917484,0.005973621282028514,0.0006160943592680094,0.00032420520077047803,0.0005834063476115473,0.0010846139314992947
SRR5898943,0.0008914896924748302,0.0006477993760477456,0.00011440748409615236,0.0005285166209042132,0.0037799054648770887,4.6327105459806e-05,0.002170650987058522,0.0001339906407418129,2.4147943579783255e-05,0.0007070699507768104,0.0011831015070530664,0.000304992147932954,0.0011841232818435826,1.7123320957005295e-05,0.016868838475198433,0.0015509593398003328,0.0011754216217866205,0.0015298168157842366,0.0012713234265556675,0.010770381856113679,0.00013511747437648834,0.002530548983618994,0.001657888820435853,0.003790864846371335,0.0005933406937444916,0.00022509866962454632,6.185790085996589e-05,5.1814230637226266e-05,0.0033663078542905366,0.005389528452302995,0.0017298849909212005,2.8060699616369427e-05,9.887961015640557e-05,0.0050457821531157895,0.00016791961674344512,0.0003811216425848518,8.655856732906097e-05,0.00040098687933968,0.029781999949784477,0.0002852516462309425,8.153194381173565e-05,0.0012346563432113938,0.004808805932491784,0.003527555496592199,0.0023003808553291654,0.00029594337876330973,0.0010144076887492269,0.00043120204739260297,0.0013176698669939626,0.00022917961650716567,0.0016936603426435436,0.0005392141681423834,0.000982082092495061,0.00018310216639533396,0.0047851287032144516,0.005833957807603728,0.0014248344565873914,0.0012831403078766613,0.0012515297087455756,0.003224763141826296,0.0006421667543550533,0.02014437846404275,0.00018260313554408438,0.02267444405162229,0.0017430147274886073,0.2005639234889016,0.006552004232801768,0.012229497185560436,0.00027226154065708555,0.0012553271344119144,0.0010086350668961006,0.0005203158157630638,0.003328568146260461,0.012097854788366258,0.00029736902886129337,0.006654690668900498,0.0022071364243036137,0.0005823379466755073,0.018505939922082094,0.001192366465103931,0.0001657205835775464,9.601830629348443e-05,0.0007712405695570627,0.010383283992020475,0.000869630312575852,0.0015320971095693211,0.005218766691195497,0.0026986933372399632,0.0017766574168695977,0.0010225646007553627,0.00012440508266327058,0.0027637986410785306,0.0046021687514189984,0.0015330096522852316,0.0001021258381565735,0.20662401089611707,0.00012685559293444353,0.0007633904924066789,0.00043670961086186383,0.006776573197299017,0.00011661459601169366,0.017764393475760303,0.0010010950042003122,0.166016148317363,0.004296875174465458,0.05393958383615174,0.020150406667365495,0.00153149540838513,0.0004584094969628558,0.0038482021068150093,0.0003105119327407544,0.02479043499625965,0.0026355706785300497,0.000889678148286277,0.0011755702481430856,0.002880507442585008
SRR5898944,0.00043600324915229343,0.0005210536363366298,0.0002971431241889014,0.0010357382657483567,0.0021066005210946407,0.04162821815702103,0.0318888003000167,0.0006960945545526869,0.008918541289303531,0.0005214040438386042,0.0002728846575155477,0.001018168958582639,0.002870461459184736,0.00012857575501635528,0.019762462115823172,0.0014853521328361931,0.00021543820792314388,0.007995179193029495,0.0012266616157165277,0.01069029832590491,0.001271618360444739,0.07766297965720458,0.010471180358755664,0.0008985327432900197,0.000810426720805359,0.0003224831992898561,0.00027684497030523367,0.001850112755285237,0.013468282978713796,0.03595403525816868,0.07667646348075886,6.74541385344394e-05,0.00016511628955666986,0.004158259573014537,0.0003474392605880798,0.0007038443796387224,0.00017733742324050833,0.00043592191372810715,0.005884911052933343,0.00018510398578265878,0.00034017128374541394,0.00485369953775759,0.0008178617474774612,0.003554512325961485,0.009213238775496749,0.0007694064819048509,0.0009538987595458254,0.00020947947951791042,0.000808765787368816,0.0004063327708163124,0.00032513556721411053,0.0005916916445956978,0.0011656558010767915,0.005617427528714682,0.0007433768863565361,0.0008740678159100599,0.0005903260324491308,0.001658408414671387,0.0009693271440946995,0.00200679727010665,0.0019026316976314273,0.0008489762973389628,0.0002039036275584554,0.008085919175860769,0.0015498902876199968,0.007714295737438251,0.0038384661250506734,0.027549964740081714,0.0002713054190059897,0.00025987153603623537,0.0018393342953295306,0.0014397099825981313,0.002736380355671251,0.007244102276947465,0.0006708974750004071,0.0037581069473974086,0.006030814009329809,0.00018340510155258753,0.01010113348905465,0.027582655904057014,0.0010892383815803894,0.0003897283339169154,0.0017908832414434857,0.011670451887732925,0.0004110119570825541,0.0025480184250654837,0.015255127093748612,0.005856533046065522,0.0029999302416224716,0.0001775431820782055,0.006162623475500227,0.0038088191672911026,0.012067332935112298,0.002506626268758075,0.00035054641870563334,0.2302347366886509,0.00017054170256509846,0.0013695341589862115,0.0010338972916179804,0.007538012754304026,0.00010752065423680073,0.01798522705814292,0.001738060587243332,0.09478895452381965,0.009803804271714742,0.005151996542017215,0.03586151108748429,0.00020372816626773455,0.0006154010750649663,0.001466502374103271,0.0001172103929904998,0.000759332940295325,0.0019390022596695617,0.003394219013467697,0.0008221357877111993,0.002029483015774533
SRR5898945,0.000281583343746908,0.0004477479161526457,0.00014355285470181868,0.0025311490757159395,0.00132176230383068,0.009097104045515354,0.00013368247413856628,0.0013375811433393484,0.00015221637778281316,0.0007140710950685829,0.0007282824361659245,0.000776595617817702,0.00024109634695122597,0.00013884433574245183,0.0437480699573087,0.00607498895505715,0.00011641721045331928,0.0018749079857082406,0.001077780468406585,0.06340381698261768,0.0009887723456532729,0.007052703252055492,0.006575874118748377,0.0011023067429010965,0.0023135064881804612,0.00034269093297529477,0.0001778555987315977,0.0006155882469557467,0.006383223384716952,0.030421112418007254,0.006714515106646208,2.5147186463929995e-05,7.986057937071659e-05,0.0001457199748793237,8.81377950087163e-05,0.0,9.107637668320494e-05,0.00014066079550585775,0.006444338964525249,0.00014903885970863985,0.0001270961753777627,0.0009050963905532686,0.0008816363984762929,0.005118702906874346,0.000647947667427354,9.80952033282305e-05,0.0009595741758522211,0.00019706390053440674,0.0005068359122554525,0.00017180885243153578,9.900211602393816e-05,0.00045823791788700155,0.000625361187127014,0.0001605081965558811,0.0004327546983938702,0.006099279567735815,0.0013427924676997474,0.0,0.0004078619052506635,0.00012116630237929243,0.00028741123934574993,0.03024796150870108,4.565997607975235e-05,0.017820249032291565,0.000485688080849651,0.004585842274631163,0.0010080086801458178,0.02617242831220681,0.00023692649701254905,0.00035731934000827895,0.0042668413218657514,0.00023081723178554312,0.0017078540461962625,0.008138350778256318,0.0007413555771537179,0.0010093549901769496,0.0016788598704769737,0.00025960752166985306,0.09523341725574888,0.013323289766534968,6.350761843162858e-05,6.118975966536711e-05,8.046555094638118e-05,0.01174762502696997,0.00015001278338452791,6.896117037986039e-05,0.013859956836897336,0.002748122904848316,0.002216769515641574,0.005789967364027002,0.00485195992443716,0.0038025808977488226,0.005872095726020273,0.0011000131189324183,6.0381768733592993e-05,0.42246204752234445,0.0002728467992862215,0.00228601549571453,0.0008589029667010056,0.008525053191359946,8.679319447510791e-05,0.03092272210542897,0.00043316710985878237,0.01798466868493269,0.005172144739289115,0.003272693816288765,0.015190300993264974,4.0800644683757356e-05,0.000977072521286848,0.0007050128566018771,0.00010427398360159023,0.004430836372574604,0.00032591632651705785,0.0003861169381116713,0.00040483554098893636,0.0012927228923841623
