SampleName,Absiella_dolichum,Acetivibrio_ethanolgignens,Agathobaculum_desmolans,Alistipes_finegoldii,Alistipes_obesi,Alistipes_putredinis,Alistipes_senegalensis,Alistipes_shahii,Anaerobutyricum_hallii,Anaerostipes_hadrus,Anaerotignum_lactatifermentans,Anaerotruncus_colihominis,Angelakisella_massiliensis,Bacteroides_barnesiae,Bacteroides_caccae,Bacteroides_caecimuris,Bacteroides_cellulosilyticus,Bacteroides_coprocola,Bacteroides_coprophilus,Bacteroides_dorei,Bacteroides_faecichinchillae,Bacteroides_fluxus,Bacteroides_fragilis,Bacteroides_helcogenes,Bacteroides_nordii,Bacteroides_ovatus,Bacteroides_pectinophilus,Bacteroides_plebeius,Bacteroides_pyogenes,Bacteroides_salanitronis,Bacteroides_salyersiae,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_zoogleoformans,Bariatricus_massiliensis,Barnesiella_viscericola,Blautia_hansenii,Blautia_obeum,Blautia_producta,Blautia_schinkii,Blautia_sp_N6H1-15,Butyricicoccus_pullicaecorum,Butyricimonas_faecalis,Butyrivibrio_crossotus,Christensenella_minuta,Clostridiales_bacterium_CCNA10,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_glycyrrhizinilyticum,Clostridium_innocuum,Clostridium_leptum,Clostridium_methylpentosum,Clostridium_phoceensis,Clostridium_scindens,Clostridium_sporogenes,Clostridium_symbiosum,Coprobacter_secundus,Coprococcus_comes,Coprococcus_eutactus,Dorea_formicigenerans,Dorea_longicatena,Eubacterium_coprostanoligenes,Eubacterium_eligens,Eubacterium_plexicaudatum,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Faecalicatena_contorta,Faecalitalea_cylindroides,Fournierella_massiliensis,Fusicatenibacter_saccharivorans,Gemmiger_formicilis,Hespellia_stercorisuis,Holdemanella_biformis,Hungatella_hathewayi,Intestinimonas_butyriciproducens,Lachnoanaerobaculum_saburreum,Lachnoclostridium_phocaeense,Lachnoclostridium_sp_YL32,Lachnospiraceae_bacterium_Choco86,Lachnospiraceae_bacterium_GAM79,Lactobacillus_rogosae,Lactonifactor_longoviformis,Marvinbryantia_formatexigens,Massilioclostridium_coli,Mediterranea_massiliensis,Merdimonas_faecis,Mordavella_sp_Marseille-P3756,Negativibacillus_massiliensis,Odoribacter_splanchnicus,Oscillibacter_sp_PEA192,Parabacteroides_distasonis,Parabacteroides_johnsonii,Parabacteroides_sp_CT06,Paraprevotella_xylaniphila,Phocea_massiliensis,Pseudoflavonifractor_capillosus,Roseburia_faecis,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Ruminococcus_bicirculans,Ruminococcus_bromii,Ruminococcus_callidus,Ruminococcus_faecis,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_torques,Ruthenibacterium_lactatiformans,Sellimonas_intestinalis,Subdoligranulum_variabile,Traorella_massiliensis,Tyzzerella_nexilis,bacterium_LF-3
ERR011133,0.0001845942054352551,0.0007486439451351539,0.0005690072581094145,0.0012730527888106977,0.00025717722986701977,0.027588029630873413,0.0005834655914725281,0.00405184199350047,0.005168556515081773,0.00617315424023103,0.0024305282831569995,0.0019514366386303933,0.0035489201691420312,0.0004229277755131582,0.0005016486755668143,0.003808542849890844,0.028282848695704195,0.008686846799646143,0.0021990958246444303,0.012389470386098915,0.0011039588624719892,0.005889842201539374,0.0008061391548143591,0.0004204826463601956,0.001518987658620885,0.003519967514331462,0.001236197391592082,0.008323553959724882,0.0002560078579579895,0.00019166881055731987,0.032117144858882285,0.01918666032365847,0.01786907193582512,0.1435696640204357,0.20682462793097234,0.0001332662948504532,0.00030850437099154616,0.0004216642341455558,0.000734954572095673,0.017890411351713112,5.78683434172044e-05,0.00011915298142459138,0.00016173744385973422,0.0005477694673166281,0.00621844787020829,0.0013098168047467739,0.0009375572963332509,0.003854635843248595,0.00029999030999537966,0.0023472875323854257,0.001681582543019414,0.00022095718565910192,0.0006111824569006626,0.00015346702833899837,0.006073566601642506,0.00013663784141914242,0.001168120370095254,0.001303485369493071,0.0010804847318690708,0.002385370812476288,0.00030551760540361965,0.002804288871458843,0.005860788715157162,0.00023836618276691258,0.020012633146632198,0.0001546610312873006,0.0042432755376586,0.014942135914209056,0.0027048602337831676,0.011533447519899672,0.0005500880103464752,0.001614316635546414,0.0007556716694207279,0.008408575736307596,0.048022085724750294,5.978211512665345e-05,0.00010124802432375677,0.0003121196143426576,0.0006280040064738928,7.181016092981259e-05,0.00012288454385873306,0.00010719211190004954,0.0006200360997787305,0.043191453885246055,0.032391182425070074,0.00024360647511693014,0.000335144765226413,0.00035494376852093464,0.0004689264810131578,0.0011511445357950917,0.001005298966516049,0.0033928053741695053,0.007940088574187567,0.007001556108394408,0.002179137371617323,0.04152249116902154,0.01627777864141932,3.9414169048984784e-05,0.00030796804458898657,0.0014981515996253072,0.03523662188823813,0.006051852502385362,0.01776709376249781,0.023683784978438434,0.00034070761027923225,0.0005716567017995607,0.0002632428551832332,0.004796067320859366,0.0002476605360142567,0.007543321007827931,0.006288676480726293,0.001710253941016945,9.364287235154234e-05,0.004236265417328463,0.0006686665418008402,0.0020234823025029143,0.0011904374329088816
ERR011140,0.00029139519090673146,0.00012998878509548717,0.00035986630764712465,0.006821577090295634,0.002960757088646329,0.05508773246480553,0.0009593048294629905,0.0021722424480119036,0.004917836373382034,0.02069496467054038,0.0010932968629842744,0.0006810802667148969,0.0010756327451265752,0.00018092627270254,0.002676711718510365,0.004531918761027528,0.009111325915835343,0.0019345048048774545,0.0019314660038997396,0.3208226392647828,0.0009953781928378207,0.0019513368126419122,0.02357565316580702,0.0002729205531333136,0.0001270860388571568,0.04628937922189808,0.0008998095014605186,0.011324694163246076,0.00039852079781243615,0.00046942152410523445,0.0009110899227213293,0.0007325690866060625,0.023127959564698763,0.040751753914376423,0.028617997750906624,8.219852480950068e-05,0.00014744651688410512,0.0002483489987194475,0.00022338811684684856,0.029051073574103244,4.966206321417185e-05,0.0001110111948046695,0.0003215868083771593,0.0007058697257969454,0.004676006593795248,0.00021191602411017526,0.0003452630832590137,0.0025784792590944784,0.00037176003030015253,0.0050129336937927696,0.0006514533837499594,8.811124986739477e-05,0.011506727172584446,6.252518146231654e-05,0.00373338722545646,0.00012986047854202494,4.639747154126765e-05,0.0005757584318532003,7.012061182260746e-05,0.011426942343386535,0.00015193266755220088,0.0011736172023574791,0.0003408458271808781,0.00025449679440988986,0.00014169004015784762,0.00010892602898761382,0.0009428148307162844,0.008192144695998353,0.000619785671429604,0.05029838789552818,0.00015946462809518725,0.00019244858053746729,0.00035689292452423233,0.010752596565670682,0.003192090817979082,2.166380907026827e-05,0.000276871767778819,0.00057557863762582,0.00025986111855843045,7.001929908564089e-05,0.0002130601080640358,0.0003641329508152669,0.0005487420501662859,0.0012611443097761135,0.0001247142227154397,0.00016956396122295796,4.40188258621181e-05,0.0003646797578933871,0.0015760598347410652,0.00011884865913729214,0.00025581082257690875,0.0017052537900308915,0.010878555877423784,0.0029574213828112658,0.0351719426815715,0.021501384846995528,0.06882388604380048,0.026087282086903547,0.0003709617946527074,0.0008254870924425376,0.03660775974085734,0.0007391942729599089,0.0012680140843497857,0.0044186075337561284,5.669375945922799e-05,0.000257285951863203,0.0002970951604367883,0.0036304331847542737,0.0003592068972274823,0.0021464424704039768,0.00475151358324889,0.001039713316725833,8.003597950261454e-05,0.0007376863996859153,0.00015882699842870867,0.0006779017564008416,1.9542172553444556e-05
ERR011141,0.00027285790690347316,0.00013933321288106052,0.0003773594519516264,0.006719469334928626,0.0029880904304254168,0.05387186920161401,0.0010145206302164043,0.002113221384894347,0.004276977031221594,0.01705836189442526,0.001157110074336865,0.0007021298374164734,0.0010656452176561484,0.00016554820559654463,0.002334747446019729,0.004804503690012797,0.00895989140701852,0.0021169161517732822,0.0020175963367024823,0.32004989566342673,0.0010284590638393956,0.0019732951528156654,0.024058801297978296,0.0001883937070422631,0.00013681994375992082,0.04819676658837492,0.0008547091844874836,0.010685368468806503,0.0003661222628844226,0.0004831004903834087,0.0009000530067448636,0.0007429933204947034,0.023690171597120682,0.03880368910745994,0.02792904092256116,7.247613381154048e-05,0.00014940740035860301,0.00027067404569523025,0.00023137800235781202,0.02650988762220085,5.37630432134987e-05,0.00012066580430970125,0.0002862983108852777,0.0007723495349105028,0.004647957095553744,0.00017896759884967916,0.0003271970007397529,0.002660388150761391,0.00037499306540168055,0.004835182440675914,0.0006415937704505971,8.876420157605072e-05,0.01186060271852304,6.213228356270211e-05,0.003378625535815674,0.00013407143025033832,4.205844443630409e-05,0.0006221597057864088,6.801793775503501e-05,0.011712143348857684,0.00013277952135176539,0.001117257536730807,0.00031854006059394335,0.00025940584618826506,0.00015098859191812176,0.00012232820940261065,0.0007959961150865782,0.008238458446083861,0.000556474732602583,0.04822889957425316,0.00014546323717088647,0.00019651928353001067,0.00037504698041699826,0.010422152896864042,0.003344279408345617,2.827135619355629e-05,0.00024776198033624755,0.0006141523812276953,0.00027659657555576336,8.153431236728283e-05,0.00021356586069793348,0.00038403276099961334,0.0005487997271558563,0.0013087074639689398,8.425820212679336e-05,0.0001666760033583188,5.6480638971785044e-05,0.00034312249831181294,0.0013418748027366667,0.00011646552571590217,0.0002882199427331434,0.001787811083330296,0.011526268262430158,0.0028151464164551045,0.03745572501654433,0.025183551355268025,0.07041145308940785,0.029565141086052873,0.0003596140034070981,0.0008754364132724685,0.0373584845004456,0.0006801363150427542,0.0012215326092277188,0.0039821764607462585,6.182577246467916e-05,0.00030952238191860135,0.0003079002943369182,0.003498728892346027,0.00036606790415017495,0.002081669073678715,0.004527488674115149,0.0010833961244224178,8.751199420747193e-05,0.0007887377208978783,0.00013848077205150773,0.0006591013309014732,1.6398728967840018e-05
ERR011142,0.00021141522584553583,0.0003751716541072792,0.00046104970635755193,0.0199096654970721,0.0038367559957998595,0.031966112232201374,0.003916510777434502,0.014193914326997807,0.013690251958019777,0.013235083340989589,0.001311853285769239,0.0008267435122165101,0.0024033595627860863,0.0003405311024123794,0.01094359381338507,0.01394433242268139,0.04190221776664584,0.0022909695176522773,0.003536959828456248,0.002890025654571673,0.0006684019712062056,0.0016003748429639954,0.028392064325503473,2.9058848972860537e-05,0.00018266156901720668,0.013481179736275054,0.0029161549892398595,0.012056898279319196,0.00014842845653460988,0.00030653382010918125,0.0003789101019134272,0.00014232451440083062,0.008698906174083284,0.026195938568966466,0.08625962471727786,6.111767899943435e-05,0.00016586340844910097,0.00016621124628358214,0.0004051730996819843,0.02201721611687421,0.00010329587027647844,0.00011062792468058188,0.0003977637637139782,0.00023638891707415232,0.0041757868325175505,0.0010322190093476813,0.0008887826022297089,0.0028928561457825497,0.0001698545346699054,0.0023918462522729213,0.0022086686066342706,0.00029372991251197766,0.010039736169556066,9.542656940481822e-05,0.004104096017489858,0.00036732574906506415,0.006479419559167757,0.002494330722603368,0.0016382213689738305,0.011852412000400783,0.003420179038050907,0.0030016511374629956,0.0033950751061349476,0.0003110407065363547,0.11924380602646495,9.129897049263125e-05,0.0017174618225497273,0.017410868393945223,0.0013604715730562034,0.027908148221489956,0.00020840370599888258,0.001378845789789329,0.0010731365802186005,0.01664397534779433,0.049829044231908044,0.00010569112372585926,0.0003047862244722855,0.0009146006317503108,0.0015266200861899291,0.00021492708552630334,0.0002786322865326167,2.9417114702495684e-05,0.00047365804069394595,0.06643689144643751,0.023528742431447727,0.00023931450210961432,0.00012858470124201736,0.0007204079967219376,0.00038693330504414484,0.0002624728893817321,0.00033394117603128203,0.001546337635302568,0.016461301602339155,0.005035398392649119,0.02141434403229097,0.006252020391090051,0.030137720625274124,6.380626955138098e-05,0.0003244099136823139,0.0014377285223981086,0.05364225511842051,0.004275858286428648,0.0035072111519254684,0.02594858820536296,0.004377120102286784,0.00026405152416571654,0.0003722315041460769,0.004581303934481544,0.0006176122846861677,0.017581713147576145,0.0017421673190830033,0.0019542046398118213,9.247988605380623e-05,0.004027464512456481,0.00043221899566930715,0.0028376436527188017,0.00976143248039901
ERR011143,0.00016240515885128219,0.00048610745253437494,0.0003188942472997991,0.004892995628352782,0.000535417549183048,0.005852280344545073,0.0005890791622010644,0.0029617483745517288,0.02166659594557215,0.019417456959631978,0.00020849439063168874,0.0002211579506260063,0.0010440503521216386,0.0003532881145109075,0.01549699746914747,0.01737205298867621,0.045131435621908855,0.0016857550793563476,0.004141030432904116,0.003378782514856235,0.0008799271419506866,0.0018284265117231857,0.03521253903541508,2.8302392417998786e-05,0.00021560965375017996,0.018780386179919135,0.004275478187045748,0.0096057310713977,0.00016441931689070079,0.00028517084965852085,0.0005222991502987119,0.00016762384699209296,0.010732517835399684,0.021825580603009872,0.11995546935569473,7.397387980315866e-05,0.00014794165725778098,0.00014886618397468707,0.00033831343710252494,0.029006489414426243,0.00013563036191077376,0.00011676850445845602,0.00046576145840599575,3.7962231640988665e-05,0.0026163709312105113,0.0009806765161679664,0.0012946160070688077,0.0012434942857923422,5.38230367189219e-05,0.0013042178212972929,0.0024002424431508705,0.0003624265435587689,0.004868608995874476,5.82896389434572e-05,0.0007574933613715069,0.00028176822868591927,0.004775339345014681,0.003111051055537937,0.001877759444392912,0.016106205181657483,0.003357257273762383,0.004213895937934974,0.004893629420016904,0.00043753005063846607,0.17843456051269244,0.00014116990295880816,0.0017419921087115549,0.024373339025232033,0.0018019569934683178,0.004358949968069732,0.00016882846642417838,0.0010394754016185604,0.0003023792937561826,0.010495452318216972,0.005914835710560511,0.00011311806370275462,0.0004496992129371701,0.001144667073078728,0.0002379414657522865,0.0002498534420961072,0.00016966177394022358,4.6009306009694424e-05,0.0005422949550689782,0.053654001555198436,0.0320868948907214,0.00011525365258340942,0.00013508552074301998,0.0006100697291508443,0.0003602879132935051,0.00022797868412722033,0.00038563679880644836,0.0008213871842465444,0.021395205805809395,0.0006902795441134773,0.022529960298660327,0.006714023035818314,0.030205727870839423,5.0232395651581237e-05,0.00011978237177923804,0.0005752000385114775,0.053414241901821,0.0032832081308171524,0.004157945349759935,0.029114461030967202,0.005818258424982824,0.00029807149255048864,0.0001599794513560943,0.006602400184553436,0.0009352940078304289,0.022795639172995527,0.002560793990527576,0.0003412646580319463,0.00012926923580513968,0.0009477140226313664,0.00036533414983742327,0.002648013355753066,0.008163009638625986
ERR011148,0.00011878386524886154,0.00039413209302495406,0.0003753953445882754,0.020061139801787437,0.0021377215504084436,0.08430646928913214,0.005601422848382972,0.02906841046101892,0.003931388369313116,0.012867287372068135,0.0004440436741942398,0.001146295627992565,0.0038258652884675527,4.1650912825098064e-05,0.0004533038041456493,0.0013727145033967563,0.2036539353411728,0.0040318498959989795,0.0004996029498006267,0.0006107016170807969,0.004041783710879626,0.002232524706432828,0.0018735794903991321,0.0003950209302091139,0.0004034191729233145,0.0006338256051139857,0.003789108634955899,0.011458865101724157,0.00026109545756443104,0.0016802904856348417,0.00305089017700657,0.0011095267102704735,0.0030774411595874476,0.2082447638405414,0.002967314577534787,6.98696004781145e-05,0.0001312551755609344,0.0008998002959471714,0.00013748554889699802,0.012749380682588742,3.9219644796933815e-05,0.00010395315771992364,0.00012017531347150795,0.0006606914515221618,0.011498367746043632,0.0015991575067334088,0.0009998691696368814,0.004630762230615303,0.00020517052997001412,0.0004849366560450797,0.00024884797563016857,0.0002536924658615913,0.0004510137187174543,0.00027760512512001433,0.004409816322866875,0.0001414740289886521,0.00046329505668029405,0.00046167793809215947,0.0010421592982461912,0.010161446113956293,0.004409596666810094,0.002358240369486948,0.010270403082145732,0.0001738608628855855,0.016236807414649494,0.00015878748054963426,0.002330685082047709,0.009657130635730633,0.0007055053213980078,0.04698383150045832,0.0006113278395973068,0.0005940907560345221,0.0014290576123828934,0.008380361885589641,0.011713086189760658,6.539815391858166e-05,0.0001291918124595218,0.0001920729038000838,0.0028058206814590187,0.00012455518677601513,0.0006263601621521662,4.44091448156586e-05,0.0005802815063071446,0.04231701017715493,0.000615801626533532,0.0003764209578554019,0.00032758987927062976,0.0003273066725865231,0.004471815205361661,0.0001706327043734716,0.00032973802707259595,0.009903839254972529,0.0015314517832899516,0.0034078139457314072,0.03191073538094194,0.0003451708620363977,0.03835304693631816,2.6303309307512012e-05,0.000336447686337039,0.0018824012206464194,0.02265693400717287,0.0023576733286249244,0.012426864836405128,0.006410919943142438,0.000376107738126387,0.000561944623488158,0.00026509402926577454,0.00350230747127851,0.00016299110493065366,0.01341816153947145,0.000210819514296934,0.0009353396669217653,9.037049380340732e-05,0.0019354883328644064,0.0014283625552578751,0.002222112173798063,0.0014214336351330615
ERR011150,0.00017487482532102758,0.0006193486504407464,0.0005344340671160499,0.003341516224226849,0.010110487348556341,0.032099706219952374,0.004639803195750792,0.014088411743925286,0.012190849493123898,0.016699082697332564,0.0019770137936741543,0.00182678255736538,0.005121779472604627,0.002358820072133451,0.020222042104748622,0.00547591775768784,0.011105041227256305,0.002631110972895723,0.004341796464949888,0.08658173177982799,0.0009776517966853422,0.001547066155116836,0.006837487643204739,0.00044234552701697354,0.005611060508951773,0.004037665440571883,0.001982895270517539,0.004956471127252167,0.0006493061904938556,0.038592067280820916,0.0009979614067512402,0.004923535748668333,0.013903474546370174,0.07511179536325921,0.07268303009571517,0.00015558105895046432,0.0004511324023087554,0.003157525134793659,0.00038489289819361564,0.010256606142209166,8.20623302750912e-05,0.00013832539865584235,0.0002806764467568131,0.0005396363122046978,0.008439328806859115,0.02605785493889683,0.0006691421747529196,0.011992401118479209,0.00036544376894873234,0.0010648209769430705,0.000597770531124525,0.00035898250591240115,0.00279965695893101,0.00021373166329254905,0.008175274901798514,0.00033940728189915626,0.0007189019043819541,0.0006227011106648475,0.0013696770249419443,0.013722244293811688,0.0039029420674276585,0.0035653866749912225,0.004319550631789006,0.00022937309063656902,0.004427833578572492,0.00010295013704023229,0.002596342900296673,0.059168387023137904,0.0018078977653705978,0.02388769286470209,0.00028905178418604067,0.0018390317686342852,0.0024251154504834863,0.03666991964981823,0.012485000552829736,5.056168789925474e-05,0.009049583679658042,0.012155336281242879,0.00310497600882595,6.844061648225572e-05,0.00047902322686037784,0.0001432603838566982,0.0011238085528020212,0.008440361983073774,0.009355573244716281,0.00017960199999601448,0.00015674891627866252,0.0011685772338227022,0.04658067581712027,0.000388349514458953,0.0008219565638588245,0.006330875525989224,0.003280285794904779,0.010933232690641921,0.020224371999227875,0.035718660722304854,0.024950170041407826,0.00024556902178619395,0.000286831250374041,0.003183569980184245,0.035066158502570124,0.0023368794207119558,0.0039012733948834357,0.02061550776964099,0.002342609620101141,0.0010234167805630396,0.0007256819526632229,0.0035325459632237974,0.0002815522578671938,0.0011247029151236637,0.0003185797729454099,0.00219420855132966,5.586644544739732e-05,0.0023725328759657384,0.0004985894503612341,0.0017923921169346391,0.003332480675704815
ERR011153,0.00035218373957550766,0.0005520893898787922,0.0010533413015518902,0.0016632427832166622,3.684152504550004e-05,0.00013553972212534293,0.00021778323304598736,0.00032157755112057195,0.013920392464793398,0.014112308017614905,0.000994018254165049,0.0015611277068909352,0.0019427850351239487,0.00047006876077683706,0.10400878586865552,0.039622374030536284,0.0002499056869984295,0.0009095862298800162,0.0009626575778376365,0.013187998946199478,0.011858865974151365,0.0009333907081235416,0.001140569476898403,8.115079590027843e-05,0.0002968504631195065,0.04999285766768885,0.006191575795680817,0.0005722419291974138,0.00013015789338186859,0.0021946865286644785,0.0019048310303389961,0.00037708324492988633,0.010101487528794808,0.08825778111843725,0.08885174021581299,0.00047785581472244935,0.00012136677089269899,2.961133260053395e-05,0.00039724489557986433,0.032353435146174885,7.340913220030244e-05,0.00018034802628287672,0.0005156155196279682,0.0002992233899879447,0.002212623007522103,0.002904383477407533,0.005347412756768298,0.0016484464931512137,0.0008516080570191749,0.0025956470116246426,0.0006994459967432294,0.0006047394521941223,0.0011023563864757649,5.865860040875034e-05,0.0034503014143440125,0.0005351387742759269,0.0035819280145677843,0.004249601750451557,0.00017639039047438997,0.014129915863131072,0.010261016833121365,0.011444797979223115,0.015493382328575257,0.0012308839632698722,0.06213565282353942,0.00020354061028500576,0.008922371506175523,0.020550842312872002,0.0117044026294459,0.013662733416396426,0.0001804544553543423,0.002450366667664395,0.0008366749832076104,0.00859431862666036,0.011323395769808082,0.00012761451012995175,0.00047811166828640406,0.0007908796819310294,0.0010663640995550853,0.0002509511485994272,0.0004918146614167226,0.00010482231943915654,0.0012504359415486295,0.12461382390686801,0.00145629572803707,0.00019735930111762685,0.0001428206489737008,0.0013552234590145753,0.006850657794677749,0.00035234074555030246,0.0004415998818207057,0.0036183509645384784,0.0008778902819284125,0.0027781094263468115,8.364105375298822e-05,0.00011908644868456542,0.000728433333530429,0.002320410209944966,0.000467078229469623,0.0011609202974772464,0.004380021815615417,0.008793847721761096,0.007479110350526364,0.023015019995550008,0.004973358808369777,0.004387252770912078,0.0018109221114276269,0.015629072936761558,0.0010994829983914506,0.017432290796582893,0.02031592526656684,0.001511520736436721,0.0005064309534188574,0.003260051780568195,0.00024042593448127717,0.0022099092975639335,0.014078899406045366
ERR011156,0.0002653289434344888,0.000317269577597178,0.00040781303572553026,0.011143628044170555,0.005779626886707019,0.11637492088182086,0.003377504995981774,0.004036797207584397,0.004442907392754425,0.008179070203306184,0.0007561741597589243,0.0027303728440355637,0.002626807744640636,0.00026464038928791924,0.04459052520323408,0.002645732049783877,0.11813643219904865,0.0024089079097981267,0.0008318120778572288,0.02495544478705906,0.0016135745199208531,0.0013416231691011568,0.006803374749245894,0.00031389724109614836,0.0005383602379716564,0.0033980846578569924,0.002084190094678697,0.005992929540093048,0.00047626881473979306,0.00043129776709047786,0.011638200091988215,0.004488650731149601,0.008055979381216098,0.06526651440823976,0.07246995080577309,8.668363020002451e-05,0.00016089298463761644,0.0010179884225309185,0.000715912618383596,0.00595500293843023,0.00011423018425766862,0.00019080852427429238,0.00037703462915125615,0.0006818665324603502,0.007963088324006417,0.001142891850235312,0.0008166718095268974,0.00901635510212101,0.0006465007500501865,0.0016483867262387284,0.0006009154846740476,0.00030954408517568864,0.0007457879616387726,0.00016534631067096435,0.004939481835843048,0.00018812036573386245,0.0038069358339376507,0.0013597190015727386,0.0002335360199447357,0.00556243499435293,0.0008209337089287469,0.006508157710359987,0.002414617655015224,0.0002624289665916417,0.006786531151938091,0.000228164022223348,0.005843891755591872,0.04922868256487302,0.008491700483026136,0.012677143580662733,0.00024503847256150246,0.001604676225664249,0.0018929816241042103,0.020445687296072428,0.037800474427861865,5.216917753345955e-05,0.00014780189256176137,0.0006875521553649242,0.002445738464523976,9.30962307374711e-05,0.0004759690681653669,0.00028218160272029154,0.0005738849592587859,0.025555845079385704,0.03956263912272067,0.0001873163209221347,0.00022215716503283547,0.0005280224131634055,0.0011045892465955268,0.00018610822810336762,0.0004771936667792554,0.0024656605850555046,0.011823415779949498,0.006070206145236716,0.019073153744212267,0.007797912945068053,0.02070821441103379,0.00012241514307535667,0.000842689799834042,0.0019072796548374501,0.03295008270516154,0.0034501233787321344,0.013786907520079036,0.013204468801681789,0.006083953373172717,0.0005676066803539072,0.0011532286020808386,0.008455737628732725,0.0005944079691260391,0.01510481525527337,0.004305160564279474,0.003156780331742617,0.000290812073672149,0.0021393631858320295,0.0007285169164144721,0.0017809883203825027,0.005971974382139056
ERR011160,0.0015006633053341743,0.0007848965087717552,0.0006952228959559848,0.0004874363211553634,0.0001747058359625206,0.0002061753540336975,0.0007995979443069886,0.0004852350421724177,0.0051575648521444886,0.004891942846191848,0.00016177701836713962,0.0007306490681565901,0.0017564585349266997,0.00014734363245652067,0.002568320169763259,0.0022151740578592294,0.0017547586010631876,0.001039447037540978,0.00032813089929570403,0.004275791570135971,0.00022369037390019072,0.00011790981949832823,0.0008748738236894054,5.71930940108133e-05,0.0006784933749630839,0.0036450121229220332,0.03630947049179269,0.0003722151791406695,0.00045545529731817606,0.00018629759767324622,0.00012021057284753353,0.0015022680551004255,0.00256853658714762,0.003383807186635288,0.014870501221873977,9.371881789052018e-05,0.000282675792656131,4.867667399299964e-05,0.00037198646449194413,0.009387518617305152,4.7441237136109064e-05,5.501247647415352e-05,0.00015697631020586376,0.0003634631076321172,0.0026439471227590002,0.47997948533063384,0.0013148390281557938,0.00342265289964743,0.0004276033227341233,0.0019046677539300587,0.0006324255672262735,0.0008510990991679282,0.0009118564205865088,0.00012196401823609255,0.0016629810428227248,0.00015778921255495622,0.0008490933474027793,0.0012937293844497884,0.00017591092630820794,0.006529917682516889,0.0032567995520767505,0.005385641737435566,0.011798502824974385,0.0006323401413418921,0.0038659826998324086,0.00010838097935529364,0.0030268028099308146,0.02597784065755506,0.006980727795206837,0.017424215559525905,0.00011381448287356023,0.0011259889786734763,0.0012938652401654283,0.008222738391798951,0.006184657997886057,0.00010767974951642844,0.0113759352967952,0.00018499311692272643,0.001708695734739235,0.00028749489388539627,0.000127692709108561,4.017410765100503e-05,0.0007481618129983293,0.022534729731916413,0.034162896853615635,7.751189987512796e-05,0.00019925487125079192,0.0006985755555968659,0.0028983709647894197,0.0001249792770937086,0.00042990815311101535,0.0032971563736976703,0.005570972042667936,0.002578988297010375,0.002697502638194934,0.0021057096002567183,0.0032352984593496167,0.015705041211751782,0.0002976492070611639,0.0013231871479585297,0.0534212022076309,0.018251992511621226,0.011331311073886926,0.009604680292598752,0.06907967752413814,0.0009043081032536353,0.0008309038893970997,0.009398698829958235,0.0005053442344079706,0.0013525895116859089,0.00034477691109964065,0.000927663336963929,6.58795755824672e-05,0.0025492731111201278,0.0005978565218600782,0.0015054654257474957,0.002196859432575037
